"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype","external_gene_name","entrezgene_id"
"FBgn0000114",1985.80056899363,-0.570412805465259,0.44030058780745,-1.29550770828112,0.195145143984627,0.552615306475985,"protein_coding","bru1",34648
"FBgn0000115",1395.58261669552,8.61571247188243e-05,0.185072260876548,0.000465532351043656,0.999628558937964,1,"protein_coding","Arl1",39745
"FBgn0000116",1218.6296168848,-0.222684995619268,0.269221210009143,-0.827145066362733,0.408154843381169,0.769587055703407,"protein_coding","Argk",39041
"FBgn0000117",32892.3973510495,0.270412492240234,0.165407601413867,1.63482506202138,0.102085725385551,0.392369834673653,"protein_coding","arm",31151
"FBgn0000119",3319.29731293692,-0.224818153735863,0.181468789335597,-1.23888055107977,0.215389737253386,0.579213147845546,"protein_coding","arr",44279
"FBgn0000121",16.7583082090084,-0.600610263367541,0.820829914077472,-0.731710983075665,0.464344991328173,0.808090186337302,"protein_coding","Arr2",38993
"FBgn0000137",43.8431279376694,3.7693607659472,0.752191846137452,5.01116940485739,5.41002619142212e-07,1.86414045338717e-05,"protein_coding","ase",30985
"FBgn0000139",2394.50598506759,-0.0105294763278382,0.157653092951672,-0.0667888978940993,0.946749761871498,0.990481372537212,"protein_coding","ash2",42936
"FBgn0000140",6210.98270422912,-0.47328938245392,0.187848950745043,-2.51952103313204,0.0117514619230801,0.090629979723323,"protein_coding","asp",42946
"FBgn0000146",2013.28129076345,-0.367423523443433,0.200696498081043,-1.83074207550479,0.0671390497362571,0.306067774665763,"protein_coding","aub",34524
"FBgn0000147",975.765274784847,-0.578125981966377,0.292358651259049,-1.97745467588068,0.0479902589024174,0.245889547472397,"protein_coding","aurA",41446
"FBgn0000150",8380.10423915796,0.220565918968874,0.343152878213272,0.64276284120744,0.520377997924682,0.838123237567689,"protein_coding","awd",43739
"FBgn0000152",362.568875655296,-0.22673783167333,0.263905722574256,-0.859162239687821,0.390251012905961,0.757726257298594,"protein_coding","Axs",32645
"FBgn0000153",25.0131119357024,-1.4186081743936,0.763663395114982,-1.85763542349703,0.0632208045497609,0.294937756262364,"protein_coding","b",34791
"FBgn0000157",184.636031388512,-6.18417221313089,0.518533902814105,-11.9262639907808,8.63631692551595e-33,2.87321329990958e-30,"protein_coding","Dll",37973
"FBgn0000158",526.993129871686,-0.293773139571437,0.284374083300324,-1.03305173299209,0.301579689447833,0.674809264899732,"protein_coding","bam",43038
"FBgn0000163",4215.5192781678,-0.686240833926424,0.208871170230521,-3.28547416653555,0.00101810878015668,0.0130274714999359,"protein_coding","baz",32703
"FBgn0000166",2608.71661396487,-0.289673861227003,0.374557352505817,-0.77337651841317,0.439299582634681,0.793541902286162,"protein_coding","bcd",40830
"FBgn0000173",7099.9991849198,0.0387218662913575,0.190780938831053,0.202965068358574,0.839162335325305,0.957424294489146,"protein_coding","ben",32358
"FBgn0000179",41.2135474721898,-1.47348871742706,0.431072879796386,-3.41818932827102,0.000630392393414158,0.00880177396766974,"protein_coding","bi",31379
"FBgn0000180",7913.23560378934,1.36326341246976,0.239428002830315,5.69383445693241,1.24217528118857e-08,6.27461105387817e-07,"protein_coding","bib",34330
"FBgn0000181",16865.8379591122,0.0719629274101382,0.216497393953221,0.332396275521391,0.739590050531931,0.927781147774291,"protein_coding","bic",45827
"FBgn0000182",276.671020682258,-0.688211630482788,0.333946273532089,-2.06084536654264,0.039317794833819,0.214784930436459,"protein_coding","BicC",34946
"FBgn0000183",3452.32055992819,-0.155652937042858,0.339218290277833,-0.458857737050004,0.646336329928172,0.895222473033252,"protein_coding","BicD",35051
"FBgn0000212",22604.7480401085,0.299764519804836,0.278841872829597,1.07503409284597,0.282359464814513,0.653683886461068,"protein_coding","brm",39744
"FBgn0000216",1129.8419170068,-0.353152535553898,0.306329408603226,-1.15285220953539,0.248971050588568,0.616548433285037,"protein_coding","Brd",39620
"FBgn0000221",284.498307963698,-0.506444100246481,0.276641185996417,-1.83068944858066,0.0671469088700927,0.306067774665763,"protein_coding","brn",31358
"FBgn0000227",8415.16839468553,0.724676555075051,0.233221646600221,3.10724397001305,0.00188840482185209,0.0217414435814188,"protein_coding","Bsg25A",33669
"FBgn0000228",27141.822059526,0.543103464880192,0.257919799037861,2.10570676197087,0.0352298321008669,0.198654249041008,"protein_coding","Bsg25D",33757
"FBgn0000229",590.582448763544,-0.311514941819003,0.310015605006756,-1.00483632690753,0.314975668498491,0.688203996428614,"protein_coding","bsk",44801
"FBgn0000233",629.845201570821,0.934817784439703,0.265233158712856,3.52451325835827,0.000424261582561293,0.0063034717273128,"protein_coding","btd",31912
"FBgn0000239",8015.21939642218,-0.231442534029067,0.202607568306038,-1.14231929223628,0.25332132496819,0.620315772409417,"protein_coding","bur",45830
"FBgn0000241",72.0112811275977,0.163550035523561,0.534470798728973,0.306003687970418,0.759601837794605,0.933329374464888,"protein_coding","bw",37724
"FBgn0000244",94.9640994051697,-0.673736471351766,0.311523275316253,-2.16271631924709,0.0305630051475721,0.179581235658935,"protein_coding","by",41144
"FBgn0000246",759.278692482202,-0.952487492037969,0.233867735819775,-4.07276142089126,4.64590078722605e-05,0.000974427191199064,"protein_coding","c(3)G",47765
"FBgn0000247",441.004373878691,-0.516837345056768,0.206243622472948,-2.50595552414989,0.0122120979993794,0.093584052023838,"protein_coding","ca",43518
"FBgn0000250",21778.0285940376,0.456067318316661,0.260230119023724,1.75255393198773,0.0796786047428723,0.339249416839908,"protein_coding","cact",34969
"FBgn0000251",2713.13474580096,-0.170078460361085,0.351404819584438,-0.48399581019468,0.628388842610066,0.888307040806142,"protein_coding","cad",35341
"FBgn0000253",47369.9945802188,0.177494027047421,0.303391401096565,0.585033149937321,0.558525427006273,0.857792632880694,"protein_coding","Cam",36329
"FBgn0000256",243.870777026074,-0.0565378703063993,0.45989660939232,-0.122936045084362,0.902157742256214,0.978324683742915,"protein_coding","capu",33611
"FBgn0000257",766.061276248354,0.229468643995184,0.15638160932105,1.46736336191609,0.14227723564896,0.470260626769842,"protein_coding","car",32947
"FBgn0000259",3107.13532998911,-0.140915470667661,0.349935245382129,-0.402690133466784,0.687176193168088,0.910528151104761,"protein_coding","CkIIbeta",32132
"FBgn0000261",1943.45901539033,0.306092337402417,0.177991627787971,1.71970075899886,0.0854868498036338,0.355048268146991,"protein_coding","Cat",40048
"FBgn0000273",7518.69916165453,0.206019947230841,0.248413164913447,0.829343917028806,0.406909826717344,0.7689933274821,"protein_coding","Pka-C1",34284
"FBgn0000274",26.8364270434464,0.865310911822676,0.521736590397862,1.65852065534222,0.0972124219522044,0.382662361075017,"protein_coding","Pka-C2",43644
"FBgn0000283",27338.0017993481,0.164330962928087,0.283365550825756,0.579925691211262,0.561964729743389,0.858982790089147,"protein_coding","Cp190",41848
"FBgn0000286",264.401532441035,0.093431799855575,0.287756359938386,0.324690651061823,0.745415211005884,0.929118705141689,"protein_coding","Cf2",33692
"FBgn0000287",40.8515546507925,1.6521983697671,0.742376499971363,2.22555316585429,0.0260441262113225,0.16107290364541,"protein_coding","salr",34568
"FBgn0000289",8831.55160630224,-0.0610319519498548,0.222970675752967,-0.273721877299565,0.784298363965869,0.940560348238832,"protein_coding","cg",36571
"FBgn0000299",508.249093662317,2.58865184994224,0.820141924482822,3.15634620382885,0.00159759113382753,0.0188347367816835,"protein_coding","Col4a1",33727
"FBgn0000303",17.0636734605712,3.6604478599001,1.00915275115854,3.62724855647255,0.000286457509768456,0.00453072467909191,"protein_coding","ChAT",42249
"FBgn0000307",13470.4386590875,0.130658541956112,0.302757004957846,0.431562407529775,0.666059485614841,0.903182279298943,"protein_coding","chif",34974
"FBgn0000308",22702.9068196264,0.322396650945195,0.390146681535152,0.826347284761277,0.408607117700611,0.76996903741709,"protein_coding","chic",33834
"FBgn0000316",4855.2990381343,-0.0468314860858091,0.161551306176458,-0.289886149448128,0.77190333802987,0.937388792737824,"protein_coding","cin",30973
"FBgn0000317",5931.84201772615,0.0180711100609872,0.253610339901807,0.0712554151695235,0.943194478527765,0.989971188071999,"protein_coding","ck",34882
"FBgn0000318",2638.03929861543,-0.0905693214597536,0.169380203163485,-0.534710194982684,0.592850270637937,0.873351121160285,"protein_coding","cl",43938
"FBgn0000319",13159.4467336172,0.484777032238578,0.221546218359038,2.18815304467507,0.0286584561130984,0.171524059912638,"protein_coding","Chc",32537
"FBgn0000320",137.702571215762,-3.53159381483289,0.448000732688852,-7.88300901571443,3.19590000010741e-15,3.71494496398027e-13,"protein_coding","eya",33916
"FBgn0000326",1035.8523319376,-0.0248376398019203,0.19282062602379,-0.128812152071614,0.89750628968021,0.977219352537487,"protein_coding","clt",117300
"FBgn0000330",1038.71979173928,-0.210403640305001,0.230676284925137,-0.912116476877042,0.36170740551548,0.731757821013493,"protein_coding","cm",31647
"FBgn0000337",76.134905231692,0.150172895021879,0.630965970359661,0.238004745226241,0.811877413788581,0.95014383518997,"protein_coding","cn",35724
"FBgn0000339",1213.21206791432,0.170839169536234,0.326717116031849,0.522896295153328,0.601046422934771,0.875541849153162,"protein_coding","cni",34967
"FBgn0000346",165.852831375775,-1.51781862757461,0.3138347914208,-4.83636189825578,1.32237071049771e-06,4.18302708684653e-05,"protein_coding","comt",47091
"FBgn0000351",58.4028789599184,-0.70504525312816,0.453346965046032,-1.55520011710362,0.119898416437711,0.426656545309879,"protein_coding","cort",33937
"FBgn0000352",6136.7355167716,0.235692457407277,0.175878508365276,1.34008674282008,0.180217145600034,0.531254924098178,"protein_coding","cos",35653
"FBgn0000357",11.3978003247911,0.494870631883289,1.15025443835811,0.430227100527143,0.667030450157437,0.903463034606427,"protein_coding","Cp18",38998
"FBgn0000370",6699.2191098803,0.228105514179891,0.171698061938442,1.32852701774626,0.184004064174318,0.536822259193777,"protein_coding","crc",47767
"FBgn0000376",3814.5537656802,-0.219471428461186,0.272637705882649,-0.804992940175535,0.420823753762109,0.779890045389326,"protein_coding","crm",31268
"FBgn0000377",3149.35176416068,0.355235962374288,0.123226082389207,2.88279847485763,0.00394159518944594,0.039919677431055,"protein_coding","crn",31208
"FBgn0000382",2430.44750613437,-0.473632768508972,0.344622036024773,-1.37435427511352,0.169331724141856,0.514393096511533,"protein_coding","csw",45278
"FBgn0000384",2939.54067046843,-0.185819052903825,0.287849531399558,-0.64554231511287,0.518575805650023,0.837919841385266,"protein_coding","cta",3355131
"FBgn0000392",4294.79851388179,0.20082954493081,0.365021787410862,0.550185089923851,0.582192429134944,0.867221330290866,"protein_coding","cup",33934
"FBgn0000394",457.740094781962,-0.455066274050776,0.249449257090995,-1.82428394198334,0.0681091568009494,0.309522913243316,"protein_coding","cv",44510
"FBgn0000395",1198.46512448662,-4.76459942765502,0.343251695930911,-13.8807746156454,8.28437846315853e-44,5.32851222750357e-41,"protein_coding","cv-2",45280
"FBgn0000404",32401.8949418136,0.230828417263161,0.23050855030015,1.0013876576925,0.316639428725632,0.69032017595821,"protein_coding","CycA",39340
"FBgn0000405",48586.8730347263,-0.0902960142675394,0.254248845262449,-0.355148178448288,0.722478584914331,0.919637326610566,"protein_coding","CycB",37618
"FBgn0000406",85.5004712348763,0.247687794241619,0.784497812089818,0.315727833047495,0.752209098786005,0.931293414446435,"protein_coding","Cyt-b5-r",35008
"FBgn0000411",4282.55361173935,1.02836796313307,0.245544033058736,4.1881203559407,2.8127434807796e-05,0.00062963687012904,"protein_coding","D",39570
"FBgn0000412",21275.6714733463,0.194425145269204,0.254516213116271,0.763900825368575,0.444926345545484,0.79574170101754,"protein_coding","D1",41095
"FBgn0000414",5797.7302256172,0.101410453074364,0.188367112839299,0.538366021253825,0.590324379784655,0.872345806882589,"protein_coding","Dab",39866
"FBgn0000416",23318.5809341955,0.195840192010167,0.168955621007412,1.15912208686786,0.246406424111447,0.614000803294465,"protein_coding","Sap-r",43662
"FBgn0000422",28.6757702665044,-1.0458142016102,0.621975830940999,-1.68143865016099,0.0926777435087197,0.372409358339079,"protein_coding","Ddc",35190
"FBgn0000426",2329.55932143759,0.264986812134746,0.288126545740198,0.919688991009122,0.357735307257571,0.72747973645344,"protein_coding","SmF",36314
"FBgn0000439",382.036426344879,-0.136504330544708,0.405194671819737,-0.336885798452542,0.736202991392299,0.926621590167746,"protein_coding","Dfd",40832
"FBgn0000447",1542.05219436284,-0.49568967897151,0.182001046094007,-2.72355401031859,0.00645836545960601,0.0583429868485756,"protein_coding","Dhod",41022
"FBgn0000448",111.845748271029,0.861963334942163,0.963995197811975,0.894157291341908,0.37123773954359,0.740326934914542,"protein_coding","Hr3",36073
"FBgn0000449",859.838126806928,0.266608696298824,0.397553650711108,0.670623187139493,0.502460607369889,0.830209378584723,"protein_coding","dib",45282
"FBgn0000451",217.43228763491,0.429264009662246,2.16263094336393,0.198491569252465,0.84266048029143,0.958334163196726,"protein_coding","ect",44135
"FBgn0000454",418.899702829016,-0.354937640435067,0.483861508144529,-0.733552131055334,0.463221744593657,0.807436927161626,"protein_coding","Dip-B",48450
"FBgn0000455",815.781464441963,-0.129391157789739,0.220272806117531,-0.587413217593006,0.556926218863637,0.857278076970027,"protein_coding","Dip-C",47769
"FBgn0000459",615.79217196298,-0.472920368562633,0.350845012986945,-1.34794667461963,0.1776755344375,0.527288082513997,"protein_coding","disco",32579
"FBgn0000463",8726.37504725823,0.399751978384252,0.170806744804913,2.34037583727052,0.0192643427593975,0.130064645866107,"protein_coding","Dl",42313
"FBgn0000464",2790.50458133879,-0.0308961757483977,0.163038707401945,-0.189502089661618,0.849699317457799,0.960583406995901,"protein_coding","Lar",35259
"FBgn0000477",474.563840348227,0.299287622027218,0.236055960630331,1.26786725159594,0.204845360719093,0.566811622290763,"protein_coding","DNaseII",48228
"FBgn0000479",1591.10940448658,-0.325261175400666,0.292623507149776,-1.11153467665257,0.266338272478095,0.634320329022133,"protein_coding","dnc",31309
"FBgn0000482",1224.36454561299,-0.249838738227028,0.206873404116556,-1.20768901780272,0.227166903890734,0.590120163903554,"protein_coding","dor",31118
"FBgn0000489",2519.00779871978,2.3413231656229,0.284923250152725,8.21738192431787,2.07993856083796e-16,2.67563296466195e-14,"protein_coding","Pka-C3",39733
"FBgn0000490",783.37901101124,-2.98836260749179,0.302211619345299,-9.88831142219374,4.67852552744138e-23,9.60391793377754e-21,"protein_coding","dpp",33432
"FBgn0000492",36.2144399413414,4.06336712878309,0.739108113137058,5.49766273236619,3.8485810439897e-08,1.7190328663154e-06,"protein_coding","Dr",45285
"FBgn0000499",4294.28919558861,0.260964097665433,0.277766968997575,0.939507309336379,0.347470341222035,0.716224036012503,"protein_coding","dsh",32078
"FBgn0000504",40.8529864037385,0.177609215715616,0.444712528020279,0.399379834218471,0.689613350489005,0.911548103235774,"protein_coding","dsx",40940
"FBgn0000520",666.322786184139,-0.200425883502408,0.167823283657512,-1.19426744093168,0.232373369501784,0.59626017791309,"protein_coding","dwg",31265
"FBgn0000524",1173.91817973029,0.180197632723481,0.321744959213807,0.560063576951755,0.575436073166743,0.863950121085512,"protein_coding","dx",31589
"FBgn0000533",1514.59710289736,0.259726076324081,0.1749097090405,1.48491514707135,0.137566303041906,0.463098287420903,"protein_coding","ea",41858
"FBgn0000535",42.0376457539809,1.30886163542558,0.563225860903603,2.32386636743869,0.0201326573346073,0.133523611946561,"protein_coding","eag",32428
"FBgn0000536",1287.65598853004,-0.403021560615233,0.170041445298633,-2.37013723276365,0.0177814839084084,0.122539826248803,"protein_coding","eas",32585
"FBgn0000541",15783.4252204027,-0.0532858767790165,0.295234232454468,-0.180486782769117,0.856770429830551,0.96285627338441,"protein_coding","E(bx)",44811
"FBgn0000542",3747.33236281691,0.464516561774,0.255697474313787,1.8166646464562,0.0692684781986275,0.312244394133869,"protein_coding","ec",31339
"FBgn0000543",1072.17071122034,-0.52426650784713,0.273410120937154,-1.91750951299875,0.0551732335941042,0.270071718780273,"protein_coding","ecd",38291
"FBgn0000546",3207.36285796357,-0.195969995531105,0.252822153371941,-0.775129840947133,0.438262940076317,0.793004222027171,"protein_coding","EcR",35540
"FBgn0000547",14735.0977318739,-0.151423544936468,0.133602865792568,-1.13338545575488,0.257052419141605,0.622500436716416,"protein_coding","ed",33619
"FBgn0000557",241.175024662773,-0.0976746571058292,0.307537477677059,-0.317602452369711,0.750786513671088,0.931237932217586,"protein_coding","eEF1alpha2",43736
"FBgn0000559",170630.786408617,-0.0349040678642414,0.151495331444998,-0.230396986701294,0.81778330244402,0.950560237389097,"protein_coding","eEF2",35422
"FBgn0000562",640.113399057006,-0.463371919254356,0.408726700698487,-1.13369622895319,0.25692199202098,0.622497081621902,"protein_coding","egl",37757
"FBgn0000565",665.723671173785,-0.677786020518944,0.270935412303229,-2.50165164736889,0.0123615489109885,0.0944293142464112,"protein_coding","MsrA",39675
"FBgn0000566",2925.20032502747,-0.197965638502259,0.172470863578205,-1.14782076459247,0.251042563425546,0.618374571085566,"protein_coding","Eip55E",37143
"FBgn0000567",23.0571155188499,0.544006871021955,0.757344295585099,0.718308534431719,0.472567069094767,0.812350173609678,"protein_coding","Eip74EF",39962
"FBgn0000568",247.483731309335,-0.24646657543019,0.342168044432069,-0.72030857188688,0.471335028176349,0.811547341588303,"protein_coding","Eip75B",39999
"FBgn0000575",4171.81242747775,-0.1849164529748,0.174009278930494,-1.06268156566906,0.287926383459469,0.659210666259362,"protein_coding","emc",38091
"FBgn0000576",447.131684224436,0.917781424057895,0.244228136446033,3.75788571052172,0.000171355109642709,0.00290550808054983,"protein_coding","ems",41697
"FBgn0000577",520.259415252469,0.301525701023167,0.39593246607216,0.761558414278189,0.446323602637229,0.796693823911931,"protein_coding","en",36240
"FBgn0000578",9531.33622066847,0.401456518571489,0.220426256528524,1.82127358552469,0.0685652796089562,0.310571175991114,"protein_coding","ena",37201
"FBgn0000579",4132.14023527726,0.0639060088093658,0.380053079663162,0.168150219611443,0.866465102217777,0.96788876996609,"protein_coding","Eno",33351
"FBgn0000581",13883.5089960543,-0.0295876093639635,0.208838016551618,-0.141677314564278,0.887334894520738,0.974613736604745,"protein_coding","E(Pc)",36238
"FBgn0000588",1132.44623743107,0.0864620782175416,0.173361646541382,0.498738215415502,0.617963818740814,0.883094137179706,"protein_coding","esc",34595
"FBgn0000591",112.738027681856,0.79986942154967,0.333752642768489,2.39659352182121,0.0165482698967185,0.116194656774393,"protein_coding","E(spl)m8-HLH",43161
"FBgn0000594",31.9832176646428,-0.884215597237518,0.647054497884788,-1.36652414924555,0.171774506397477,0.517849665643919,"protein_coding","Est-P",39393
"FBgn0000606",1486.83911564037,0.946050158784619,0.347191974422611,2.72486182999456,0.0064328401276535,0.058216355515847,"protein_coding","eve",36039
"FBgn0000611",8377.24172114344,0.145796417918087,0.19926692110638,0.731663926499131,0.464373719436146,0.808090186337302,"protein_coding","exd",32567
"FBgn0000615",219.486851666995,0.200543208229663,0.427842968764273,0.468730872938933,0.639262016456816,0.892622677472911,"protein_coding","exu",37345
"FBgn0000617",1497.53805702939,0.249571555746691,0.204766946003398,1.21880782332198,0.222917141474773,0.584597163288526,"protein_coding","e(y)1",32762
"FBgn0000618",646.89820222612,0.131226242586038,0.283703124610559,0.462547752218708,0.643688566591328,0.89443290643371,"protein_coding","e(y)2",45848
"FBgn0000625",16.4388918898339,0.540101273369913,1.09087337757468,0.495109042417654,0.620523151249326,0.883708778347668,"protein_coding","eyg",39419
"FBgn0000629",1253.69171429815,0.22361546922119,0.321889889843967,0.694695534953226,0.487246126836251,0.822196436550715,"protein_coding","E(z)",39203
"FBgn0000633",240.578302509501,1.502081600047,0.382521192841834,3.92679315069501,8.6085953866191e-05,0.00162535671800589,"protein_coding","CG17716",36521
"FBgn0000635",610.422615625049,-0.349985012582573,0.194854260831809,-1.79613733406973,0.0724726781093323,0.320888663790196,"protein_coding","Fas2",31364
"FBgn0000636",462.258070318754,1.15074365021314,1.1548462774536,0.996447468965729,0.319032778658867,0.693261384095192,"protein_coding","Fas3",35097
"FBgn0000658",893.128441980372,-0.731681648679099,0.387518634259765,-1.88811990957997,0.0590098545986097,0.283106453091689,"protein_coding","fj",37089
"FBgn0000659",2009.19948739629,0.487020412252337,0.270040104761095,1.8035114179918,0.0713079338892034,0.318067011633395,"protein_coding","fkh",43383
"FBgn0000662",6594.34922261452,0.0133677037856232,0.2548874896576,0.052445507637823,0.958173714135201,0.992394482526953,"protein_coding","fl(2)d",36527
"FBgn0000667",3204.26428494633,0.0504953404943914,0.225655150236293,0.22377216049142,0.822934593379,0.9522855582143,"protein_coding","Actn",31166
"FBgn0000709",2568.86127214649,-0.180714550593497,0.199035695992167,-0.907950454277353,0.36390439901911,0.733889639312397,"protein_coding","fliI",33110
"FBgn0000711",2426.66081816737,0.0503529028464642,0.173777578793865,0.289754887805135,0.772003762237118,0.937388792737824,"protein_coding","flw",44289
"FBgn0000719",1721.52901740674,-0.310613831317804,0.316078522115868,-0.982710970800916,0.325749709688053,0.699243574823843,"protein_coding","fog",33148
"FBgn0000721",16003.8570132317,-0.0527518988648972,0.260439985296236,-0.202549154673368,0.839487434786044,0.957424294489146,"protein_coding","for",44817
"FBgn0000723",595.821958626642,-0.495369800865597,0.291089941444166,-1.7017757412295,0.0887974156902502,0.362660450920055,"protein_coding","FER",41118
"FBgn0000808",82.5701647577727,-0.0395557383262764,0.54869671428438,-0.0720903502727653,0.942530005611961,0.989686433173519,"protein_coding","gd",32159
"FBgn0000810",2887.21340365177,0.246373377098778,0.361510134774784,0.68151167394592,0.495547782558885,0.827096152888298,"protein_coding","fs(1)K10",47781
"FBgn0000826",131.206063858648,-0.158200311182237,0.397324604798305,-0.398163892373452,0.690509379985502,0.911622479756757,"protein_coding","png",31084
"FBgn0000927",127.750285146316,-0.36751702778321,0.518201477816228,-0.709216479528344,0.478190148463151,0.815525979567907,"protein_coding","fs(1)Ya",31263
"FBgn0000928",28.9591504705632,-1.92219117307982,0.568575453548595,-3.38071431167672,0.000722976700834107,0.00983819352559586,"protein_coding","fs(1)Yb",31262
"FBgn0000996",10548.5054778587,-0.14030856048423,0.2269392694,-0.618264793286722,0.536400805537347,0.846173147780302,"protein_coding","dup",47121
"FBgn0001075",1488.11891357878,-0.326693549218004,0.252666767560425,-1.29298186845991,0.196017330181435,0.554109347081888,"protein_coding","ft",33627
"FBgn0001077",3830.67452081965,0.539726766937374,0.363167384110482,1.48616530710583,0.137235401560281,0.462355158714371,"protein_coding","ftz",40834
"FBgn0001078",6337.50619736645,-0.199724363871615,0.283902777627389,-0.703495631641002,0.481746928145607,0.817715405128223,"protein_coding","ftz-f1",40045
