,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_biotype,external_gene_name,entrezgene_id
FBgn0000052,719.581835859708,-0.563549355773256,0.30442089380871,18.5167210376311,9.53114584637629e-05,0.000595387964302457,protein_coding,Pfas,33847
FBgn0000053,1086.02411526618,0.347183980956402,0.225769746159849,32.0316439212616,1.10768659335182e-07,1.40021457311642e-06,protein_coding,Gart,33986
FBgn0000055,482.956517689224,0.477818021559244,0.584684452661824,12.3921477874864,0.00203741405824112,0.00831606372904594,protein_coding,Adh,3771877
FBgn0000056,10.380235261945,-0.497197146366012,0.792472049184299,3.00283933103176,0.222813614702007,0.351667045295509,protein_coding,Adhr,3772432
FBgn0000057,745.209025882257,-0.568175145316897,0.240163006655522,20.4749925164406,3.58023774258133e-05,0.000253812858026262,protein_coding,adp,37073
FBgn0000061,24.7498524390389,-2.16970412779014,0.916964435997895,6.32908244736527,0.0422335131058339,0.0983443345982057,protein_coding,al,33208
FBgn0000063,425.449059739509,0.225716935204527,0.375992049573197,2.91397296175931,0.232937178747497,0.363070311735555,protein_coding,Mps1,42126
FBgn0000064,4655.98632809712,-0.0282950579766236,0.22968689490772,2.55612153797239,0.278577002143221,0.415539001805037,protein_coding,Ald1,43183
FBgn0000071,6712.80404893537,-1.62478371342603,0.336392420988322,55.9725238660701,7.01004608978723e-13,1.81752404666661e-11,protein_coding,Ama,40831
FBgn0000075,75.2412394503873,-0.933598225789874,0.531537140175831,19.6833049615925,5.31893440869746e-05,0.000359755416352644,protein_coding,amd,35188
FBgn0000077,537.222989431341,-0.338509980999623,0.25172026987781,4.44740440626936,0.108207759239077,0.204720250659259,protein_coding,amx,43869
FBgn0000083,2682.70729558727,0.137641418497726,0.263788261173102,0.276244086243153,0.870992386629292,0.91257756358411,protein_coding,AnxB9,42492
FBgn0000084,104.028905393787,0.414190626360888,0.570043693730071,4.69489941369682,0.0956126919409234,0.186036799227397,protein_coding,AnxB10,33019
FBgn0000092,10.0227677951527,-1.14394527410678,0.982270559038979,6.26601593813961,0.043586493049308,0.100556359663043,protein_coding,dyw,31252
FBgn0000097,4079.07473139641,-0.374981686441249,0.266256811997295,4.79626472587458,0.0908875398149752,0.17860845996647,protein_coding,aop,33392
FBgn0000100,24095.0554009754,0.197171041129843,0.206086308718685,4.22093585668699,0.121181249023456,0.223393185556429,protein_coding,RpLP0,40451
FBgn0000108,242.826992926372,2.83584507863027,0.534300890907018,31.2781157013069,1.61452016375958e-07,1.95383274522725e-06,protein_coding,Appl,31002
FBgn0000109,608.831402973827,0.274088083392289,0.335614857448394,3.98509725911568,0.136347483020325,0.244051065028747,protein_coding,Aprt,48224
FBgn0000114,1985.80056899363,-0.570412805465259,0.44030058780745,35.3606992428611,2.09662964086161e-08,3.03178304139583e-07,protein_coding,bru1,34648
FBgn0000115,1395.58261669552,8.61571247188243e-05,0.185072260876548,0.658118828701504,0.71960026089463,0.803862000964641,protein_coding,Arl1,39745
FBgn0000116,1218.6296168848,-0.222684995619268,0.269221210009143,34.3963318096496,3.39571668584252e-08,4.71247301222318e-07,protein_coding,Argk,39041
FBgn0000117,32892.3973510495,0.270412492240234,0.165407601413867,9.33790764946741,0.00938207969425667,0.0293513326795672,protein_coding,arm,31151
FBgn0000119,3319.29731293692,-0.224818153735863,0.181468789335597,2.79885764952263,0.246737854254043,0.379551292548684,protein_coding,arr,44279
FBgn0000121,16.7583082090084,-0.600610263367541,0.820829914077472,1.02650508947209,0.59854561297301,0.710957196690232,protein_coding,Arr2,38993
FBgn0000137,43.8431279376694,3.7693607659472,0.752191846137452,23.8657822918846,6.57069369410161e-06,5.66347995349509e-05,protein_coding,ase,30985
FBgn0000139,2394.50598506759,-0.0105294763278382,0.157653092951672,0.074106991225932,0.963624584282383,0.975787289152215,protein_coding,ash2,42936
FBgn0000140,6210.98270422912,-0.47328938245392,0.187848950745043,8.78865536930951,0.0123471787332773,0.036474284496925,protein_coding,asp,42946
FBgn0000146,2013.28129076345,-0.367423523443433,0.200696498081043,12.268910301812,0.00216690553282511,0.00875201166838284,protein_coding,aub,34524
FBgn0000147,975.765274784847,-0.578125981966377,0.292358651259049,6.13097737879943,0.0466310481964621,0.105849714293413,protein_coding,aurA,41446
FBgn0000150,8380.10423915796,0.220565918968874,0.343152878213272,2.63262788618783,0.268121794908124,0.404257419397976,protein_coding,awd,43739
FBgn0000152,362.568875655296,-0.22673783167333,0.263905722574256,1.6886225212945,0.429853313173817,0.562847570670848,protein_coding,Axs,32645
FBgn0000153,25.0131119357024,-1.4186081743936,0.763663395114982,4.43925014856001,0.108649836807789,0.205435733387792,protein_coding,b,34791
FBgn0000157,184.636031388512,-6.18417221313089,0.518533902814105,150.815449655926,1.78172721769367e-33,1.68478029555446e-31,protein_coding,Dll,37973
FBgn0000158,526.993129871686,-0.293773139571437,0.284374083300324,19.8227155371231,4.96080336518528e-05,0.000337663715294369,protein_coding,bam,43038
FBgn0000163,4215.5192781678,-0.686240833926424,0.208871170230521,12.4457150990116,0.00198356896452679,0.00814107347355781,protein_coding,baz,32703
FBgn0000166,2608.71661396487,-0.289673861227003,0.374557352505817,2.3856950772506,0.303356214482208,0.441974424272039,protein_coding,bcd,40830
FBgn0000173,7099.9991849198,0.0387218662913575,0.190780938831053,0.0413414739642235,0.979541438247322,0.986819726440519,protein_coding,ben,32358
FBgn0000179,41.2135474721898,-1.47348871742706,0.431072879796386,14.5050777531928,0.000708373630626109,0.00340591409142015,protein_coding,bi,31379
FBgn0000180,7913.23560378934,1.36326341246976,0.239428002830315,32.5721723949177,8.45361826274479e-08,1.09885644399156e-06,protein_coding,bib,34330
FBgn0000181,16865.8379591122,0.0719629274101382,0.216497393953221,2.79645146065712,0.247034881833132,0.379887027308762,protein_coding,bic,45827
FBgn0000182,276.671020682258,-0.688211630482788,0.333946273532089,32.3799121282633,9.30660794731949e-08,1.19682978202529e-06,protein_coding,BicC,34946
FBgn0000183,3452.32055992819,-0.155652937042858,0.339218290277833,8.53884329739631,0.0139898718746629,0.0404594645370686,protein_coding,BicD,35051
FBgn0000212,22604.7480401085,0.299764519804836,0.278841872829597,1.20166317370959,0.548355441260795,0.669056069697706,protein_coding,brm,39744
FBgn0000216,1129.8419170068,-0.353152535553898,0.306329408603226,6.06529392521622,0.0481879175489289,0.108490304565691,protein_coding,Brd,39620
FBgn0000221,284.498307963698,-0.506444100246481,0.276641185996417,9.08941951066848,0.010623255612108,0.0324293314503388,protein_coding,brn,31358
FBgn0000227,8415.16839468553,0.724676555075051,0.233221646600221,27.187828818306,1.24806724263378e-06,1.26978993198342e-05,protein_coding,Bsg25A,33669
FBgn0000228,27141.822059526,0.543103464880192,0.257919799037861,5.42671189660641,0.0663138868943355,0.139925057776387,protein_coding,Bsg25D,33757
FBgn0000229,590.582448763544,-0.311514941819003,0.310015605006756,11.3970189449005,0.00335095642983301,0.0126249901428669,protein_coding,bsk,44801
FBgn0000233,629.845201570821,0.934817784439703,0.265233158712856,31.894075367283,1.18655952870035e-07,1.48628138367726e-06,protein_coding,btd,31912
FBgn0000239,8015.21939642218,-0.231442534029067,0.202607568306038,3.14251223891702,0.20778401681711,0.334347154187693,protein_coding,bur,45830
FBgn0000241,72.0112811275977,0.163550035523561,0.534470798728973,12.4102810552125,0.00201902506007478,0.00826549096112955,protein_coding,bw,37724
FBgn0000244,94.9640994051697,-0.673736471351766,0.311523275316253,4.89906639205775,0.0863338780916371,0.171264963840773,protein_coding,by,41144
FBgn0000246,759.278692482202,-0.952487492037969,0.233867735819775,18.179634774587,0.000112808666938191,0.000695232966529618,protein_coding,c(3)G,47765
FBgn0000247,441.004373878691,-0.516837345056768,0.206243622472948,7.39567820967147,0.0247770091835896,0.064223126464854,protein_coding,ca,43518
FBgn0000250,21778.0285940376,0.456067318316661,0.260230119023724,3.08680513869894,0.21365289445209,0.341172544203711,protein_coding,cact,34969
FBgn0000251,2713.13474580096,-0.170078460361085,0.351404819584438,5.116856579406,0.0774263366318207,0.157762764042759,protein_coding,cad,35341
FBgn0000253,47369.9945802188,0.177494027047421,0.303391401096565,2.68437810227064,0.261273101939711,0.396285432962496,protein_coding,Cam,36329
FBgn0000256,243.870777026074,-0.0565378703063993,0.45989660939232,19.1965693848084,6.78450118024632e-05,0.000443036654593607,protein_coding,capu,33611
FBgn0000257,766.061276248354,0.229468643995184,0.15638160932105,5.02790595015385,0.0809476220300459,0.163403058702343,protein_coding,car,32947
FBgn0000259,3107.13532998911,-0.140915470667661,0.349935245382129,0.492167582549854,0.78185670941021,0.849691038001293,protein_coding,CkIIbeta,32132
FBgn0000261,1943.45901539033,0.306092337402417,0.177991627787971,12.2664766948801,0.00216954383581043,0.00875553844848681,protein_coding,Cat,40048
FBgn0000273,7518.69916165453,0.206019947230841,0.248413164913447,2.21456113099828,0.330456394787036,0.468093982629016,protein_coding,Pka-C1,34284
FBgn0000274,26.8364270434464,0.865310911822676,0.521736590397862,4.98985963886694,0.0825022412426056,0.165339262522009,protein_coding,Pka-C2,43644
FBgn0000283,27338.0017993481,0.164330962928087,0.283365550825756,0.33713178622753,0.844875590101337,0.894983532842108,protein_coding,Cp190,41848
FBgn0000286,264.401532441035,0.093431799855575,0.287756359938386,17.5211089938056,0.000156797640670914,0.000923113101204918,protein_coding,Cf2,33692
FBgn0000287,40.8515546507925,1.6521983697671,0.742376499971363,10.9648229991576,0.00415928747436918,0.0151783305676469,protein_coding,salr,34568
FBgn0000289,8831.55160630224,-0.0610319519498548,0.222970675752967,0.517491106566126,0.772019435865212,0.842989636467788,protein_coding,cg,36571
FBgn0000299,508.249093662317,2.58865184994224,0.820141924482822,652.858245042518,1.7125109476041e-142,8.25858404482077e-139,protein_coding,Col4a1,33727
FBgn0000303,17.0636734605712,3.6604478599001,1.00915275115854,19.6817282534806,5.3231292655107e-05,0.000359786837882626,protein_coding,ChAT,42249
FBgn0000307,13470.4386590875,0.130658541956112,0.302757004957846,0.388333440516163,0.823520595256621,0.878440183725958,protein_coding,chif,34974
FBgn0000308,22702.9068196264,0.322396650945195,0.390146681535152,2.48474542256861,0.288698406677453,0.426888196585296,protein_coding,chic,33834
FBgn0000316,4855.2990381343,-0.0468314860858091,0.161551306176458,5.80825530243904,0.0547965714799698,0.120362772016467,protein_coding,cin,30973
FBgn0000317,5931.84201772615,0.0180711100609872,0.253610339901807,1.32292062684914,0.516097120377963,0.640390676192648,protein_coding,ck,34882
FBgn0000318,2638.03929861543,-0.0905693214597536,0.169380203163485,19.4754887177502,5.9013498099644e-05,0.000393083694178913,protein_coding,cl,43938
FBgn0000319,13159.4467336172,0.484777032238578,0.221546218359038,5.37474235931154,0.0680596209241162,0.142827468192581,protein_coding,Chc,32537
FBgn0000320,137.702571215762,-3.53159381483289,0.448000732688852,65.6168038943073,5.64276643412301e-15,1.72776134149576e-13,protein_coding,eya,33916
FBgn0000326,1035.8523319376,-0.0248376398019203,0.19282062602379,10.3860845766658,0.00555508092337211,0.0192107405901485,protein_coding,clt,117300
FBgn0000330,1038.71979173928,-0.210403640305001,0.230676284925137,7.56322706339439,0.0227858959823529,0.0601615019846136,protein_coding,cm,31647
FBgn0000337,76.134905231692,0.150172895021879,0.630965970359661,5.82822030000331,0.0542522859565361,0.119411980385849,protein_coding,cn,35724
FBgn0000339,1213.21206791432,0.170839169536234,0.326717116031849,4.90054637312289,0.0862700154709906,0.171177220843351,protein_coding,cni,34967
FBgn0000346,165.852831375775,-1.51781862757461,0.3138347914208,90.7025865482248,2.01457566628123e-20,9.71529115064125e-19,protein_coding,comt,47091
FBgn0000351,58.4028789599184,-0.70504525312816,0.453346965046032,2.81052163951665,0.245303068221622,0.377826268444194,protein_coding,cort,33937
FBgn0000352,6136.7355167716,0.235692457407277,0.175878508365276,2.04857354692339,0.359052459847091,0.498051839268408,protein_coding,cos,35653
FBgn0000357,11.3978003247911,0.494870631883289,1.15025443835811,1.78583182380829,0.40946006086769,0.544723074078465,protein_coding,Cp18,38998
FBgn0000370,6699.2191098803,0.228105514179891,0.171698061938442,32.0243435565732,1.11173723969919e-07,1.40349550744748e-06,protein_coding,crc,47767
FBgn0000376,3814.5537656802,-0.219471428461186,0.272637705882649,8.03309690401312,0.0180150375212401,0.0496326174915199,protein_coding,crm,31268
FBgn0000377,3149.35176416068,0.355235962374288,0.123226082389207,10.220632555002,0.00603417414824389,0.020471195800145,protein_coding,crn,31208
FBgn0000382,2430.44750613437,-0.473632768508972,0.344622036024773,5.61826936550992,0.0602571113569956,0.129749793922363,protein_coding,csw,45278
FBgn0000384,2939.54067046843,-0.185819052903825,0.287849531399558,0.519551069579009,0.771224679486105,0.842503345072316,protein_coding,cta,3355131
FBgn0000392,4294.79851388179,0.20082954493081,0.365021787410862,7.88009203333192,0.0194473198239747,0.0527918377996725,protein_coding,cup,33934
FBgn0000394,457.740094781962,-0.455066274050776,0.249449257090995,19.234781310454,6.65610720389227e-05,0.000435832681476856,protein_coding,cv,44510
FBgn0000395,1198.46512448662,-4.76459942765502,0.343251695930911,183.642020492574,1.32630048138978e-40,1.50496095800052e-38,protein_coding,cv-2,45280
FBgn0000404,32401.8949418136,0.230828417263161,0.23050855030015,1.25616328779014,0.533614482359671,0.655799144031477,protein_coding,CycA,39340
FBgn0000405,48586.8730347263,-0.0902960142675394,0.254248845262449,0.956839366159784,0.619762038752585,0.728265699776886,protein_coding,CycB,37618
FBgn0000406,85.5004712348763,0.247687794241619,0.784497812089818,0.687531663883874,0.709094955998359,0.795350721084333,protein_coding,Cyt-b5-r,35008
FBgn0000411,4282.55361173935,1.02836796313307,0.245544033058736,20.1188880445946,4.27798216938746e-05,0.000297484773062308,protein_coding,D,39570
FBgn0000412,21275.6714733463,0.194425145269204,0.254516213116271,1.62665600605936,0.443380038036086,0.574013485484301,protein_coding,D1,41095
FBgn0000414,5797.7302256172,0.101410453074364,0.188367112839299,1.15677090988997,0.560803077856491,0.680043281432038,protein_coding,Dab,39866
FBgn0000416,23318.5809341955,0.195840192010167,0.168955621007412,1.52164212330698,0.467282601633779,0.596629691919222,protein_coding,Sap-r,43662
FBgn0000422,28.6757702665044,-1.0458142016102,0.621975830940999,22.4017076788325,1.36625254812062e-05,0.000108012342841175,protein_coding,Ddc,35190
FBgn0000426,2329.55932143759,0.264986812134746,0.288126545740198,2.23426759782254,0.327216319618963,0.465168607967413,protein_coding,SmF,36314
FBgn0000439,382.036426344879,-0.136504330544708,0.405194671819737,2.59867355207091,0.272712602602245,0.408814586897522,protein_coding,Dfd,40832
FBgn0000447,1542.05219436284,-0.49568967897151,0.182001046094007,41.9497091125737,7.77564469542649e-10,1.38881653865534e-08,protein_coding,Dhod,41022
FBgn0000448,111.845748271029,0.861963334942163,0.963995197811975,0.908492562209574,0.634926343627448,0.741477731479202,protein_coding,Hr3,36073
FBgn0000449,859.838126806928,0.266608696298824,0.397553650711108,0.915532407928822,0.632695380588678,0.739588770546333,protein_coding,dib,45282
FBgn0000451,217.43228763491,0.429264009662246,2.16263094336393,0.876962287981868,0.64501536291901,0.75008116413719,protein_coding,ect,44135
FBgn0000454,418.899702829016,-0.354937640435067,0.483861508144529,5.8295647542089,0.0542158283547944,0.119358973860304,protein_coding,Dip-B,48450
FBgn0000455,815.781464441963,-0.129391157789739,0.220272806117531,11.4340431084703,0.00328949390523021,0.0124128203114027,protein_coding,Dip-C,47769
FBgn0000459,615.79217196298,-0.472920368562633,0.350845012986945,2.27562688465113,0.320519089643306,0.459072267873249,protein_coding,disco,32579
FBgn0000463,8726.37504725823,0.399751978384252,0.170806744804913,10.8562606727624,0.00439129838307244,0.0158986760152904,protein_coding,Dl,42313
FBgn0000464,2790.50458133879,-0.0308961757483977,0.163038707401945,6.4166642437673,0.0404239793477426,0.0952110575846099,protein_coding,Lar,35259
FBgn0000477,474.563840348227,0.299287622027218,0.236055960630331,132.95255724262,1.34809040399176e-29,1.11647669081728e-27,protein_coding,DNaseII,48228
FBgn0000479,1591.10940448658,-0.325261175400666,0.292623507149776,12.7804802051835,0.00167785329609688,0.00708222977717917,protein_coding,dnc,31309
FBgn0000482,1224.36454561299,-0.249838738227028,0.206873404116556,1.62004807644466,0.444847372754366,0.575449692893758,protein_coding,dor,31118
FBgn0000489,2519.00779871978,2.3413231656229,0.284923250152725,255.56343207484,3.19967476993844e-56,7.17694492001309e-54,protein_coding,Pka-C3,39733
FBgn0000490,783.37901101124,-2.98836260749179,0.302211619345299,120.65239730595,6.31923943190613e-27,4.61735335763141e-25,protein_coding,dpp,33432
FBgn0000492,36.2144399413414,4.06336712878309,0.739108113137058,29.9378492136444,3.15557599196245e-07,3.63441080971284e-06,protein_coding,Dr,45285
FBgn0000499,4294.28919558861,0.260964097665433,0.277766968997575,2.88636505920292,0.236174927665627,0.367108328337626,protein_coding,dsh,32078
FBgn0000504,40.8529864037385,0.177609215715616,0.444712528020279,15.8838332183712,0.000355524423523757,0.00187457525465712,protein_coding,dsx,40940
FBgn0000520,666.322786184139,-0.200425883502408,0.167823283657512,4.87999871425225,0.0871609074954335,0.172607510828456,protein_coding,dwg,31265
FBgn0000524,1173.91817973029,0.180197632723481,0.321744959213807,1.08403407060339,0.581574013215975,0.696978299884205,protein_coding,dx,31589
FBgn0000533,1514.59710289736,0.259726076324081,0.1749097090405,3.30280959791334,0.191780306522206,0.315120666019392,protein_coding,ea,41858
FBgn0000535,42.0376457539809,1.30886163542558,0.563225860903603,9.99668369047927,0.00674912882601484,0.0224389339975571,protein_coding,eag,32428
FBgn0000536,1287.65598853004,-0.403021560615233,0.170041445298633,5.60657285243724,0.0606105428740988,0.130226929387544,protein_coding,eas,32585
FBgn0000541,15783.4252204027,-0.0532858767790165,0.295234232454468,0.460829962961782,0.794203954176056,0.857505556703018,protein_coding,E(bx),44811
FBgn0000542,3747.33236281691,0.464516561774,0.255697474313787,3.42285348969563,0.180607927277125,0.301098624928306,protein_coding,ec,31339
FBgn0000543,1072.17071122034,-0.52426650784713,0.273410120937154,4.09305680892874,0.129182595757818,0.234645223368014,protein_coding,ecd,38291
FBgn0000546,3207.36285796357,-0.195969995531105,0.252822153371941,0.7957768946019,0.671736957553283,0.769191850362272,protein_coding,EcR,35540
FBgn0000547,14735.0977318739,-0.151423544936468,0.133602865792568,3.21673649093853,0.200214047852516,0.325095032245374,protein_coding,ed,33619
FBgn0000557,241.175024662773,-0.0976746571058292,0.307537477677059,19.6688469081016,5.35752444393789e-05,0.000361604781398047,protein_coding,eEF1alpha2,43736
FBgn0000559,170630.786408617,-0.0349040678642414,0.151495331444998,4.86507161592058,0.0878138708949984,0.173451727377075,protein_coding,eEF2,35422
FBgn0000562,640.113399057006,-0.463371919254356,0.408726700698487,21.1748263925205,2.52316046550844e-05,0.000188358225153474,protein_coding,egl,37757
FBgn0000565,665.723671173785,-0.677786020518944,0.270935412303229,7.63897295731361,0.0219390641797514,0.0582926374693394,protein_coding,MsrA,39675
FBgn0000566,2925.20032502747,-0.197965638502259,0.172470863578205,5.34776475907455,0.0689838831270501,0.144452790438645,protein_coding,Eip55E,37143
FBgn0000567,23.0571155188499,0.544006871021955,0.757344295585099,0.77896519687387,0.677407275424491,0.773206292481564,protein_coding,Eip74EF,39962
FBgn0000568,247.483731309335,-0.24646657543019,0.342168044432069,3.48979676449059,0.174662736900197,0.294113703748175,protein_coding,Eip75B,39999
FBgn0000575,4171.81242747775,-0.1849164529748,0.174009278930494,285.309701846158,1.11118258773681e-62,2.8203568575583e-60,protein_coding,emc,38091
FBgn0000576,447.131684224436,0.917781424057895,0.244228136446033,28.2523532161329,7.3295860645493e-07,7.78566713574648e-06,protein_coding,ems,41697
FBgn0000577,520.259415252469,0.301525701023167,0.39593246607216,2.61729326522619,0.270185469262492,0.406435505573298,protein_coding,en,36240
FBgn0000578,9531.33622066847,0.401456518571489,0.220426256528524,36.1424903169544,1.41826683224634e-08,2.09803429402085e-07,protein_coding,ena,37201
FBgn0000579,4132.14023527726,0.0639060088093658,0.380053079663162,3.72942453618091,0.154940784879675,0.26885480953686,protein_coding,Eno,33351
FBgn0000581,13883.5089960543,-0.0295876093639635,0.208838016551618,0.0381874862276277,0.981087387745235,0.987744034948099,protein_coding,E(Pc),36238
FBgn0000588,1132.44623743107,0.0864620782175416,0.173361646541382,0.518672218144175,0.771563649914885,0.842778188383813,protein_coding,esc,34595
FBgn0000591,112.738027681856,0.79986942154967,0.333752642768489,6.14876000129351,0.0462182748008664,0.105210604685006,protein_coding,E(spl)m8-HLH,43161
FBgn0000594,31.9832176646428,-0.884215597237518,0.647054497884788,2.23955062194635,0.326353114349327,0.464807411089671,protein_coding,Est-P,39393
FBgn0000606,1486.83911564037,0.946050158784619,0.347191974422611,32.5143840653726,8.70144158418981e-08,1.12651549100014e-06,protein_coding,eve,36039
FBgn0000611,8377.24172114344,0.145796417918087,0.19926692110638,5.80278584096502,0.0549466304401832,0.120609979653065,protein_coding,exd,32567
FBgn0000615,219.486851666995,0.200543208229663,0.427842968764273,13.9379591668501,0.000940612232609136,0.00437440920397105,protein_coding,exu,37345
FBgn0000617,1497.53805702939,0.249571555746691,0.204766946003398,1.49677141015501,0.473129707481345,0.602023222778044,protein_coding,e(y)1,32762
FBgn0000618,646.89820222612,0.131226242586038,0.283703124610559,6.25237292634222,0.0438848349824827,0.101163774714638,protein_coding,e(y)2,45848
FBgn0000625,16.4388918898339,0.540101273369913,1.09087337757468,5.97914443742985,0.0503089533497736,0.112299811695552,protein_coding,eyg,39419
FBgn0000629,1253.69171429815,0.22361546922119,0.321889889843967,5.02520718022639,0.0810569252635477,0.163555239365464,protein_coding,E(z),39203
FBgn0000633,240.578302509501,1.502081600047,0.382521192841834,121.788388864996,3.5808602983358e-27,2.65672289057298e-25,protein_coding,CG17716,36521
FBgn0000635,610.422615625049,-0.349985012582573,0.194854260831809,6.13683149562029,0.0464947559596295,0.105664920176868,protein_coding,Fas2,31364
FBgn0000636,462.258070318754,1.15074365021314,1.1548462774536,2.20132050696562,0.332651376944798,0.470060121111812,protein_coding,Fas3,35097
FBgn0000658,893.128441980372,-0.731681648679099,0.387518634259765,7.61597591638102,0.0221927868805576,0.0588532937759083,protein_coding,fj,37089
FBgn0000659,2009.19948739629,0.487020412252337,0.270040104761095,17.0127596887815,0.000202174404512941,0.00115451280729859,protein_coding,fkh,43383
FBgn0000662,6594.34922261452,0.0133677037856232,0.2548874896576,1.69656328776583,0.42815001439741,0.561130271971561,protein_coding,fl(2)d,36527
FBgn0000667,3204.26428494633,0.0504953404943914,0.225655150236293,2.42119700709571,0.298018860697635,0.436505985030933,protein_coding,Actn,31166
FBgn0000709,2568.86127214649,-0.180714550593497,0.199035695992167,12.5148730446695,0.00191615151771188,0.0078979834992868,protein_coding,fliI,33110
FBgn0000711,2426.66081816737,0.0503529028464642,0.173777578793865,1.82729118624333,0.401059456087443,0.536507413864548,protein_coding,flw,44289
FBgn0000719,1721.52901740674,-0.310613831317804,0.316078522115868,6.2084914999359,0.0448583402072129,0.102964943193377,protein_coding,fog,33148
FBgn0000721,16003.8570132317,-0.0527518988648972,0.260439985296236,2.40541883496434,0.300379255575937,0.438763883087977,protein_coding,for,44817
FBgn0000723,595.821958626642,-0.495369800865597,0.291089941444166,3.73239960389641,0.154710476554404,0.26868690013096,protein_coding,FER,41118
FBgn0000808,82.5701647577727,-0.0395557383262764,0.54869671428438,6.68823597922162,0.0352913287529484,0.0853694619126836,protein_coding,gd,32159
FBgn0000810,2887.21340365177,0.246373377098778,0.361510134774784,2.39093008119644,0.302563217280928,0.441085585047545,protein_coding,fs(1)K10,47781
FBgn0000826,131.206063858648,-0.158200311182237,0.397324604798305,18.1498445017451,0.000114501543939567,0.000703867043529078,protein_coding,png,31084
FBgn0000927,127.750285146316,-0.36751702778321,0.518201477816228,6.06591868560405,0.0481728669487779,0.1084817421716,protein_coding,fs(1)Ya,31263
FBgn0000928,28.9591504705632,-1.92219117307982,0.568575453548595,11.5758106954557,0.00306439429897639,0.0116914885338716,protein_coding,fs(1)Yb,31262
FBgn0000996,10548.5054778587,-0.14030856048423,0.2269392694,1.40021046019714,0.496533050820283,0.62252193879652,protein_coding,dup,47121
FBgn0001075,1488.11891357878,-0.326693549218004,0.252666767560425,10.1173515792664,0.00635396793463007,0.0213905831516604,protein_coding,ft,33627
FBgn0001077,3830.67452081965,0.539726766937374,0.363167384110482,9.23466435113426,0.00987911668504215,0.0305495608936299,protein_coding,ftz,40834
FBgn0001078,6337.50619736645,-0.199724363871615,0.283902777627389,6.55882533354296,0.037650363624129,0.0898952823220534,protein_coding,ftz-f1,40045
FBgn0001079,2667.47293844897,0.135442867600073,0.234804689838936,1.98600003577606,0.370463624746383,0.508774264655968,protein_coding,fu,32855
FBgn0001083,66.6203533094414,-0.862295292645803,0.544715731726471,2.50169063440657,0.286262711760345,0.424052197040168,protein_coding,fw,32162
FBgn0001084,285.758348916551,-0.0495963140898718,0.311599170734391,0.0999787385057829,0.951239536833919,0.967789176906317,protein_coding,fy,34166
FBgn0001085,3495.37044958139,-0.133502647906235,0.23722926245404,0.454189669501815,0.79684521008975,0.859133585770381,protein_coding,fz,45307
FBgn0001086,11828.6052702707,0.26924464855257,0.164987329307471,4.55840618973471,0.102365750011678,0.196285816871299,protein_coding,fzy,34968
