"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype","external_gene_name","entrezgene_id"
"FBgn0000183",3452.32055992819,-0.155652937042858,0.339218290277833,8.53884329739631,0.0139898718746629,0.0404594645370686,"protein_coding","BicD",35051
"FBgn0000221",284.498307963698,-0.506444100246481,0.276641185996417,9.08941951066848,0.010623255612108,0.0324293314503388,"protein_coding","brn",31358
"FBgn0000227",8415.16839468553,0.724676555075051,0.233221646600221,27.187828818306,1.24806724263378e-06,1.26978993198342e-05,"protein_coding","Bsg25A",33669
"FBgn0000229",590.582448763544,-0.311514941819003,0.310015605006756,11.3970189449005,0.00335095642983301,0.0126249901428669,"protein_coding","bsk",44801
"FBgn0000233",629.845201570821,0.934817784439703,0.265233158712856,31.894075367283,1.18655952870035e-07,1.48628138367726e-06,"protein_coding","btd",31912
"FBgn0000241",72.0112811275977,0.163550035523561,0.534470798728973,12.4102810552125,0.00201902506007478,0.00826549096112955,"protein_coding","bw",37724
"FBgn0000246",759.278692482202,-0.952487492037969,0.233867735819775,18.179634774587,0.000112808666938191,0.000695232966529618,"protein_coding","c(3)G",47765
"FBgn0000247",441.004373878691,-0.516837345056768,0.206243622472948,7.39567820967147,0.0247770091835896,0.064223126464854,"protein_coding","ca",43518
"FBgn0000256",243.870777026074,-0.0565378703063993,0.45989660939232,19.1965693848084,6.78450118024632e-05,0.000443036654593607,"protein_coding","capu",33611
"FBgn0000261",1943.45901539033,0.306092337402417,0.177991627787971,12.2664766948801,0.00216954383581043,0.00875553844848681,"protein_coding","Cat",40048
"FBgn0000286",264.401532441035,0.093431799855575,0.287756359938386,17.5211089938056,0.000156797640670914,0.000923113101204918,"protein_coding","Cf2",33692
"FBgn0000287",40.8515546507925,1.6521983697671,0.742376499971363,10.9648229991576,0.00415928747436918,0.0151783305676469,"protein_coding","salr",34568
"FBgn0000299",508.249093662317,2.58865184994224,0.820141924482822,652.858245042518,1.7125109476041e-142,8.25858404482077e-139,"protein_coding","Col4a1",33727
"FBgn0000303",17.0636734605712,3.6604478599001,1.00915275115854,19.6817282534806,5.3231292655107e-05,0.000359786837882626,"protein_coding","ChAT",42249
"FBgn0000318",2638.03929861543,-0.0905693214597536,0.169380203163485,19.4754887177502,5.9013498099644e-05,0.000393083694178913,"protein_coding","cl",43938
"FBgn0000320",137.702571215762,-3.53159381483289,0.448000732688852,65.6168038943073,5.64276643412301e-15,1.72776134149576e-13,"protein_coding","eya",33916
"FBgn0000326",1035.8523319376,-0.0248376398019203,0.19282062602379,10.3860845766658,0.00555508092337211,0.0192107405901485,"protein_coding","clt",117300
"FBgn0000330",1038.71979173928,-0.210403640305001,0.230676284925137,7.56322706339439,0.0227858959823529,0.0601615019846136,"protein_coding","cm",31647
"FBgn0000346",165.852831375775,-1.51781862757461,0.3138347914208,90.7025865482248,2.01457566628123e-20,9.71529115064125e-19,"protein_coding","comt",47091
"FBgn0000370",6699.2191098803,0.228105514179891,0.171698061938442,32.0243435565732,1.11173723969919e-07,1.40349550744748e-06,"protein_coding","crc",47767
"FBgn0000376",3814.5537656802,-0.219471428461186,0.272637705882649,8.03309690401312,0.0180150375212401,0.0496326174915199,"protein_coding","crm",31268
"FBgn0000377",3149.35176416068,0.355235962374288,0.123226082389207,10.220632555002,0.00603417414824389,0.020471195800145,"protein_coding","crn",31208
"FBgn0000392",4294.79851388179,0.20082954493081,0.365021787410862,7.88009203333192,0.0194473198239747,0.0527918377996725,"protein_coding","cup",33934
"FBgn0000394",457.740094781962,-0.455066274050776,0.249449257090995,19.234781310454,6.65610720389227e-05,0.000435832681476856,"protein_coding","cv",44510
"FBgn0000395",1198.46512448662,-4.76459942765502,0.343251695930911,183.642020492574,1.32630048138978e-40,1.50496095800052e-38,"protein_coding","cv-2",45280
"FBgn0000411",4282.55361173935,1.02836796313307,0.245544033058736,20.1188880445946,4.27798216938746e-05,0.000297484773062308,"protein_coding","D",39570
"FBgn0000422",28.6757702665044,-1.0458142016102,0.621975830940999,22.4017076788325,1.36625254812062e-05,0.000108012342841175,"protein_coding","Ddc",35190
"FBgn0000447",1542.05219436284,-0.49568967897151,0.182001046094007,41.9497091125737,7.77564469542649e-10,1.38881653865534e-08,"protein_coding","Dhod",41022
"FBgn0000455",815.781464441963,-0.129391157789739,0.220272806117531,11.4340431084703,0.00328949390523021,0.0124128203114027,"protein_coding","Dip-C",47769
"FBgn0000463",8726.37504725823,0.399751978384252,0.170806744804913,10.8562606727624,0.00439129838307244,0.0158986760152904,"protein_coding","Dl",42313
"FBgn0000464",2790.50458133879,-0.0308961757483977,0.163038707401945,6.4166642437673,0.0404239793477426,0.0952110575846099,"protein_coding","Lar",35259
"FBgn0000477",474.563840348227,0.299287622027218,0.236055960630331,132.95255724262,1.34809040399176e-29,1.11647669081728e-27,"protein_coding","DNaseII",48228
"FBgn0000479",1591.10940448658,-0.325261175400666,0.292623507149776,12.7804802051835,0.00167785329609688,0.00708222977717917,"protein_coding","dnc",31309
"FBgn0000489",2519.00779871978,2.3413231656229,0.284923250152725,255.56343207484,3.19967476993844e-56,7.17694492001309e-54,"protein_coding","Pka-C3",39733
"FBgn0000490",783.37901101124,-2.98836260749179,0.302211619345299,120.65239730595,6.31923943190613e-27,4.61735335763141e-25,"protein_coding","dpp",33432
"FBgn0000492",36.2144399413414,4.06336712878309,0.739108113137058,29.9378492136444,3.15557599196245e-07,3.63441080971284e-06,"protein_coding","Dr",45285
"FBgn0000504",40.8529864037385,0.177609215715616,0.444712528020279,15.8838332183712,0.000355524423523757,0.00187457525465712,"protein_coding","dsx",40940
"FBgn0000535",42.0376457539809,1.30886163542558,0.563225860903603,9.99668369047927,0.00674912882601484,0.0224389339975571,"protein_coding","eag",32428
"FBgn0000557",241.175024662773,-0.0976746571058292,0.307537477677059,19.6688469081016,5.35752444393789e-05,0.000361604781398047,"protein_coding","eEF1alpha2",43736
"FBgn0000562",640.113399057006,-0.463371919254356,0.408726700698487,21.1748263925205,2.52316046550844e-05,0.000188358225153474,"protein_coding","egl",37757
"FBgn0000565",665.723671173785,-0.677786020518944,0.270935412303229,7.63897295731361,0.0219390641797514,0.0582926374693394,"protein_coding","MsrA",39675
"FBgn0000575",4171.81242747775,-0.1849164529748,0.174009278930494,285.309701846158,1.11118258773681e-62,2.8203568575583e-60,"protein_coding","emc",38091
"FBgn0000576",447.131684224436,0.917781424057895,0.244228136446033,28.2523532161329,7.3295860645493e-07,7.78566713574648e-06,"protein_coding","ems",41697
"FBgn0000578",9531.33622066847,0.401456518571489,0.220426256528524,36.1424903169544,1.41826683224634e-08,2.09803429402085e-07,"protein_coding","ena",37201
"FBgn0000606",1486.83911564037,0.946050158784619,0.347191974422611,32.5143840653726,8.70144158418981e-08,1.12651549100014e-06,"protein_coding","eve",36039
"FBgn0000615",219.486851666995,0.200543208229663,0.427842968764273,13.9379591668501,0.000940612232609136,0.00437440920397105,"protein_coding","exu",37345
"FBgn0000633",240.578302509501,1.502081600047,0.382521192841834,121.788388864996,3.5808602983358e-27,2.65672289057298e-25,"protein_coding","CG17716",36521
"FBgn0000658",893.128441980372,-0.731681648679099,0.387518634259765,7.61597591638102,0.0221927868805576,0.0588532937759083,"protein_coding","fj",37089
"FBgn0000659",2009.19948739629,0.487020412252337,0.270040104761095,17.0127596887815,0.000202174404512941,0.00115451280729859,"protein_coding","fkh",43383
"FBgn0000709",2568.86127214649,-0.180714550593497,0.199035695992167,12.5148730446695,0.00191615151771188,0.0078979834992868,"protein_coding","fliI",33110
"FBgn0000808",82.5701647577727,-0.0395557383262764,0.54869671428438,6.68823597922162,0.0352913287529484,0.0853694619126836,"protein_coding","gd",32159
"FBgn0000826",131.206063858648,-0.158200311182237,0.397324604798305,18.1498445017451,0.000114501543939567,0.000703867043529078,"protein_coding","png",31084
"FBgn0000928",28.9591504705632,-1.92219117307982,0.568575453548595,11.5758106954557,0.00306439429897639,0.0116914885338716,"protein_coding","fs(1)Yb",31262
"FBgn0001075",1488.11891357878,-0.326693549218004,0.252666767560425,10.1173515792664,0.00635396793463007,0.0213905831516604,"protein_coding","ft",33627
"FBgn0001077",3830.67452081965,0.539726766937374,0.363167384110482,9.23466435113426,0.00987911668504215,0.0305495608936299,"protein_coding","ftz",40834
"FBgn0001078",6337.50619736645,-0.199724363871615,0.283902777627389,6.55882533354296,0.037650363624129,0.0898952823220534,"protein_coding","ftz-f1",40045
"FBgn0001087",2945.27594341468,-0.571115259707571,0.321559643646002,10.3578782565248,0.00563398017548498,0.0194348135881805,"protein_coding","g",44819
"FBgn0001089",25.5664607506042,-3.48925602316608,0.74345385258153,21.9670668817008,1.69789971268138e-05,0.000131219893660352,"protein_coding","Gal",33839
"FBgn0001090",37182.9993225266,0.443861231070422,0.356789289057392,11.6327999963275,0.00297830778194922,0.0114040008549178,"protein_coding","bnb",32872
"FBgn0001091",1366.27768326036,0.277852438575032,0.330412504937007,12.4547484247242,0.00197463005447958,0.0081147451535814,"protein_coding","Gapdh1",35728
"FBgn0001114",80.019370469756,-0.340454916771567,0.573389185683958,138.367072463509,8.99439540932701e-31,7.7456199752642e-29,"protein_coding","Glt",34193
"FBgn0001120",590.769319387033,-0.260767728369998,0.45315201969841,24.1669898731596,5.65203479699665e-06,4.96935967338493e-05,"protein_coding","gnu",39615
"FBgn0001123",1415.18087923868,0.316568040112445,0.336441639408778,17.5614414127752,0.000153667296278422,0.000908719235196434,"protein_coding","Galphas",37805
"FBgn0001128",2048.63527394747,-0.494697053784314,0.246515252525691,10.4566006358184,0.00536263233107349,0.0186926594988087,"protein_coding","Gpdh1",33824
"FBgn0001133",1494.9911159705,-0.117134538205329,0.231957973678958,10.3411879354802,0.00568119337127745,0.0195477188512728,"protein_coding","grau",45871
"FBgn0001137",262.693967744705,-0.401201389214927,0.233748186005723,8.53199359948171,0.0140378672142462,0.0405497492972588,"protein_coding","grk",34171
"FBgn0001138",301.902355077338,-3.75704262214871,0.44232816024715,66.5262364504453,3.58105757818634e-15,1.1070288571028e-13,"protein_coding","grn",40962
"FBgn0001147",27.2028217113755,4.75741270303502,0.943149298155919,31.3177415575586,1.58284660092946e-07,1.91790897813626e-06,"protein_coding","gsb-n",38004
"FBgn0001148",296.507041736635,4.46574859248279,0.351718451090589,174.577647383936,1.23295020953495e-38,1.29258747510484e-36,"protein_coding","gsb",38005
"FBgn0001168",1798.04717807582,0.641360273586072,0.268486469603129,25.9773941510071,2.2860226705758e-06,2.18890149495517e-05,"protein_coding","h",38995
"FBgn0001174",7214.28278438694,1.19195053851334,0.290820412036098,16.5117465414102,0.000259728612359013,0.00142496158487069,"protein_coding","halo",33334
"FBgn0001180",6340.77276761898,0.469422798501392,0.297065219328692,6.95312344656401,0.0309135177444344,0.0769434768732867,"protein_coding","hb",41032
"FBgn0001185",1122.087213269,-0.391868431172367,0.200862919765334,6.44036578317734,0.0399477514847675,0.0943890404386532,"protein_coding","her",34992
"FBgn0001186",1898.25762711401,-0.298568146954375,0.42711937905692,15.7333606436827,0.000383304700719,0.00200595433447355,"protein_coding","Hex-A",45875
"FBgn0001216",30.0718581214767,0.247216485096645,0.579205922610467,52.2595596286477,4.4872556523617e-12,1.05818045885156e-10,"protein_coding","Hsc70-1",39542
"FBgn0001218",15978.6963154426,0.383287562046982,0.291146042322383,15.2547139537153,0.000486946169033048,0.00247189252648618,"protein_coding","Hsc70-3",32133
"FBgn0001223",499.492738865634,-1.26349701514632,0.380722187229728,18.9857390077563,7.53874679836173e-05,0.000484418473485669,"protein_coding","Hsp22",3772576
"FBgn0001224",1186.43050638443,0.726351324374564,0.222548529922944,11.0087109958451,0.00406901022150372,0.0148883169902896,"protein_coding","Hsp23",39077
"FBgn0001225",1612.2231867174,0.759611348011861,0.502126196192305,16.3221164547247,0.000285560047393733,0.00154558173799807,"protein_coding","Hsp26",39075
"FBgn0001226",6434.34684688425,0.217037038101928,0.427185129643246,32.6967484631321,7.94312291677389e-08,1.03809512916374e-06,"protein_coding","Hsp27",39078
"FBgn0001227",46.6871126153225,-1.00086424151941,0.422519807536779,6.65348969699183,0.0359098068854532,0.0865491946009375,"protein_coding","Hsp67Ba",39076
"FBgn0001229",35.0124426916428,2.7046812981849,0.942975350809021,8.07633130038725,0.0176297819601854,0.0487777530137659,"protein_coding","Hsp67Bc",39071
"FBgn0001230",225.988981248273,0.541071893171026,0.474471177877823,8.27063609245249,0.015997576351841,0.0451832174464183,"protein_coding","Hsp68",42852
"FBgn0001234",1062.86842970806,0.27200651501772,0.287393639949338,30.5079968080928,2.37286300937888e-07,2.79783175127864e-06,"ncRNA","lncRNA:Hsromega",3772547
"FBgn0001235",7925.1599159955,0.60914601779124,0.33052680808236,17.7036799866665,0.000143118157403486,0.000855250698981799,"protein_coding","hth",41273
"FBgn0001247",637.06047952226,0.327211959574722,0.224998995881392,9.32843122950649,0.00942663944125425,0.0294620665621832,"protein_coding","Ide",40248
"FBgn0001248",988.822681114379,-0.849201414147126,0.417514165014304,29.9364807461725,3.15773588236326e-07,3.63441080971284e-06,"protein_coding","Idh",44291
"FBgn0001250",947.407599385832,0.826865839058124,0.331244081939372,463.140886680496,2.69298717682877e-101,1.52787419532432e-98,"protein_coding","if",32661
"FBgn0001254",1018.4517179176,0.505771314730207,0.260071351983229,109.736320423318,1.48272560668215e-24,9.25856156661712e-23,"protein_coding","ImpE2",38432
"FBgn0001257",1385.08734861789,2.75567633594729,0.251169274374633,119.628541915163,1.05436792089278e-26,7.53287303482284e-25,"protein_coding","ImpL2",38513
"FBgn0001258",376.500764797985,2.80755601810829,0.41268506157851,119.411697727986,1.17511210769877e-26,8.33379138143726e-25,"protein_coding","Ldh",45880
"FBgn0001259",45.4099325688836,-0.820973298717241,0.448807100504984,21.975124067698,1.69107332538703e-05,0.000130902104521332,"protein_coding","in",40246
"FBgn0001269",61.3152502056221,0.957099155743487,0.434730116701727,15.6616758790828,0.000397292433732848,0.0020679360622522,"protein_coding","inv",36239
"FBgn0001297",349.045751308125,-0.762996973163444,0.301758000081573,9.65061429503051,0.00802408891288998,0.0259010500551619,"protein_coding","kay",3772082
"FBgn0001308",4429.68798914672,0.21371793706373,0.35326176610523,15.0902823302698,0.000528672629691663,0.00265239577603408,"protein_coding","Khc",36810
"FBgn0001319",160.317569093238,3.09612449112809,0.395730621587695,71.771436470668,2.6003427221988e-16,9.02169264590195e-15,"protein_coding","kn",45318
"FBgn0001320",2330.72956648342,1.45936401398965,0.251939976565486,77.1860746197105,1.73482973136897e-17,6.66630787213296e-16,"protein_coding","kni",40287
"FBgn0001323",1242.83979066064,2.35473331087093,0.298186398857617,141.623741616554,1.76520542998437e-31,1.56196388735773e-29,"protein_coding","knrl",40285
"FBgn0001325",3518.32841761362,0.54468868683897,0.202062996549342,26.5792536307703,1.69195343916117e-06,1.67030613313301e-05,"protein_coding","Kr",38012
"FBgn0001330",1365.5853243854,-1.00511603687741,0.212037915835577,24.4491395025584,4.90836457897734e-06,4.38344225594782e-05,"protein_coding","kz",31205
"FBgn0001612",1283.55377284,-0.73314940359949,0.330956705707864,27.1072402721053,1.2993841505967e-06,1.31368554848062e-05,"protein_coding","Grip91",48481
"FBgn0001965",2083.85224613994,0.559496227583147,0.236989422150652,13.2762104241726,0.00130950613100193,0.00576194645689489,"protein_coding","Sos",34790
"FBgn0001978",7516.71004982,-0.50952079010903,0.228360463832578,17.5870168083139,0.000151714756190234,0.000898826058633175,"protein_coding","stc",34888
"FBgn0001981",746.022439562277,-0.383491670439313,0.305423600254436,15.285456056293,0.000479518526077377,0.00244189872440143,"protein_coding","esg",34903
"FBgn0001983",103.990363677046,3.29966545460787,0.615799986140656,47.9397281064232,3.89063339060048e-11,8.3224629755164e-10,"protein_coding","wor",34906
"FBgn0001987",1330.18787704067,0.531185567678757,0.273170154144141,13.2379940185157,0.00133476903544081,0.00585440988941637,"protein_coding","Gli",34927
"FBgn0001991",138.382657481392,-0.227740654192408,0.449967435325226,59.2519163285636,1.3602221671987e-13,3.81376244262543e-12,"protein_coding","Ca-alpha1D",34950
"FBgn0001995",1061.93498355507,-0.651474462393667,0.260614878855614,6.44721112358029,0.0398112572268081,0.0941587974380982,"protein_coding","mRpL4",49425
"FBgn0002021",434.039680263994,-0.358839082550962,0.269895280733371,10.4764301273516,0.00530972590515322,0.0185619087913022,"protein_coding","l(2)37Bb",49427
"FBgn0002023",13.8873872604271,3.03852103406914,0.953792224862291,13.6092027774371,0.00110866200823758,0.00502492719429111,"protein_coding","Lim3",35184
"FBgn0002031",1603.32016140519,-0.210894236278106,0.244246431686295,14.3358148077078,0.000770934298601328,0.00366288734483242,"protein_coding","l(2)37Cc",49168
"FBgn0002036",92.1555615835388,-0.319209533719776,0.505453623162149,6.40645933842683,0.0406307679048746,0.0955115175341252,"protein_coding","CG10561",35189
"FBgn0002044",5548.40760406629,-0.172765560333431,0.256328564534023,10.6256909263068,0.00492788463488705,0.0174548098800902,"protein_coding","swm",35235
"FBgn0002121",16002.5908062686,0.297876767094978,0.189987094236943,51.6200520363426,6.17800310914637e-12,1.42894100689968e-10,"protein_coding","l(2)gl",33156
"FBgn0002283",625.591665784684,0.717919396181563,0.242920424439632,9.52720137140624,0.00853482278991308,0.0272379270182467,"protein_coding","l(3)73Ah",48903
"FBgn0002306",657.652641069452,-1.67617423638121,0.359449637478699,37.6624280274742,6.63296439856853e-09,1.01870926153174e-07,"protein_coding","sas",40861
"FBgn0002413",10396.4732257122,-0.305750857040405,0.296046989858691,8.51755087010551,0.0141396066796083,0.0407824480935474,"protein_coding","dco",43673
"FBgn0002431",17380.8792513022,-0.155396307985442,0.149432947389601,15.7800662276446,0.000374457175072416,0.00196391487415631,"protein_coding","hyd",41181
"FBgn0002521",4595.90679205546,0.0280641302169945,0.153872902375979,60.4444137488076,7.49311371560994e-14,2.11938656267032e-12,"protein_coding","pho",43819
"FBgn0002524",2360.53391407011,-0.570326303647761,0.23405236034342,15.6743757076635,0.000394777653599537,0.00205817863187434,"protein_coding","lace",34910
"FBgn0002525",16238.0254523841,0.225973736598017,0.17261070296469,8.78458307269196,0.0123723450328377,0.0365262527828954,"protein_coding","Lam",33782
"FBgn0002526",3180.87135555025,-0.133322572763449,0.310705125610049,49.0070648420989,2.28166080692693e-11,4.96763396903167e-10,"protein_coding","LanA",38723
"FBgn0002543",7305.46699966857,0.784120170184775,0.269785570877246,21.1174094837629,2.59664628778e-05,0.000192799487649254,"protein_coding","robo2",44522
"FBgn0002561",523.19222482751,1.82057139494688,0.207029053094718,89.6955480725543,3.33318340096481e-20,1.58367260602491e-18,"protein_coding","l(1)sc",30983
"FBgn0002564",20.5468004236896,1.33795478876026,0.574835525141085,9.58586475795338,0.0082881178105165,0.0266019621572152,"protein_coding","Lsp1gamma",38015
"FBgn0002566",2253.44815957728,-0.163552122507907,0.19920145823152,13.0473379708425,0.00146827213864657,0.00632774118733071,"protein_coding","lt",3355130
"FBgn0002567",2060.6360677925,-0.462472466489877,0.360858116409016,8.73783247178129,0.0126649589608799,0.0372419296273435,"protein_coding","Rab32",35940
"FBgn0002570",30.8902370491046,2.78091446231566,0.70670673874106,21.1313494314004,2.578610658086e-05,0.000191903547818206,"protein_coding","Mal-A1",35824
"FBgn0002571",65.5239344752759,1.1920391371368,1.00852167061747,7.82291594102887,0.0200113038915202,0.0539432716695674,"protein_coding","Mal-A3",35826
"FBgn0002578",52.7599825286649,2.90634519710076,0.71111630834194,16.351118154996,0.000281449062366711,0.00152847759376516,"protein_coding","Kaz-m1",43154
"FBgn0002592",104.502053517683,-0.28056446403631,0.525281028486661,13.8668250529832,0.000974669102625963,0.00450655968112532,"protein_coding","E(spl)m2-BFM",43155
"FBgn0002593",19505.3163436309,-0.168152097470552,0.238428097140585,11.2688590934308,0.00357271471886404,0.0133097077881204,"protein_coding","RpLP1",33214
"FBgn0002622",33333.0185222189,0.170017771566252,0.158601011191837,11.7775053715007,0.00277043013969379,0.0107054481960523,"protein_coding","RpS3",42761
"FBgn0002629",1201.78934685096,0.787012140406759,0.181142078589251,29.7708354778489,3.43040356617558e-07,3.92017089997198e-06,"protein_coding","E(spl)m4-BFM",43157
"FBgn0002632",33.5388895460947,1.41136225287972,0.645570471403761,45.827705516217,1.11851081581743e-10,2.24283509741354e-09,"protein_coding","E(spl)m6-BFM",43159
"FBgn0002633",415.130201750147,1.0270682634536,0.221561316630465,24.5102115435585,4.76074794015828e-06,4.27138733793736e-05,"protein_coding","E(spl)m7-HLH",43160
"FBgn0002641",866.757466191266,-0.777630244920483,0.359984529923421,15.3146006308191,0.000472581511210842,0.00241039062698497,"protein_coding","mal",33045
"FBgn0002645",5631.91226383718,-1.04754146328111,0.203810233575123,28.1500818650768,7.71413776273179e-07,8.1314599695681e-06,"protein_coding","Map205",43765
"FBgn0002707",695.596941610514,0.0292658843880681,0.225433968909372,12.2664301874475,0.00216959428635391,0.00875553844848681,"protein_coding","mei-9",31373
"FBgn0002709",962.852550077719,0.296113493636134,0.238054413046782,16.9270274098861,0.000211029271854274,0.00119657691183685,"protein_coding","mei-218",3772646
"FBgn0002719",1491.32636882578,-0.468785671132773,0.171591001923436,17.6407939250269,0.000147689721311098,0.000878216622716115,"protein_coding","Men",47173
"FBgn0002723",413.626656615519,0.106997077211734,0.243368455419394,8.30750561220772,0.0157053665572135,0.0444478463745083,"protein_coding","Met",32114
"FBgn0002733",62.361139181989,1.36276971446827,0.578128681546653,14.7567855975342,0.00062460394395432,0.00304411573493654,"protein_coding","E(spl)mbeta-HLH",43152
"FBgn0002734",118.422945163573,0.698770747579495,0.583635388054158,18.4068837039967,0.000100692236957757,0.000625758134959771,"protein_coding","E(spl)mdelta-HLH",43150
"FBgn0002735",293.579356884546,0.995775871942398,0.481957384158613,34.0612686730953,4.01503637608887e-08,5.48513113985512e-07,"protein_coding","E(spl)mgamma-HLH",43151
"FBgn0002772",198.452013947902,-1.09324099538747,1.26168413505345,47.2142361877842,5.59189332864548e-11,1.16487713077291e-09,"protein_coding","Mlc1",43323
"FBgn0002773",557.331414158263,0.488847636725899,0.462108281485577,343.336265515741,2.7891843814116e-75,9.27644253748791e-73,"protein_coding","Mlc2",43587
"FBgn0002778",2195.25908327549,-0.817446426311455,0.247133755394647,25.6146592024783,2.74061118768694e-06,2.5707749386016e-05,"protein_coding","mnd",39625
"FBgn0002780",25221.8853184709,-1.15918445197453,0.156851062551251,53.6412460629167,2.24880302207442e-12,5.47719826967368e-11,"protein_coding","mod",43764
"FBgn0002787",1846.88175173002,0.0766358656970027,0.258125353683794,14.9582722679807,0.000564745068977949,0.0027933159950217,"protein_coding","Rpn8",37894
"FBgn0002789",55.148964329056,-3.0674572251731,2.46903193102748,13.3974664454866,0.0012324721819313,0.00546789061395005,"protein_coding","Mp20",36468
