"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype","external_gene_name","entrezgene_id"
"FBgn0000092",10.0227677951527,-2.52218680851386,1.04447800613736,-2.41478211479177,0.0157446249100424,0.0600886634225035,"protein_coding","dyw",31252
"FBgn0000108",242.826992926372,2.26620404506377,0.592939713390316,3.82198053847,0.000132384139763819,0.00127088774173266,"protein_coding","Appl",31002
"FBgn0000114",1985.80056899363,2.84059237828461,0.495409343791585,5.73382883040581,9.81884251321586e-09,2.54656431633082e-07,"protein_coding","bru1",34648
"FBgn0000116",1218.6296168848,-1.5689968047572,0.299478046630441,-5.23910457681512,1.61357587300753e-07,3.49837753320823e-06,"protein_coding","Argk",39041
"FBgn0000137",43.8431279376694,1.67732947967449,0.767454424525942,2.18557535935842,0.0288466869916229,0.0934249198036851,"protein_coding","ase",30985
"FBgn0000157",184.636031388512,-2.33386918875155,0.584674288934883,-3.9917424674227,6.55895798867666e-05,0.000717469690189937,"protein_coding","Dll",37973
"FBgn0000158",526.993129871686,1.19493224182045,0.321580323787105,3.71581267083842,0.00020255161375404,0.00181450136443731,"protein_coding","bam",43038
"FBgn0000180",7913.23560378934,0.801363816873974,0.267520037854945,2.99552819781108,0.00273969969281737,0.0156963317317708,"protein_coding","bib",34330
"FBgn0000182",276.671020682258,1.66914857387337,0.385459658618372,4.33028083887224,1.48919294686824e-05,0.000196818267827189,"protein_coding","BicC",34946
"FBgn0000183",3452.32055992819,0.965640279952699,0.37956413017171,2.5440767532903,0.0109567005973134,0.0459011061063307,"protein_coding","BicD",35051
"FBgn0000227",8415.16839468553,1.36294463794379,0.260863678985947,5.22473900253937,1.74400929530764e-07,3.75584858953753e-06,"protein_coding","Bsg25A",33669
"FBgn0000229",590.582448763544,-1.11113854573164,0.344798746845338,-3.22257129962846,0.00127045542201585,0.00828759561298776,"protein_coding","bsk",44801
"FBgn0000233",629.845201570821,-0.710260359870959,0.292509912415202,-2.42815825968586,0.0151757195244837,0.058402609482337,"protein_coding","btd",31912
"FBgn0000241",72.0112811275977,-1.61548325734026,0.580489965156714,-2.78296500251152,0.00538646161033006,0.0263887506543031,"protein_coding","bw",37724
"FBgn0000246",759.278692482202,-0.865624236206814,0.260889153187249,-3.31797710112358,0.000906719175574658,0.00623522922733022,"protein_coding","c(3)G",47765
"FBgn0000256",243.870777026074,2.34969577206269,0.526947747949287,4.45906787002499,8.23168545967352e-06,0.000116621587833965,"protein_coding","capu",33611
"FBgn0000286",264.401532441035,-1.07387577459374,0.315881291522366,-3.39961815851226,0.000674800167244246,0.00486582362748317,"protein_coding","Cf2",33692
"FBgn0000287",40.8515546507925,2.72922457198938,0.855223458242573,3.19124147693254,0.00141662825971718,0.00905141023162341,"protein_coding","salr",34568
"FBgn0000299",508.249093662317,-7.81161604822402,0.413368177141334,-18.8974780357927,1.19635995739757e-79,2.88562021724295e-76,"protein_coding","Col4a1",33727
"FBgn0000303",17.0636734605712,4.07842162120462,1.17159617074226,3.48108138542375,0.000499393725558965,0.00378716507989268,"protein_coding","ChAT",42249
"FBgn0000318",2638.03929861543,0.733601923231924,0.18986968082524,3.86371283737052,0.000111676499294956,0.00110169209120422,"protein_coding","cl",43938
"FBgn0000326",1035.8523319376,0.634759090039127,0.216365922145671,2.93372950668159,0.00334915943169919,0.0182867516678176,"protein_coding","clt",117300
"FBgn0000337",76.134905231692,1.78278462539886,0.721066438534269,2.47242768505877,0.0134198861163769,0.0535463446033105,"protein_coding","cn",35724
"FBgn0000346",165.852831375775,2.46862540143651,0.410771053174039,6.00973555064646,1.85826190928447e-09,5.55062256989987e-08,"protein_coding","comt",47091
"FBgn0000370",6699.2191098803,1.11593267212663,0.192217937563004,5.80555949291079,6.41514204283609e-09,1.72886286115315e-07,"protein_coding","crc",47767
"FBgn0000376",3814.5537656802,0.66366982676561,0.305043229004433,2.17565827942362,0.0295808220199969,0.0949420395372355,"protein_coding","crm",31268
"FBgn0000392",4294.79851388179,1.17210204673923,0.408318712967738,2.87055677223354,0.00409749610506264,0.0214090996600789,"protein_coding","cup",33934
"FBgn0000394",457.740094781962,-1.1836815001212,0.276160862638644,-4.28620293553344,1.81752967427364e-05,0.000233438168771992,"protein_coding","cv",44510
"FBgn0000395",1198.46512448662,-1.3585724934027,0.38607109852233,-3.51896968875052,0.00043322620194635,0.00337077935191805,"protein_coding","cv-2",45280
"FBgn0000411",4282.55361173935,0.855138957768303,0.274391464791623,3.11649255714899,0.00183016300334385,0.0112682914207157,"protein_coding","D",39570
"FBgn0000422",28.6757702665044,3.32781288378923,0.933274609005306,3.56573815646399,0.000362833498541985,0.00289546533824075,"protein_coding","Ddc",35190
"FBgn0000447",1542.05219436284,0.886308763935348,0.205071726226553,4.32194520543607,1.54659602739283e-05,0.000203014400983484,"protein_coding","Dhod",41022
"FBgn0000455",815.781464441963,0.705082121415863,0.247510985783282,2.84869020736407,0.0043899603481863,0.02248923148871,"protein_coding","Dip-C",47769
"FBgn0000477",474.563840348227,-2.25147048789818,0.254663325264145,-8.84096870078515,9.48922412985656e-19,8.39926921145469e-17,"protein_coding","DNaseII",48228
"FBgn0000479",1591.10940448658,0.892461374933273,0.327988422487848,2.72101487047561,0.00650818337870001,0.0308630864544159,"protein_coding","dnc",31309
"FBgn0000489",2519.00779871978,-2.7872519573988,0.31136416249417,-8.951742985036,3.49912890265708e-19,3.34253422305302e-17,"protein_coding","Pka-C3",39733
"FBgn0000504",40.8529864037385,-1.46674080488262,0.463820253341022,-3.16230435026778,0.00156525877531073,0.00984460017222809,"protein_coding","dsx",40940
"FBgn0000557",241.175024662773,-1.30934608956099,0.337710830708769,-3.87712199461594,0.000105699366280819,0.00105180554164327,"protein_coding","eEF1alpha2",43736
"FBgn0000562",640.113399057006,1.84852114889898,0.461414024212629,4.00620928688364,6.17009832266757e-05,0.000684242627782721,"protein_coding","egl",37757
"FBgn0000565",665.723671173785,-0.69692167892931,0.302254964467257,-2.30574104930808,0.0211251059441161,0.0748494389088624,"protein_coding","MsrA",39675
"FBgn0000575",4171.81242747775,-2.74427564723659,0.19312654513458,-14.2097278513642,7.97347698254215e-46,3.49673208761667e-43,"protein_coding","emc",38091
"FBgn0000578",9531.33622066847,-1.0035998231821,0.246188311190213,-4.07655350625761,4.57081413312738e-05,0.000526243612845023,"protein_coding","ena",37201
"FBgn0000606",1486.83911564037,-1.21773787896192,0.386443980063443,-3.15113688344169,0.00162636249771514,0.0101778607062269,"protein_coding","eve",36039
"FBgn0000615",219.486851666995,1.8907281574158,0.486990121640988,3.88247743310418,0.000103397614689736,0.00103515486902755,"protein_coding","exu",37345
"FBgn0000618",646.89820222612,0.794409506548062,0.318132694355059,2.49710111737665,0.0125213246196624,0.050758714256514,"protein_coding","e(y)2",45848
"FBgn0000625",16.4388918898339,3.68422739103613,1.39058087878284,2.64941611613479,0.008063098585945,0.0364881684602239,"protein_coding","eyg",39419
"FBgn0000633",240.578302509501,-2.78129751539123,0.395004526019322,-7.04117885285999,1.90620134500209e-12,9.14976645601001e-11,"protein_coding","CG17716",36521
"FBgn0000659",2009.19948739629,-0.729855961837365,0.301030750427759,-2.42452294591252,0.0153285146055614,0.0587796140359525,"protein_coding","fkh",43383
"FBgn0000709",2568.86127214649,0.61836711117278,0.222921630616287,2.77392153225888,0.0055385035357729,0.0270285696070495,"protein_coding","fliI",33110
"FBgn0000719",1721.52901740674,-0.860456663740568,0.352908607773151,-2.43818553809168,0.0147611954662381,0.0572599493433685,"protein_coding","fog",33148
"FBgn0000808",82.5701647577727,1.56873718777873,0.628504824457651,2.49598273033533,0.0125608716622903,0.0508762761535585,"protein_coding","gd",32159
"FBgn0000826",131.206063858648,1.86893753688845,0.4629581953686,4.03694665217111,5.41513764972294e-05,0.000613207136672851,"protein_coding","png",31084
"FBgn0000928",28.9591504705632,-1.63044072079841,0.628510491564182,-2.59413445389067,0.00948293941240674,0.041305372212596,"protein_coding","fs(1)Yb",31262
"FBgn0001089",25.5664607506042,-3.06725036116407,0.811698495866761,-3.7788050326356,0.000157582739491793,0.0014544263456319,"protein_coding","Gal",33839
"FBgn0001090",37182.9993225266,-0.868956544717036,0.398864256228696,-2.17857712529348,0.0293630970203257,0.0944905164435913,"protein_coding","bnb",32872
"FBgn0001091",1366.27768326036,1.35736201939766,0.370311250001804,3.66546255181566,0.000246891938709667,0.00212679770059899,"protein_coding","Gapdh1",35728
"FBgn0001114",80.019370469756,-5.18829479359744,0.544575223048022,-9.52723255486767,1.61531872672828e-21,1.79133276729591e-19,"protein_coding","Glt",34193
"FBgn0001120",590.769319387033,2.51059433434479,0.513436670588623,4.88978383929327,1.00946767482074e-06,1.8238472147323e-05,"protein_coding","gnu",39615
"FBgn0001123",1415.18087923868,-1.1386620104955,0.374998432626596,-3.03644471930186,0.00239386000215125,0.0141087118514082,"protein_coding","Galphas",37805
"FBgn0001133",1494.9911159705,0.713870761651244,0.259977724172929,2.7458920333359,0.0060346619629343,0.0290241368984996,"protein_coding","grau",45871
"FBgn0001138",301.902355077338,-1.68659074944074,0.496049893458406,-3.40004255959418,0.000673753653446534,0.00486191118059249,"protein_coding","grn",40962
"FBgn0001147",27.2028217113755,3.40611817343133,0.927873501927564,3.67088635073149,0.000241710805659978,0.00208589074508719,"protein_coding","gsb-n",38004
"FBgn0001148",296.507041736635,3.23825523923572,0.36913337211205,8.77258867359396,1.74604917985163e-18,1.5314438624735e-16,"protein_coding","gsb",38005
"FBgn0001168",1798.04717807582,-0.855160682333618,0.298962075859952,-2.86043197911903,0.00423064298746039,0.021921183428044,"protein_coding","h",38995
"FBgn0001180",6340.77276761898,0.869172967962271,0.332173632972327,2.61662239770452,0.00888045195710928,0.0392840900881203,"protein_coding","hb",41032
"FBgn0001186",1898.25762711401,1.72949971446259,0.478707784749714,3.61285061484185,0.000302849195373736,0.00249520840048318,"protein_coding","Hex-A",45875
"FBgn0001216",30.0718581214767,-3.1080853949022,0.55062966276842,-5.64460218012151,1.65563628605467e-08,4.15978616871235e-07,"protein_coding","Hsc70-1",39542
"FBgn0001218",15978.6963154426,1.33036228501098,0.32558573935213,4.08605821513625,4.38763736553316e-05,0.000509409450092225,"protein_coding","Hsc70-3",32133
"FBgn0001225",1612.2231867174,2.50179120541106,0.562736020681119,4.44576340143104,8.75802972784734e-06,0.000123353971991637,"protein_coding","Hsp26",39075
"FBgn0001226",6434.34684688425,3.06312598430287,0.478443376189059,6.40227482863607,1.53078794100008e-10,5.59433411165484e-09,"protein_coding","Hsp27",39078
"FBgn0001234",1062.86842970806,-1.32442570850526,0.319361020029183,-4.14711134246825,3.36696347964197e-05,0.000406055795644821,"ncRNA","lncRNA:Hsromega",3772547
"FBgn0001235",7925.1599159955,-0.907508229481206,0.369314575274776,-2.45727704845119,0.0139994676938018,0.055104777326475,"protein_coding","hth",41273
"FBgn0001248",988.822681114379,2.02528913428492,0.47083052431575,4.30152470940206,1.69626854055951e-05,0.000219378001063245,"protein_coding","Idh",44291
"FBgn0001250",947.407599385832,-5.62788923371205,0.332599224677035,-16.9209331115457,3.15393783379184e-64,2.53576601836864e-61,"protein_coding","if",32661
"FBgn0001254",1018.4517179176,-2.18197257106203,0.286506863336863,-7.61577766636799,2.6210852694977e-14,1.55142519509901e-12,"protein_coding","ImpE2",38432
"FBgn0001257",1385.08734861789,1.74285347219963,0.278362907184852,6.26108374073796,3.82311142930755e-10,1.30337028515757e-08,"protein_coding","ImpL2",38513
"FBgn0001258",376.500764797985,-2.24348424326185,0.427288046852352,-5.25051954949042,1.51670805880447e-07,3.30320527118408e-06,"protein_coding","Ldh",45880
"FBgn0001259",45.4099325688836,1.93182789949037,0.572034300401505,3.37711899117664,0.000732493549838779,0.00521172401832193,"protein_coding","in",40246
"FBgn0001269",61.3152502056221,2.01627483695974,0.506050055682522,3.98433873155165,6.76682925206034e-05,0.00073355470363908,"protein_coding","inv",36239
"FBgn0001308",4429.68798914672,1.59477620561678,0.395333327582264,4.03400395147541,5.4834395053658e-05,0.000618762857868646,"protein_coding","Khc",36810
"FBgn0001320",2330.72956648342,-1.01022727948183,0.279728989567278,-3.61145007188775,0.000304489709763988,0.00250231407138241,"protein_coding","kni",40287
"FBgn0001323",1242.83979066064,-1.70535771383532,0.325469512341129,-5.23968497561736,1.60850944498425e-07,3.49524755072253e-06,"protein_coding","knrl",40285
"FBgn0001325",3518.32841761362,-0.602305452129396,0.225266503623941,-2.67374617370935,0.00750092009173335,0.0344736349032109,"protein_coding","Kr",38012
"FBgn0001612",1283.55377284,1.33933206921087,0.372051430614992,3.59985732885635,0.000318391826657567,0.00259227370767275,"protein_coding","Grip91",48481
"FBgn0001970",301.399416949919,-1.33487513555176,0.598381941670003,-2.23080785463931,0.0256938594376697,0.0858954801991119,"protein_coding","Pgant35A",48775
"FBgn0001981",746.022439562277,1.02116504469923,0.343572888776077,2.97219331926034,0.00295680442865962,0.016682601829069,"protein_coding","esg",34903
"FBgn0001983",103.990363677046,4.6485972191944,0.73171891259117,6.35298218920261,2.11180176480054e-10,7.57422432222884e-09,"protein_coding","wor",34906
"FBgn0001987",1330.18787704067,1.13023076276876,0.305915321408647,3.694586977744,0.000220244494965707,0.00194220719593424,"protein_coding","Gli",34927
"FBgn0001991",138.382657481392,-3.11427117446514,0.48296534693137,-6.4482290380715,1.13164661042569e-10,4.29847499897128e-09,"protein_coding","Ca-alpha1D",34950
"FBgn0002023",13.8873872604271,2.81736273830057,1.04557548194833,2.69455700419704,0.00704822692551999,0.0328172250244044,"protein_coding","Lim3",35184
"FBgn0002031",1603.32016140519,0.847860265767105,0.273889865055982,3.09562482567146,0.00196398687466783,0.01193985215299,"protein_coding","l(2)37Cc",49168
"FBgn0002044",5548.40760406629,0.77368812706608,0.286773165398618,2.69790977824109,0.00697763486443335,0.0325928343364895,"protein_coding","swm",35235
"FBgn0002121",16002.5908062686,-1.11136965379438,0.212236684921921,-5.23646349924489,1.63682594366392e-07,3.54082885750437e-06,"protein_coding","l(2)gl",33156
"FBgn0002431",17380.8792513022,-0.635440805094676,0.166979503072237,-3.80550183347821,0.000141516965930138,0.00133727295523406,"protein_coding","hyd",41181
"FBgn0002521",4595.90679205546,-1.11355210514107,0.171418361053741,-6.49610752486405,8.24247568397153e-11,3.20658892737731e-09,"protein_coding","pho",43819
"FBgn0002526",3180.87135555025,-2.0610601577595,0.34665590917558,-5.94555033739692,2.75529559712892e-09,7.88815784008896e-08,"protein_coding","LanA",38723
"FBgn0002561",523.19222482751,1.49552493473363,0.229221842479252,6.52435613708583,6.82942636960043e-11,2.71153521044876e-09,"protein_coding","l(1)sc",30983
"FBgn0002564",20.5468004236896,1.78312925338875,0.659146985996018,2.70520732290737,0.00682617713909076,0.0320014368503147,"protein_coding","Lsp1gamma",38015
"FBgn0002566",2253.44815957728,-0.758325531622701,0.222110612322922,-3.41417964541103,0.000639743783468714,0.00466534242094191,"protein_coding","lt",3355130
"FBgn0002592",104.502053517683,2.14157145447002,0.611718176392264,3.50091191845955,0.000463669064688889,0.00357306640265048,"protein_coding","E(spl)m2-BFM",43155
"FBgn0002593",19505.3163436309,-0.838465396621408,0.266507610140751,-3.14612177933151,0.00165451099907449,0.0103318589767448,"protein_coding","RpLP1",33214
"FBgn0002622",33333.0185222189,0.616577404546763,0.177336977631307,3.4768687996288,0.000507305997395395,0.00382980302259059,"protein_coding","RpS3",42761
"FBgn0002632",33.5388895460947,-2.63232724979387,0.597514810020197,-4.40545942234452,1.05559911764535e-05,0.00014507721206613,"protein_coding","E(spl)m6-BFM",43159
"FBgn0002633",415.130201750147,0.835101939170593,0.246131611154115,3.39290810820595,0.000691548328929797,0.004971395540054,"protein_coding","E(spl)m7-HLH",43160
"FBgn0002645",5631.91226383718,-0.919264672741446,0.227779951552404,-4.03575760937835,5.4426384294774e-05,0.000615598775704548,"protein_coding","Map205",43765
"FBgn0002707",695.596941610514,0.84798017014216,0.253532470559884,3.34466101430533,0.000823831944339306,0.00574301343857343,"protein_coding","mei-9",31373
"FBgn0002709",962.852550077719,-0.747450459510376,0.26434863222218,-2.8275177867467,0.00469104093558852,0.0236834970939603,"protein_coding","mei-218",3772646
"FBgn0002719",1491.32636882578,-0.78288183187199,0.191082506479654,-4.09708793491961,4.18380004761218e-05,0.000488684053987437,"protein_coding","Men",47173
"FBgn0002723",413.626656615519,0.779930188987804,0.273842741290807,2.84809517064963,0.00439817698850761,0.0225111997799052,"protein_coding","Met",32114
"FBgn0002733",62.361139181989,2.56056833862673,0.66785177941693,3.83403685899025,0.000126057239887689,0.00122108458879159,"protein_coding","E(spl)mbeta-HLH",43152
"FBgn0002734",118.422945163573,3.29171194472211,0.684728694671425,4.8073229153945,1.52964809036197e-06,2.62598661491323e-05,"protein_coding","E(spl)mdelta-HLH",43150
"FBgn0002735",293.579356884546,3.73644177392745,0.559139042522434,6.68249127635821,2.34913950020731e-11,9.94056925350881e-10,"protein_coding","E(spl)mgamma-HLH",43151
"FBgn0002772",198.452013947902,-8.26935597111118,1.31895999189767,-6.26960334044215,3.61969001011681e-10,1.25171215833717e-08,"protein_coding","Mlc1",43323
"FBgn0002773",557.331414158263,-6.65317999316994,0.44128248722563,-15.0769182683838,2.29744887918254e-51,1.10828933931766e-48,"protein_coding","Mlc2",43587
"FBgn0002780",25221.8853184709,-0.79469911056245,0.175355114283805,-4.53194144811916,5.84440510924837e-06,8.68826201756984e-05,"protein_coding","mod",43764
"FBgn0002787",1846.88175173002,1.10334156050237,0.289313710947777,3.81365112938436,0.000136928726585441,0.0013041346042412,"protein_coding","Rpn8",37894
"FBgn0002789",55.148964329056,-9.47653028500057,2.62459271857395,-3.61066698765726,0.000305410592444587,0.00250774586885564,"protein_coding","Mp20",36468
"FBgn0002878",411.402953511271,-1.01578960885328,0.248776595344084,-4.08313976420629,4.44312821858293e-05,0.000514613458017864,"protein_coding","mus101",48309
"FBgn0002921",4699.60303877856,1.0168138967078,0.255068713232106,3.98643127894138,6.70745431642751e-05,0.000728755847352395,"protein_coding","Atpalpha",48971
"FBgn0002931",1340.22945847831,-7.86177202434253,0.375797048919962,-20.9202601429075,3.50198651881824e-97,3.37871659335583e-93,"protein_coding","net",45339
"FBgn0002932",11446.3276275362,-2.33538249070431,0.220258449440277,-10.6029189646935,2.88822178556019e-26,4.88869540124292e-24,"protein_coding","neur",41085
"FBgn0002945",5140.11732747267,-0.92924255409447,0.403740088254753,-2.30158604787378,0.0213585276992963,0.0753720099644517,"protein_coding","nkd",44843
"FBgn0002962",1250.21896434004,1.05375226630268,0.281296933850487,3.74604959918532,0.000179641088227571,0.00162720051771466,"protein_coding","nos",42297
"FBgn0003002",3992.32251959881,-1.18340071360467,0.351606796834759,-3.36569350836759,0.000763514923966382,0.00540058063521089,"protein_coding","opa",40605
"FBgn0003015",619.817574282214,2.5903924478809,0.540239712000225,4.79489454466432,1.62760428850482e-06,2.7744039179319e-05,"protein_coding","osk",41066
"FBgn0003023",1739.27924778677,3.11273536019105,0.6029800383024,5.16225274878832,2.43995538578512e-07,5.12869053639539e-06,"protein_coding","otu",31789
"FBgn0003028",1297.60985224559,1.98479767239241,0.39409765261781,5.03630929849064,4.74593471062707e-07,9.17610783329258e-06,"protein_coding","ovo",31429
"FBgn0003042",1156.6888644445,-0.913407043477592,0.2871351297365,-3.18110516228304,0.00146714361618846,0.00933091734277276,"protein_coding","Pc",40358
"FBgn0003053",783.134543063076,-1.52571203050013,0.384347751878427,-3.96961351547786,7.19893045539568e-05,0.000775170547250642,"protein_coding","peb",31391
"FBgn0003065",16.5476554699335,2.73959182517875,1.14627654638572,2.38999204320882,0.0168487378176285,0.0632762251710705,"protein_coding","CG2150",43745
"FBgn0003071",900.117569400234,0.845373524861836,0.330613762735256,2.55698225587415,0.0105584603218227,0.0447181848924256,"protein_coding","Pfk",36060
"FBgn0003076",1246.13100828255,0.883568216644152,0.260101050987141,3.39701901738119,0.0006812423237114,0.00490860787092426,"protein_coding","Pgm1",44010
"FBgn0003082",390.818002262832,-1.13411114758538,0.509829359862475,-2.2244916375379,0.0261153845214302,0.086972131545037,"protein_coding","phr",35735
"FBgn0003089",143.447388673118,3.83572053350533,0.725181081302281,5.2893279105091,1.2276662608724e-07,2.71041741073156e-06,"protein_coding","pip",40104
"FBgn0003093",244.376556823976,1.15912348785228,0.405307778771723,2.85985995967059,0.00423828120487838,0.0219489731962784,"protein_coding","Pkc98E",43428
"FBgn0003132",20.7071242488776,-1.92659077696954,0.760423051916657,-2.53357755543252,0.0112904752718075,0.0470135975064302,"protein_coding","Pp1-13C",48531
"FBgn0003137",855.426551691299,-7.73413111621407,1.75169619171444,-4.41522402845691,1.00905435099336e-05,0.00013967512737997,"protein_coding","Ppn",43872
"FBgn0003139",1681.04527637056,0.859602607990365,0.229094079332878,3.7521816822745,0.000175302344472015,0.0015925772311356,"protein_coding","PpV",31582
"FBgn0003149",170.847189666024,-6.14784169322795,0.473078438795609,-12.9953960888167,1.29933309121399e-38,4.04385989162342e-36,"protein_coding","Prm",39002
"FBgn0003159",457.1211050474,1.70374268632693,0.557189156986233,3.0577455877682,0.00223008820932594,0.0132814142244301,"protein_coding","CG2841",44529
"FBgn0003175",2206.77641522227,-0.909554022006668,0.261318761861198,-3.48063038232894,0.000500235287299006,0.00378828104541665,"protein_coding","px",37573
"FBgn0003187",656.751433104917,1.50154143512198,0.448161520662298,3.3504470283459,0.000806812391786801,0.00563250792761147,"protein_coding","qua",35058
"FBgn0003227",197.324432717517,-1.23619733160879,0.381448746217424,-3.24079537255621,0.0011919671335941,0.00785051290905135,"protein_coding","rec",49241
"FBgn0003254",4869.90823216214,-1.47444532937568,0.216682225152933,-6.80464365886509,1.01299659009464e-11,4.48320692717114e-10,"protein_coding","rib",44855
"FBgn0003255",14.9027534000925,-4.27157596552842,0.906203567695741,-4.71370464407905,2.43253184070736e-06,3.95768418198054e-05,"protein_coding","rk",34819
"FBgn0003270",501.468331789879,1.626489222062,0.553767218890611,2.93713525571346,0.00331259591723641,0.0181487367458812,"protein_coding","amos",35110
"FBgn0003285",579.272981428643,-1.55446077482537,0.381018439245437,-4.07975209258585,4.5083754760602e-05,0.000520785387414399,"protein_coding","rst",31290
"FBgn0003300",1781.80971477989,-0.960238757095794,0.291751702816365,-3.29128758401863,0.000997299023229942,0.00674277573659599,"protein_coding","run",33059
"FBgn0003301",342.282476100527,0.894041759422664,0.373075592756559,2.3964091373998,0.0165565978870275,0.0624708863566842,"protein_coding","rut",32406
"FBgn0003308",1341.40003176604,-4.01133295605516,0.421433209199787,-9.51831243596545,1.76014055113228e-21,1.92975409515048e-19,"protein_coding","ry",41605
"FBgn0003312",163.415522597323,2.57869401985877,0.422406056346367,6.10477520650008,1.02945466093547e-09,3.24580998977302e-08,"protein_coding","sad",44858
"FBgn0003313",9822.27724780466,-0.909581772381293,0.391009726301236,-2.32623822682239,0.0200058454119903,0.0719405130580999,"protein_coding","sala",34570
"FBgn0003321",2083.98042374562,-0.689124190872404,0.188864652336567,-3.6487727181704,0.000263496087881963,0.00224104529222211,"protein_coding","sbr",43944
"FBgn0003326",4470.29149278424,1.99845486526219,0.223440655384779,8.94400735542387,3.75307559881869e-19,3.54996797817674e-17,"protein_coding","sca",36411
"FBgn0003328",428.694851843254,-0.967922601201916,0.385165815364383,-2.51300235532642,0.0119708535698399,0.0491885840041801,NA,NA,NA
"FBgn0003339",120.282595198452,1.42343991429987,0.504975169773496,2.81883149806821,0.00481988129025932,0.0241444520708317,"protein_coding","Scr",40833
"FBgn0003396",2863.20720717202,-2.17651758080746,0.353206910554633,-6.16216024026745,7.17591800910535e-10,2.30777523172828e-08,"protein_coding","shn",36171
"FBgn0003401",90.7060405814404,1.32906898175258,0.401617343332664,3.30929180180273,0.000935323002543184,0.00638189273588164,"protein_coding","shu",45360
"FBgn0003448",5737.18369488921,-5.01642485895435,0.414953160025186,-12.0891352138392,1.20548904941169e-33,2.76918055922001e-31,"protein_coding","sna",34908
"FBgn0003449",3274.82283932217,0.635132177287232,0.271545037602695,2.33895703966615,0.0193376569755873,0.0702710789078967,"protein_coding","snf",31442
"FBgn0003460",165.209931708913,-4.07872430440138,0.601967335550916,-6.77565718855587,1.23842012645082e-11,5.40646035294003e-10,"protein_coding","so",35662
"FBgn0003463",6944.1242738885,1.78811067804685,0.270110478064076,6.61992341379173,3.59385014727713e-11,1.47546664769914e-09,"protein_coding","sog",32498
"FBgn0003486",4020.34812147208,-1.69944603680422,0.335750484630901,-5.061633905525,4.15678631816657e-07,8.21817098312932e-06,"protein_coding","spo",38631
"FBgn0003495",855.685524587511,1.90768676419554,0.40759958711721,4.68029611533184,2.86460865417703e-06,4.58337384668325e-05,"protein_coding","spz",43256
"FBgn0003507",3623.82377954154,-1.89821390945126,0.428568213364047,-4.42919901723748,9.45837117528259e-06,0.000131490439624102,"protein_coding","srp",41944
"FBgn0003525",5773.37237495422,-0.905483790515019,0.273019679034603,-3.31655136991153,0.000911358313620087,0.00626266738590213,"protein_coding","stg",43466
"FBgn0003527",36.9609795845449,1.92841801343404,0.599526849001253,3.2165665585229,0.00129734436858196,0.00841747038875502,"protein_coding","stil",36380
"FBgn0003567",10477.3595749999,0.675786005740865,0.286383239263406,2.35972610505777,0.0182884321828903,0.067318033569766,"protein_coding","su(Hw)",41740
"FBgn0003655",2852.37699752495,2.05764830371132,0.49081685807212,4.19229345909911,2.76148458983831e-05,0.000338966963393894,"protein_coding","swa",31580
