"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype","external_gene_name","entrezgene_id"
"FBgn0000183",3452.32055992819,1.12129321699556,0.379585860385265,2.95399100445282,0.00313693149368242,0.0127700907388388,"protein_coding","BicD",35051
"FBgn0000212",22604.7480401085,-0.218590394100469,0.311752106962947,-0.701167335258617,0.483198592328077,0.619768681039788,"protein_coding","brm",39744
"FBgn0000216",1129.8419170068,0.862601256404507,0.343052414725312,2.51448822214298,0.0119205284152109,0.0375601757511283,"protein_coding","Brd",39620
"FBgn0000221",284.498307963698,0.927088653988202,0.311568348227681,2.97555467126822,0.00292459215254888,0.0120480209597744,"protein_coding","brn",31358
"FBgn0000227",8415.16839468553,0.638268082868739,0.260973076228083,2.44572387348843,0.0144561668264091,0.0439147032560439,"protein_coding","Bsg25A",33669
"FBgn0000228",27141.822059526,-0.0325480321368238,0.288377745811639,-0.112865963513299,0.910136821042775,0.946024568995981,"protein_coding","Bsg25D",33757
"FBgn0000229",590.582448763544,-0.79962360391264,0.344764439396129,-2.31933318097777,0.0203769776260881,0.0572668453645493,"protein_coding","bsk",44801
"FBgn0000233",629.845201570821,-1.64507814431066,0.294897781260371,-5.5784690453747,2.42644643090206e-08,4.45063786413367e-07,"protein_coding","btd",31912
"FBgn0000239",8015.21939642218,0.390470069424964,0.226550463133701,1.72354566847442,0.0847898940341573,0.1737482233885,"protein_coding","bur",45830
"FBgn0000241",72.0112811275977,-1.77903329286383,0.584951777403292,-3.04133325444583,0.00235532982771697,0.0100683306060316,"protein_coding","bw",37724
"FBgn0000244",94.9640994051697,0.451921124584335,0.346815617893656,1.30305874726469,0.19255470592418,0.320747203514586,"protein_coding","by",41144
"FBgn0000246",759.278692482202,0.0868632558311554,0.259919771548129,0.33419256762878,0.738234252082868,0.825603809446565,"protein_coding","c(3)G",47765
"FBgn0000247",441.004373878691,0.460016392630913,0.230541181212103,1.995376228283,0.0460018616198462,0.109101760301936,"protein_coding","ca",43518
"FBgn0000250",21778.0285940376,-0.28954510386838,0.290945857082565,-0.995185519298229,0.319646043302136,0.463054808675527,"protein_coding","cact",34969
"FBgn0000251",2713.13474580096,0.899452667905752,0.393166055247529,2.28771699871057,0.0221540071243389,0.0612265427486741,"protein_coding","cad",35341
"FBgn0000253",47369.9945802188,-0.544394185111645,0.339192148128299,-1.6049728394825,0.108499782051552,0.209193824387165,"protein_coding","Cam",36329
"FBgn0000256",243.870777026074,2.40623364236909,0.527318282538005,4.56315231625915,5.03912283160589e-06,5.31919661699493e-05,"protein_coding","capu",33611
"FBgn0000257",766.061276248354,0.149024586715511,0.175607393718074,0.848623645965383,0.396090745028029,0.539674830420423,"protein_coding","car",32947
"FBgn0000259",3107.13532998911,-0.130032772488654,0.391148339628598,-0.332438513255923,0.739558161185385,0.82660532195512,"protein_coding","CkIIbeta",32132
"FBgn0000261",1943.45901539033,-0.687731675900235,0.198573660393146,-3.46335800296288,0.000533478085831134,0.00298031069606183,"protein_coding","Cat",40048
"FBgn0000273",7518.69916165453,-0.408492942220309,0.277683772857906,-1.47107242895803,0.141271530362285,0.254716450184139,"protein_coding","Pka-C1",34284
"FBgn0000274",26.8364270434464,0.329784194145952,0.607689869456168,0.542685028534508,0.587346684057827,0.709315409662024,"protein_coding","Pka-C2",43644
"FBgn0000283",27338.0017993481,-0.0754664988802018,0.316811703948653,-0.238206158230925,0.811721201002322,0.879250718229527,"protein_coding","Cp190",41848
"FBgn0000286",264.401532441035,-1.16730757444932,0.317452807556786,-3.67710584585241,0.000235895175556572,0.00147993681307455,"protein_coding","Cf2",33692
"FBgn0000287",40.8515546507925,1.07702620222228,0.869514650820797,1.2386521621063,0.215474341782832,0.347293092135109,"protein_coding","salr",34568
"FBgn0000289",8831.55160630224,0.179830956329221,0.249299096823766,0.721346200689794,0.470696538212401,0.609404213724268,"protein_coding","cg",36571
"FBgn0000299",508.249093662317,-10.4002678981663,0.793105099110597,-13.1133539676259,2.76112152494105e-39,6.05438647105257e-37,"protein_coding","Col4a1",33727
"FBgn0000303",17.0636734605712,0.417973761304519,1.26659743679141,0.329997321298347,0.741401986150181,0.828378270107348,"protein_coding","ChAT",42249
"FBgn0000307",13470.4386590875,0.0704140600395028,0.338500941031346,0.208017324338789,0.835215440359765,0.895748941065669,"protein_coding","chif",34974
"FBgn0000308",22702.9068196264,-0.679739859937404,0.436180965677052,-1.55838955256173,0.119140931707067,0.224330934642815,"protein_coding","chic",33834
"FBgn0000316",4855.2990381343,-0.354838184083448,0.180441269025881,-1.96650237497805,0.0492406082557659,0.114835240138175,"protein_coding","cin",30973
"FBgn0000317",5931.84201772615,0.287235462201082,0.283597307006809,1.01282859570379,0.311142039395494,0.452979990355775,"protein_coding","ck",34882
"FBgn0000318",2638.03929861543,0.824171244691678,0.189960083357629,4.3386548906701,1.43357432324886e-05,0.000132102436205396,"protein_coding","cl",43938
"FBgn0000319",13159.4467336172,-0.433838132580046,0.247683114389955,-1.75158542256137,0.0798451209869984,0.166166032632131,"protein_coding","Chc",32537
"FBgn0000320",137.702571215762,2.55225620892687,0.488974557566624,5.21960942431881,1.79300853495107e-07,2.74586449923936e-06,"protein_coding","eya",33916
"FBgn0000326",1035.8523319376,0.659596729841047,0.21664439357912,3.04460558126632,0.00232985635894221,0.00997712123882577,"protein_coding","clt",117300
"FBgn0000330",1038.71979173928,0.723975911715248,0.258664556116301,2.79889878453132,0.00512772079726701,0.0189403714594304,"protein_coding","cm",31647
"FBgn0000337",76.134905231692,1.63261173037698,0.722788250180577,2.25876905161241,0.0238977545968583,0.0651867504524989,"protein_coding","cn",35724
"FBgn0000339",1213.21206791432,-0.764835865241234,0.364772998006961,-2.09674474103107,0.0360161776130734,0.0897891683749178,"protein_coding","cni",34967
"FBgn0000346",165.852831375775,3.98644402901112,0.406653576445946,9.80304676981248,1.09239919290365e-22,9.75876612327263e-21,"protein_coding","comt",47091
"FBgn0000351",58.4028789599184,0.030250107910944,0.499443492286732,0.0605676285267871,0.951703554867121,0.974634953546119,"protein_coding","cort",33937
"FBgn0000352",6136.7355167716,-0.0334821353953242,0.196663175495628,-0.170251168328503,0.864812612543752,0.917698205655755,"protein_coding","cos",35653
"FBgn0000357",11.3978003247911,-1.60351609194271,1.25973595782947,-1.27289856416069,0.20305403884249,0.333004481854895,"protein_coding","Cp18",38998
"FBgn0000370",6699.2191098803,0.88782715794674,0.192308809890971,4.61667439182891,3.89938354889637e-06,4.23662753150363e-05,"protein_coding","crc",47767
"FBgn0000376",3814.5537656802,0.883141255226796,0.305055696177662,2.89501643894059,0.00379138676841519,0.0148635670980623,"protein_coding","crm",31268
"FBgn0000377",3149.35176416068,-0.0164641178241069,0.137935574629668,-0.119360925332787,0.90498941699583,0.943214637050423,"protein_coding","crn",31208
"FBgn0000382",2430.44750613437,0.9129958445457,0.385511509154774,2.36827130413675,0.0178714253684926,0.0517172491716687,"protein_coding","csw",45278
"FBgn0000384",2939.54067046843,0.182866566715723,0.321811036996923,0.568242060378653,0.569870615178775,0.694907949348435,"protein_coding","cta",3355131
"FBgn0000392",4294.79851388179,0.971272501808415,0.40838126871352,2.37834733426465,0.0173904364124087,0.0505942678660154,"protein_coding","cup",33934
"FBgn0000394",457.740094781962,-0.728615226070428,0.275768106447374,-2.64213014136017,0.00823863924820964,0.0279305593800698,"protein_coding","cv",44510
"FBgn0000395",1198.46512448662,3.40602693425232,0.378309228786126,9.00328798528436,2.19056784678494e-19,1.53149265114356e-17,"protein_coding","cv-2",45280
"FBgn0000404",32401.8949418136,-0.00295125099168591,0.257721098549641,-0.0114513363798869,0.990863355188465,0.995299286919137,"protein_coding","CycA",39340
"FBgn0000405",48586.8730347263,0.279414334037226,0.284262576596721,0.982944492315734,0.325634758488599,0.469404474809204,"protein_coding","CycB",37618
"FBgn0000406",85.5004712348763,0.496575330896938,0.880435179665798,0.564011232587767,0.572746487717087,0.69700531199476,"protein_coding","Cyt-b5-r",35008
"FBgn0000411",4282.55361173935,-0.173229005364765,0.274690184451407,-0.630634129540253,0.528279777753969,0.659017752233035,"protein_coding","D",39570
"FBgn0000412",21275.6714733463,-0.356758030763971,0.284542548009576,-1.25379502383582,0.209916518378122,0.34156663953054,"protein_coding","D1",41095
"FBgn0000414",5797.7302256172,0.125592900145036,0.210642341314565,0.596237676438854,0.551016459346971,0.678173849535605,"protein_coding","Dab",39866
"FBgn0000416",23318.5809341955,-0.0294832908146601,0.188902673000115,-0.156076620549684,0.87597262660399,0.923345777501944,"protein_coding","Sap-r",43662
"FBgn0000422",28.6757702665044,4.37362708539943,0.927571627253954,4.71513676884168,2.415484420071e-06,2.75794008104674e-05,"protein_coding","Ddc",35190
"FBgn0000426",2329.55932143759,0.208210273386042,0.322309388221489,0.645995062492445,0.518282553050622,0.650668844740715,"protein_coding","SmF",36314
"FBgn0000439",382.036426344879,-0.549286461547096,0.451617781312358,-1.21626402740592,0.2238843601544,0.357444366501679,"protein_coding","Dfd",40832
"FBgn0000447",1542.05219436284,1.38199844290686,0.204922822343676,6.74399477374515,1.54090084338953e-11,4.90647238845617e-10,"protein_coding","Dhod",41022
"FBgn0000448",111.845748271029,-0.157082620679326,1.07905331100845,-0.145574476327329,0.884257318244833,0.929133517840316,"protein_coding","Hr3",36073
"FBgn0000449",859.838126806928,-0.406950482868451,0.444247107209293,-0.916045318617526,0.359643126010171,0.504923876563756,"protein_coding","dib",45282
"FBgn0000451",217.43228763491,2.07150766653248,2.42093251098189,0.855665185681825,0.392183002358713,0.53571876069048,"protein_coding","ect",44135
"FBgn0000454",418.899702829016,1.36976367858753,0.543187504035634,2.52171426700875,0.0116784527245054,0.0369785729852405,"protein_coding","Dip-B",48450
"FBgn0000455",815.781464441963,0.834473279205602,0.247694995331563,3.36895494432006,0.000754537617757776,0.00396586293698582,"protein_coding","Dip-C",47769
"FBgn0000459",615.79217196298,0.460866221216074,0.392265651204906,1.17488293915221,0.240041552109361,0.376217750382321,"protein_coding","disco",32579
"FBgn0000463",8726.37504725823,-0.601904325076311,0.190897440673527,-3.15302459243385,0.00161588193172464,0.00736768850533048,"protein_coding","Dl",42313
"FBgn0000464",2790.50458133879,0.437940581090676,0.182549960999833,2.39901766449064,0.0164391216323561,0.0484584923644888,"protein_coding","Lar",35259
"FBgn0000477",474.563840348227,-2.55075810992539,0.257323416037591,-9.91265446885242,3.66769755235678e-23,3.43552873642119e-21,"protein_coding","DNaseII",48228
"FBgn0000479",1591.10940448658,1.21772255033394,0.327969978831111,3.7129085859441,0.000204890908081238,0.00131785832077853,"protein_coding","dnc",31309
"FBgn0000482",1224.36454561299,0.203920188876678,0.231210255820991,0.881968614033099,0.377793780227585,0.523174162715048,"protein_coding","dor",31118
"FBgn0000489",2519.00779871978,-5.1285751230217,0.316176284429935,-16.2206192417895,3.60541310166504e-59,1.65642979070782e-56,"protein_coding","Pka-C3",39733
"FBgn0000490",783.37901101124,2.88026725581336,0.338378427076695,8.51197069711698,1.71001798831327e-17,1.00599107019795e-15,"protein_coding","dpp",33432
"FBgn0000492",36.2144399413414,-2.70079194885361,0.81304682587445,-3.32181599251538,0.000894336514864819,0.004548528569012,"protein_coding","Dr",45285
"FBgn0000499",4294.28919558861,0.266556593646808,0.310667616815429,0.858012162256266,0.390885747654579,0.534552188996652,"protein_coding","dsh",32078
"FBgn0000504",40.8529864037385,-1.64435002059823,0.473874663080323,-3.47001042408446,0.000520438166224888,0.00292269349693697,"protein_coding","dsx",40940
"FBgn0000520",666.322786184139,0.415567021872524,0.188267515638849,2.2073219613186,0.0272915740756603,0.0724571014534868,"protein_coding","dwg",31265
"FBgn0000524",1173.91817973029,0.194388335013977,0.35996001634342,0.540027575808645,0.589178015302541,0.710726368046876,"protein_coding","dx",31589
"FBgn0000533",1514.59710289736,0.0492390548669897,0.195789642461337,0.251489579571162,0.801435617667568,0.872320717425169,"protein_coding","ea",41858
"FBgn0000535",42.0376457539809,-1.90853357318885,0.618196275744931,-3.08726151882597,0.00202009790012305,0.00889213058095962,"protein_coding","eag",32428
"FBgn0000536",1287.65598853004,0.200711680009101,0.189822335864195,1.05736597906316,0.2903445919374,0.431425323119057,"protein_coding","eas",32585
"FBgn0000541",15783.4252204027,-0.164717698103585,0.330063234245047,-0.499048912492005,0.617744926478203,0.734352273368864,"protein_coding","E(bx)",44811
"FBgn0000542",3747.33236281691,-0.155775763864401,0.28592323087741,-0.544816744642866,0.585879561057178,0.708341604646574,"protein_coding","ec",31339
"FBgn0000543",1072.17071122034,0.0609914879605623,0.305182523059233,0.199852492695738,0.841595946130364,0.900889569318291,"protein_coding","ecd",38291
"FBgn0000546",3207.36285796357,0.207211135058707,0.282655274554047,0.733087805934737,0.463504876971047,0.602356553477459,"protein_coding","EcR",35540
"FBgn0000547",14735.0977318739,-0.10998766611821,0.149323978319659,-0.736570692502968,0.4613834630173,0.600894661337865,"protein_coding","ed",33619
"FBgn0000557",241.175024662773,-1.21167143245516,0.338584465497164,-3.57863858483876,0.000345388707181112,0.00208009378706827,"protein_coding","eEF1alpha2",43736
"FBgn0000559",170630.786408617,0.356456939471588,0.169380359934462,2.10447621914083,0.03533692690352,0.0884571669338739,"protein_coding","eEF2",35422
"FBgn0000562",640.113399057006,2.31189306815334,0.461284331817201,5.01186125062124,5.3906068489042e-07,7.33548305757795e-06,"protein_coding","egl",37757
"FBgn0000565",665.723671173785,-0.0191356584103657,0.301710060376491,-0.0634239984788281,0.949428877696339,0.973131818975277,"protein_coding","MsrA",39675
"FBgn0000566",2925.20032502747,0.449474845873242,0.192983163932077,2.32908838633944,0.0198543838084369,0.0561745146580056,"protein_coding","Eip55E",37143
"FBgn0000567",23.0571155188499,-0.669598634504795,0.841996716990023,-0.795250885179793,0.426467577296936,0.568937940508966,"protein_coding","Eip74EF",39962
"FBgn0000568",247.483731309335,0.731694742063742,0.384637977921822,1.90229458364213,0.057132653394046,0.129060135786878,"protein_coding","Eip75B",39999
"FBgn0000575",4171.81242747775,-2.55935919426179,0.193203479690664,-13.2469622097881,4.69839337598889e-40,1.07928807837002e-37,"protein_coding","emc",38091
"FBgn0000576",447.131684224436,-1.404003590872,0.27111965538041,-5.17853856409647,2.23630850080897e-07,3.32448450166485e-06,"protein_coding","ems",41697
"FBgn0000577",520.259415252469,-0.706613808770651,0.441914769460894,-1.59898210605785,0.109824578632852,0.21116082986041,"protein_coding","en",36240
"FBgn0000578",9531.33622066847,-1.40505634175359,0.246290276379836,-5.70487947151708,1.16425442349921e-08,2.33044121948555e-07,"protein_coding","ena",37201
"FBgn0000579",4132.14023527726,0.734285000605393,0.4250838720923,1.72738851980241,0.0840979110119973,0.172662090145284,"protein_coding","Eno",33351
"FBgn0000581",13883.5089960543,-0.0133405543784968,0.233476199021413,-0.0571388194360372,0.954434613482482,0.976395414153217,"protein_coding","E(Pc)",36238
"FBgn0000588",1132.44623743107,0.0462909097137194,0.193918336919023,0.238713421583487,0.811327808674577,0.879094430898829,"protein_coding","esc",34595
"FBgn0000591",112.738027681856,-0.235408843740793,0.375860842498781,-0.626319150927664,0.531105627465807,0.661687382979095,"protein_coding","E(spl)m8-HLH",43161
"FBgn0000594",31.9832176646428,-0.0155798393376154,0.710282431359142,-0.0219347102642016,0.982500036643073,0.99085118773206,"protein_coding","Est-P",39393
"FBgn0000606",1486.83911564037,-2.16378803774654,0.387358192945096,-5.58601335186741,2.3234138053874e-08,4.28609873697469e-07,"protein_coding","eve",36039
"FBgn0000611",8377.24172114344,-0.520844975299154,0.222702969075084,-2.33874284416725,0.0193487463598142,0.0550207611288733,"protein_coding","exd",32567
"FBgn0000615",219.486851666995,1.69018494918613,0.487967210917741,3.46372647868559,0.000532747916556999,0.00297795590900459,"protein_coding","exu",37345
"FBgn0000617",1497.53805702939,-0.108098439338257,0.228962240647924,-0.472123434118905,0.63683868660312,0.749477878549268,"protein_coding","e(y)1",32762
"FBgn0000618",646.89820222612,0.663183263962024,0.318609304056287,2.08149371508894,0.0373887387722446,0.0925651916024162,"protein_coding","e(y)2",45848
"FBgn0000625",16.4388918898339,3.14412611766622,1.39800998435409,2.24900118944349,0.0245124203959875,0.066468755475123,"protein_coding","eyg",39419
"FBgn0000629",1253.69171429815,-0.777613134275712,0.359406851222699,-2.16360131040986,0.0304949608860805,0.0790052047875683,"protein_coding","E(z)",39203
"FBgn0000633",240.578302509501,-4.28337911543823,0.413792251620715,-10.3515208384434,4.118902107463e-25,4.27302876696807e-23,"protein_coding","CG17716",36521
"FBgn0000635",610.422615625049,0.505405927676083,0.218353944088808,2.31461780910413,0.0206338573652572,0.0578203473308165,"protein_coding","Fas2",31364
"FBgn0000636",462.258070318754,0.715243335717193,1.29237162403724,0.55343472606033,0.579965765614028,0.70323442939648,"protein_coding","Fas3",35097
"FBgn0000658",893.128441980372,1.14569526292893,0.433826404756064,2.64090717016901,0.00826843712657045,0.0280104920636066,"protein_coding","fj",37089
"FBgn0000659",2009.19948739629,-1.2168763740897,0.301449803356709,-4.03674628591401,5.41976257922913e-05,0.000422183105851497,"protein_coding","fkh",43383
"FBgn0000662",6594.34922261452,0.331795049746978,0.285028424148889,1.16407705911344,0.244392784599506,0.380368057076309,"protein_coding","fl(2)d",36527
"FBgn0000667",3204.26428494633,0.32946636188446,0.252432837495337,1.3051644356315,0.191836861430403,0.319993436908805,"protein_coding","Actn",31166
"FBgn0000709",2568.86127214649,0.799081661766277,0.222964006527018,3.58390430012948,0.00033849615103242,0.0020436863987239,"protein_coding","fliI",33110
"FBgn0000711",2426.66081816737,0.207108594563879,0.194433369086855,1.06519058707131,0.286789692366051,0.427657952387582,"protein_coding","flw",44289
"FBgn0000719",1721.52901740674,-0.549842832422764,0.35289492220363,-1.55809221903593,0.119211388933946,0.224419801060432,"protein_coding","fog",33148
"FBgn0000721",16003.8570132317,0.436590648985851,0.291207934730176,1.49924022293686,0.133811323706523,0.244695157528531,"protein_coding","for",44817
"FBgn0000723",595.821958626642,0.500222155038855,0.325508736069022,1.53673956981845,0.124357096989883,0.231381967242851,"protein_coding","FER",41118
"FBgn0000808",82.5701647577727,1.60829292610501,0.629559352733168,2.554632727038,0.0106299893992909,0.034427035154199,"protein_coding","gd",32159
"FBgn0000810",2887.21340365177,-0.616883868674145,0.404042801363371,-1.52677851602004,0.126816095603655,0.23461585625773,"protein_coding","fs(1)K10",47781
"FBgn0000826",131.206063858648,2.02713784807069,0.463434697651328,4.3741607142153,1.21900551183758e-05,0.000115077937164471,"protein_coding","png",31084
"FBgn0000927",127.750285146316,1.51150631710771,0.587342348139217,2.57346728342742,0.0100685165658889,0.0329626901349494,"protein_coding","fs(1)Ya",31263
"FBgn0000928",28.9591504705632,0.291750452281411,0.59868975558865,0.487314923226894,0.626035173774756,0.740461269249693,"protein_coding","fs(1)Yb",31262
"FBgn0000996",10548.5054778587,0.300607768132786,0.253742457573798,1.18469636893683,0.236137518647249,0.371535352235593,"protein_coding","dup",47121
"FBgn0001075",1488.11891357878,0.925379309801225,0.283107665054629,3.26864802343893,0.00108062636747992,0.00532748246982437,"protein_coding","ft",33627
