"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype","external_gene_name","entrezgene_id"
"FBgn0000228",27141.822059526,0.510555432743368,0.288350654170187,1.77060611918027,0.0766262236797585,0.187067258619005,"protein_coding","Bsg25D",33757
"FBgn0000229",590.582448763544,-1.11113854573164,0.344798746845338,-3.22257129962846,0.00127045542201585,0.00828759561298776,"protein_coding","bsk",44801
"FBgn0000233",629.845201570821,-0.710260359870959,0.292509912415202,-2.42815825968586,0.0151757195244837,0.058402609482337,"protein_coding","btd",31912
"FBgn0000239",8015.21939642218,0.159027535395897,0.226543589492357,0.701973230636314,0.482695857860932,0.649743610167639,"protein_coding","bur",45830
"FBgn0000241",72.0112811275977,-1.61548325734026,0.580489965156714,-2.78296500251152,0.00538646161033006,0.0263887506543031,"protein_coding","bw",37724
"FBgn0000244",94.9640994051697,-0.221815346767431,0.349419021813865,-0.634811881780127,0.525551113048782,0.683081926268981,"protein_coding","by",41144
"FBgn0000246",759.278692482202,-0.865624236206814,0.260889153187249,-3.31797710112358,0.000906719175574658,0.00623522922733022,"protein_coding","c(3)G",47765
"FBgn0000247",441.004373878691,-0.0568209524258547,0.231064969992887,-0.245908985804312,0.805752687721708,0.884000674452927,"protein_coding","ca",43518
"FBgn0000250",21778.0285940376,0.166522214448281,0.290914623634645,0.572409225661386,0.567044767152208,0.716267074297526,"protein_coding","cact",34969
"FBgn0000251",2713.13474580096,0.729374207544667,0.393141820903764,1.85524451676996,0.0635613172778157,0.164451485410664,"protein_coding","cad",35341
"FBgn0000253",47369.9945802188,-0.366900158064224,0.339184016757864,-1.08171417265262,0.279379553619606,0.455941253643619,"protein_coding","Cam",36329
"FBgn0000256",243.870777026074,2.34969577206269,0.526947747949287,4.45906787002499,8.23168545967352e-06,0.000116621587833965,"protein_coding","capu",33611
"FBgn0000257",766.061276248354,0.378493230710695,0.174631951621051,2.16737674404522,0.030206139053899,0.0964996124476878,"protein_coding","car",32947
"FBgn0000259",3107.13532998911,-0.270948243156315,0.391117118116699,-0.692754754537415,0.488463470848111,0.653995127516573,"protein_coding","CkIIbeta",32132
"FBgn0000261",1943.45901539033,-0.381639338497818,0.198125647460128,-1.92624904140501,0.0540732849717924,0.147790100115539,"protein_coding","Cat",40048
"FBgn0000273",7518.69916165453,-0.202472994989468,0.27761898902166,-0.729319689921033,0.465806130660958,0.635567465509393,"protein_coding","Pka-C1",34284
"FBgn0000274",26.8364270434464,1.19509510596863,0.589754152329554,2.02642932016324,0.0427208088788055,0.124560400139835,"protein_coding","Pka-C2",43644
"FBgn0000283",27338.0017993481,0.0888644640478849,0.31679828947641,0.280508029872119,0.779087765714615,0.866930040903847,"protein_coding","Cp190",41848
"FBgn0000286",264.401532441035,-1.07387577459374,0.315881291522366,-3.39961815851226,0.000674800167244246,0.00486582362748317,"protein_coding","Cf2",33692
"FBgn0000287",40.8515546507925,2.72922457198938,0.855223458242573,3.19124147693254,0.00141662825971718,0.00905141023162341,"protein_coding","salr",34568
"FBgn0000289",8831.55160630224,0.118799004379366,0.249273673639852,0.476580629814144,0.633660779358055,0.765726352611036,"protein_coding","cg",36571
"FBgn0000299",508.249093662317,-7.81161604822402,0.413368177141334,-18.8974780357927,1.19635995739757e-79,2.88562021724295e-76,"protein_coding","Col4a1",33727
"FBgn0000303",17.0636734605712,4.07842162120462,1.17159617074226,3.48108138542375,0.000499393725558965,0.00378716507989268,"protein_coding","ChAT",42249
"FBgn0000307",13470.4386590875,0.201072601995615,0.338477897029305,0.594049430584256,0.552479052272751,0.703951122071777,"protein_coding","chif",34974
"FBgn0000308",22702.9068196264,-0.357343208992209,0.436163245251313,-0.819287761824844,0.412622253279228,0.588902292845856,"protein_coding","chic",33834
"FBgn0000316",4855.2990381343,-0.401669670169257,0.180365629711817,-2.22697456722234,0.0259489735920175,0.0865085339377281,"protein_coding","cin",30973
"FBgn0000317",5931.84201772615,0.305306572262069,0.283553047455459,1.07671765478037,0.281606422632358,0.458168425894939,"protein_coding","ck",34882
"FBgn0000318",2638.03929861543,0.733601923231924,0.18986968082524,3.86371283737052,0.000111676499294956,0.00110169209120422,"protein_coding","cl",43938
"FBgn0000319",13159.4467336172,0.050938899658532,0.247618344462933,0.20571537124608,0.837013250843249,0.903847095238688,"protein_coding","Chc",32537
"FBgn0000320",137.702571215762,-0.979337605906015,0.510694626765887,-1.91765793994728,0.0551543981977593,0.149684847767083,"protein_coding","eya",33916
"FBgn0000326",1035.8523319376,0.634759090039127,0.216365922145671,2.93372950668159,0.00334915943169919,0.0182867516678176,"protein_coding","clt",117300
"FBgn0000330",1038.71979173928,0.513572271410247,0.25859680738202,1.98599617918545,0.0470337481664918,0.133661738530284,"protein_coding","cm",31647
"FBgn0000337",76.134905231692,1.78278462539886,0.721066438534269,2.47242768505877,0.0134198861163769,0.0535463446033105,"protein_coding","cn",35724
"FBgn0000339",1213.21206791432,-0.593996695705,0.364464423508063,-1.62977963661756,0.103148079071595,0.229583760183292,"protein_coding","cni",34967
"FBgn0000346",165.852831375775,2.46862540143651,0.410771053174039,6.00973555064646,1.85826190928447e-09,5.55062256989987e-08,"protein_coding","comt",47091
"FBgn0000351",58.4028789599184,-0.674795145217216,0.503036337139965,-1.34144413712495,0.179776295497232,0.33718540026386,"protein_coding","cort",33937
"FBgn0000352",6136.7355167716,0.202210322011953,0.196552179310746,1.02878697514853,0.303579788567936,0.482765419499496,"protein_coding","cos",35653
"FBgn0000357",11.3978003247911,-1.10864546005942,1.23947009669605,-0.894451155388621,0.371080552593963,0.550882469830213,"protein_coding","Cp18",38998
"FBgn0000370",6699.2191098803,1.11593267212663,0.192217937563004,5.80555949291079,6.41514204283609e-09,1.72886286115315e-07,"protein_coding","crc",47767
"FBgn0000376",3814.5537656802,0.66366982676561,0.305043229004433,2.17565827942362,0.0295808220199969,0.0949420395372355,"protein_coding","crm",31268
"FBgn0000377",3149.35176416068,0.338771844550181,0.137556758574658,2.46277862360587,0.0137865008984395,0.0544685342621394,"protein_coding","crn",31208
"FBgn0000382",2430.44750613437,0.439363076036728,0.385560493657268,1.13954381547007,0.254476404128853,0.427584177470425,"protein_coding","csw",45278
"FBgn0000384",2939.54067046843,-0.00295248618810257,0.321784968610907,-0.00917533904970131,0.992679241350854,0.996500813708567,"protein_coding","cta",3355131
"FBgn0000392",4294.79851388179,1.17210204673923,0.408318712967738,2.87055677223354,0.00409749610506264,0.0214090996600789,"protein_coding","cup",33934
"FBgn0000394",457.740094781962,-1.1836815001212,0.276160862638644,-4.28620293553344,1.81752967427364e-05,0.000233438168771992,"protein_coding","cv",44510
"FBgn0000395",1198.46512448662,-1.3585724934027,0.38607109852233,-3.51896968875052,0.00043322620194635,0.00337077935191805,"protein_coding","cv-2",45280
"FBgn0000404",32401.8949418136,0.227877166271475,0.257705330775244,0.884254763321977,0.376558701961966,0.55611527172697,"protein_coding","CycA",39340
"FBgn0000405",48586.8730347263,0.189118319769687,0.284259138226895,0.665302515688107,0.505857021871056,0.667556906991102,"protein_coding","CycB",37618
"FBgn0000406",85.5004712348763,0.744263125138558,0.878741363857649,0.84696493843338,0.397014664593115,0.574186401438221,"protein_coding","Cyt-b5-r",35008
"FBgn0000411",4282.55361173935,0.855138957768303,0.274391464791623,3.11649255714899,0.00183016300334385,0.0112682914207157,"protein_coding","D",39570
"FBgn0000412",21275.6714733463,-0.162332885494768,0.28452097675936,-0.570548039528432,0.568306049105225,0.717162404480418,"protein_coding","D1",41095
"FBgn0000414",5797.7302256172,0.2270033532194,0.210562669586395,1.07807976440125,0.280998161284067,0.457641839984585,"protein_coding","Dab",39866
"FBgn0000416",23318.5809341955,0.166356901195507,0.18887463212143,0.880779484926032,0.378437185623952,0.55785437943893,"protein_coding","Sap-r",43662
"FBgn0000422",28.6757702665044,3.32781288378923,0.933274609005306,3.56573815646399,0.000362833498541985,0.00289546533824075,"protein_coding","Ddc",35190
"FBgn0000426",2329.55932143759,0.473197085520789,0.322127946161308,1.46897247245923,0.141840255790687,0.286291796625218,"protein_coding","SmF",36314
"FBgn0000439",382.036426344879,-0.685790792091803,0.451360027394,-1.51938751876485,0.128664981768691,0.26850892453125,"protein_coding","Dfd",40832
"FBgn0000447",1542.05219436284,0.886308763935348,0.205071726226553,4.32194520543607,1.54659602739283e-05,0.000203014400983484,"protein_coding","Dhod",41022
"FBgn0000448",111.845748271029,0.704880714262837,1.07654849641712,0.654759833494508,0.512622395205742,0.672810223267897,"protein_coding","Hr3",36073
"FBgn0000449",859.838126806928,-0.140341786569627,0.443849770522093,-0.316192089959955,0.75185671130084,0.848410941594211,"protein_coding","dib",45282
"FBgn0000451",217.43228763491,2.50077167619473,2.42065649010182,1.03309647049076,0.301558754924218,0.480501877375534,"protein_coding","ect",44135
"FBgn0000454",418.899702829016,1.01482603815246,0.543257522822848,1.86803862904516,0.0617566867486646,0.161342599262615,"protein_coding","Dip-B",48450
"FBgn0000455",815.781464441963,0.705082121415863,0.247510985783282,2.84869020736407,0.0043899603481863,0.02248923148871,"protein_coding","Dip-C",47769
"FBgn0000459",615.79217196298,-0.0120541473465589,0.392461299932384,-0.0307142318201455,0.975497441166476,0.986644230252035,"protein_coding","disco",32579
"FBgn0000463",8726.37504725823,-0.202152346692059,0.190780504452506,-1.05960694082547,0.289323454631938,0.46702236745674,"protein_coding","Dl",42313
"FBgn0000464",2790.50458133879,0.407044405342278,0.182428338493307,2.2312564413188,0.0256641472183472,0.085825889900386,"protein_coding","Lar",35259
"FBgn0000477",474.563840348227,-2.25147048789818,0.254663325264145,-8.84096870078515,9.48922412985656e-19,8.39926921145469e-17,"protein_coding","DNaseII",48228
"FBgn0000479",1591.10940448658,0.892461374933273,0.327988422487848,2.72101487047561,0.00650818337870001,0.0308630864544159,"protein_coding","dnc",31309
"FBgn0000482",1224.36454561299,-0.04591854935035,0.231175412732333,-0.198630766168532,0.842551585198251,0.907450066308632,"protein_coding","dor",31118
"FBgn0000489",2519.00779871978,-2.7872519573988,0.31136416249417,-8.951742985036,3.49912890265708e-19,3.34253422305302e-17,"protein_coding","Pka-C3",39733
"FBgn0000490",783.37901101124,-0.108095351678424,0.342228025434084,-0.315857684481905,0.752110531729013,0.848598106668404,"protein_coding","dpp",33432
"FBgn0000492",36.2144399413414,1.36257517992948,0.698068387751445,1.95192219535751,0.0509474426888991,0.14157284765625,"protein_coding","Dr",45285
"FBgn0000499",4294.28919558861,0.527520691312241,0.31056719397899,1.69857184383721,0.0893998853316419,0.207988930233827,"protein_coding","dsh",32078
"FBgn0000504",40.8529864037385,-1.46674080488262,0.463820253341022,-3.16230435026778,0.00156525877531073,0.00984460017222809,"protein_coding","dsx",40940
"FBgn0000520",666.322786184139,0.215141138370116,0.188070768118257,1.14393714941833,0.252649703129754,0.425552432925256,"protein_coding","dwg",31265
"FBgn0000524",1173.91817973029,0.374585967737459,0.359685868048856,1.04142531306395,0.29767819952436,0.475969384986912,"protein_coding","dx",31589
"FBgn0000533",1514.59710289736,0.308965131191071,0.195320617311965,1.58183572959732,0.113687076095092,0.246234940166295,"protein_coding","ea",41858
"FBgn0000535",42.0376457539809,-0.59967193776327,0.594219811759904,-1.0091752679656,0.312890585539688,0.493220566685044,"protein_coding","eag",32428
"FBgn0000536",1287.65598853004,-0.202309880606132,0.189940120293313,-1.0651245260544,0.286819581863138,0.464487149126221,"protein_coding","eas",32585
"FBgn0000541",15783.4252204027,-0.218003574882601,0.330051475557553,-0.660513862312931,0.508924125637022,0.669863569460572,"protein_coding","E(bx)",44811
"FBgn0000542",3747.33236281691,0.308740797909599,0.285740395504095,1.08049405252949,0.279922233822317,0.456583214187272,"protein_coding","ec",31339
"FBgn0000543",1072.17071122034,-0.463275019886568,0.305380696542811,-1.51704094309583,0.129256347170535,0.2695191781935,"protein_coding","ecd",38291
"FBgn0000546",3207.36285796357,0.0112411395276023,0.282630920475646,0.0397732120345655,0.968273933026475,0.982005299369538,"protein_coding","EcR",35540
"FBgn0000547",14735.0977318739,-0.261411211054678,0.149307992779873,-1.75081860111856,0.0799771614521325,0.19280273529489,"protein_coding","ed",33619
"FBgn0000557",241.175024662773,-1.30934608956099,0.337710830708769,-3.87712199461594,0.000105699366280819,0.00105180554164327,"protein_coding","eEF1alpha2",43736
"FBgn0000559",170630.786408617,0.321552871607347,0.169378263354593,1.89843056150703,0.0576393869030612,0.153960355714489,"protein_coding","eEF2",35422
"FBgn0000562",640.113399057006,1.84852114889898,0.461414024212629,4.00620928688364,6.17009832266757e-05,0.000684242627782721,"protein_coding","egl",37757
"FBgn0000565",665.723671173785,-0.69692167892931,0.302254964467257,-2.30574104930808,0.0211251059441161,0.0748494389088624,"protein_coding","MsrA",39675
"FBgn0000566",2925.20032502747,0.251509207370983,0.192945279625347,1.3035260974477,0.192395212623736,0.354107022394851,"protein_coding","Eip55E",37143
"FBgn0000567",23.0571155188499,-0.125591763482841,0.829649808628959,-0.151379247215627,0.879676559123212,0.92856886678564,"protein_coding","Eip74EF",39962
"FBgn0000568",247.483731309335,0.485228166633551,0.384520881843208,1.26190329198144,0.206983587303109,0.372987981004931,"protein_coding","Eip75B",39999
"FBgn0000575",4171.81242747775,-2.74427564723659,0.19312654513458,-14.2097278513642,7.97347698254215e-46,3.49673208761667e-43,"protein_coding","emc",38091
"FBgn0000576",447.131684224436,-0.486222166814102,0.267742874320992,-1.81600413474003,0.0693697378721168,0.174466542967708,"protein_coding","ems",41697
"FBgn0000577",520.259415252469,-0.405088107747484,0.441165206387471,-0.918223155140885,0.35850204852862,0.539682909066021,"protein_coding","en",36240
"FBgn0000578",9531.33622066847,-1.0035998231821,0.246188311190213,-4.07655350625761,4.57081413312738e-05,0.000526243612845023,"protein_coding","ena",37201
"FBgn0000579",4132.14023527726,0.798191009414759,0.425037943444435,1.87792883370919,0.0603909013049415,0.158821704852944,"protein_coding","Eno",33351
"FBgn0000581",13883.5089960543,-0.0429281637424603,0.233455879777188,-0.183881270342949,0.854106598363669,0.913703392546427,"protein_coding","E(Pc)",36238
"FBgn0000588",1132.44623743107,0.132752987931261,0.193479038358808,0.686136281518363,0.492627173796453,0.656745470884092,"protein_coding","esc",34595
"FBgn0000591",112.738027681856,0.564460577808877,0.36898719087401,1.52975656545652,0.126076996426459,0.265008902292479,"protein_coding","E(spl)m8-HLH",43161
"FBgn0000594",31.9832176646428,-0.899795436575134,0.71738710197162,-1.25426765285046,0.209744737085974,0.376837471770108,"protein_coding","Est-P",39393
"FBgn0000606",1486.83911564037,-1.21773787896192,0.386443980063443,-3.15113688344169,0.00162636249771514,0.0101778607062269,"protein_coding","eve",36039
"FBgn0000611",8377.24172114344,-0.375048557381067,0.222637591351056,-1.68456977595346,0.092071606709237,0.212510890984255,"protein_coding","exd",32567
"FBgn0000615",219.486851666995,1.8907281574158,0.486990121640988,3.88247743310418,0.000103397614689736,0.00103515486902755,"protein_coding","exu",37345
"FBgn0000617",1497.53805702939,0.141473116408434,0.228554631233821,0.618990372869324,0.535922701026608,0.691548229425067,"protein_coding","e(y)1",32762
"FBgn0000618",646.89820222612,0.794409506548062,0.318132694355059,2.49710111737665,0.0125213246196624,0.050758714256514,"protein_coding","e(y)2",45848
"FBgn0000625",16.4388918898339,3.68422739103613,1.39058087878284,2.64941611613479,0.008063098585945,0.0364881684602239,"protein_coding","eyg",39419
"FBgn0000629",1253.69171429815,-0.553997665054523,0.359068874321362,-1.54287298252062,0.122861597244707,0.25983531131454,"protein_coding","E(z)",39203
"FBgn0000633",240.578302509501,-2.78129751539123,0.395004526019322,-7.04117885285999,1.90620134500209e-12,9.14976645601001e-11,"protein_coding","CG17716",36521
"FBgn0000635",610.422615625049,0.15542091509351,0.218449104899431,0.711474259256235,0.47679039632142,0.64480988838086,"protein_coding","Fas2",31364
"FBgn0000636",462.258070318754,1.86598698593033,1.29177989721758,1.44450845685829,0.148596002613538,0.295842805038261,"protein_coding","Fas3",35097
"FBgn0000658",893.128441980372,0.414013614249835,0.434104277112116,0.953719269950681,0.340225763276345,0.522191881019755,"protein_coding","fj",37089
"FBgn0000659",2009.19948739629,-0.729855961837365,0.301030750427759,-2.42452294591252,0.0153285146055614,0.0587796140359525,"protein_coding","fkh",43383
"FBgn0000662",6594.34922261452,0.345162753532602,0.284989687458894,1.21114120517918,0.225841291580724,0.395519473801203,"protein_coding","fl(2)d",36527
"FBgn0000667",3204.26428494633,0.379961702378852,0.252331288298309,1.50580494769898,0.132117252842609,0.273123474485856,"protein_coding","Actn",31166
"FBgn0000709",2568.86127214649,0.61836711117278,0.222921630616287,2.77392153225888,0.0055385035357729,0.0270285696070495,"protein_coding","fliI",33110
"FBgn0000711",2426.66081816737,0.257461497410344,0.194255085949654,1.32537841236791,0.185045673374727,0.344390558780742,"protein_coding","flw",44289
"FBgn0000719",1721.52901740674,-0.860456663740568,0.352908607773151,-2.43818553809168,0.0147611954662381,0.0572599493433685,"protein_coding","fog",33148
"FBgn0000721",16003.8570132317,0.383838750120954,0.291195986859017,1.31814574184633,0.187454864638876,0.346849363147715,"protein_coding","for",44817
"FBgn0000723",595.821958626642,0.004852354173258,0.32577626735151,0.0148947442142013,0.988116152967994,0.994250835202853,"protein_coding","FER",41118
"FBgn0000808",82.5701647577727,1.56873718777873,0.628504824457651,2.49598273033533,0.0125608716622903,0.0508762761535585,"protein_coding","gd",32159
"FBgn0000810",2887.21340365177,-0.370510491575367,0.403911910640453,-0.917305189113826,0.358982738968301,0.540227165161922,"protein_coding","fs(1)K10",47781
"FBgn0000826",131.206063858648,1.86893753688845,0.4629581953686,4.03694665217111,5.41513764972294e-05,0.000613207136672851,"protein_coding","png",31084
"FBgn0000927",127.750285146316,1.1439892893245,0.587566569918103,1.94699519661909,0.0515353105417974,0.142713167654208,"protein_coding","fs(1)Ya",31263
"FBgn0000928",28.9591504705632,-1.63044072079841,0.628510491564182,-2.59413445389067,0.00948293941240674,0.041305372212596,"protein_coding","fs(1)Yb",31262
"FBgn0000996",10548.5054778587,0.160299207648556,0.253729265009744,0.631772640189534,0.5275354540713,0.684278308803428,"protein_coding","dup",47121
"FBgn0001075",1488.11891357878,0.598685760583221,0.283131220255777,2.11451693685485,0.034471139739533,0.106732206741661,"protein_coding","ft",33627
"FBgn0001077",3830.67452081965,-0.673801910203585,0.405687314997596,-1.66088976730164,0.0967355877591996,0.220244440460801,"protein_coding","ftz",40834
"FBgn0001078",6337.50619736645,0.628061514599927,0.317530392762589,1.97795716225979,0.0479335394708677,0.135540090508479,"protein_coding","ftz-f1",40045
