"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"38","Glycolysis / Gluconeogenesis","1/54",0.832464494089309,0.930770563227295,0.871039968996237,0.963272593979213,-30.8388175030719,5.6547507597203,"Pglym78"
"39","Cysteine and methionine metabolism","1/34",0.675119662784745,0.894519835798902,0.727280911044558,0.960218598821841,-11.4163500493243,4.48508807954147,"CG5493"
"40","DNA replication","1/35",0.685696253992475,0.894519835798902,0.737274964616272,0.960218598821841,-9.98572974239143,3.76782081634998,"RfC4"
"41","Basal transcription factors","1/39",0.724674297356072,0.894519835798902,0.773747289097771,0.960218598821841,-11.4163500493243,3.67644111402067,"Taf4"
"42","Sphingolipid metabolism","1/28",0.603766418812977,0.894519835798902,0.658891602176826,0.960218598821841,-4.33282783728059,2.18620575480512,"bwa"
"43","Metabolism of xenobiotics by cytochrome P450","1/64",0.879721333925696,0.930770563227295,0.911478780366448,0.963272593979213,-15.3256068560818,1.96397786193733,"CG3609"
"44","Arginine and proline metabolism","1/53",0.826821229412966,0.930770563227295,0.86610410014502,0.963272593979213,-9.98847720081034,1.89947649548082,"PH4alphaSG1"
"45","MAPK signaling pathway","5/93",0.185358264805959,0.894519835798902,0.281477194257269,0.960218598821841,-0.92303224080075,1.5557383143175,"Krn;pnt;vn;Egfr;phyl"
"46","Notch signaling pathway","1/22",0.516771212402318,0.894519835798902,0.573533088452752,0.960218598821841,-2.11528677209566,1.39641720592058,"Su(H)"
"47","Citrate cycle (TCA cycle)","1/43",0.758825026933238,0.9082905625413,0.805193340259614,0.963272593979213,-4.97855866812639,1.37400283025772,"CG5028"
"48","Porphyrin and chlorophyll metabolism","2/40",0.375017137886785,0.894519835798902,0.453975772137663,0.960218598821841,-1.38479564170867,1.35818478968795,"l(3)02640;GluRS-m"
"49","Fatty acid degradation","1/32",0.652888524514489,0.894519835798902,0.706148230579278,0.960218598821841,-2.7614626415578,1.17734649643788,"CG7461"
"50","Aminoacyl-tRNA biosynthesis","1/64",0.879721333925696,0.930770563227295,0.911478780366448,0.963272593979213,-9.15765054988949,1.17355372066091,"GluRS-m"
"51","Retinol metabolism","1/29",0.616662064093375,0.894519835798902,0.671368598750852,0.960218598821841,-1.63434469177946,0.790097976795788,"CG10672"
"52","Ribosome","1/240",0.999657119428112,0.999657119428112,0.999903983876421,0.999903983876421,65.0188259127909,-0.0222975151233408,"RpS3"
"53","Ribosome biogenesis in eukaryotes","1/178",0.99728160232693,0.999657119428112,0.998887224027639,0.999903983876421,14.3096427601733,-0.0389522674780966,"CG3071"
"54","beta-Alanine metabolism","1/19",0.466365759191729,0.894519835798902,0.523225473016498,0.960218598821841,0.0825483566163833,-0.0629666532992324,"Gad1"
"55","RNA transport","1/147",0.992364693056318,0.999657119428112,0.996282367526602,0.999903983876421,29.3398883537231,-0.224878658753765,"eIF4E5"
"56","TGF-beta signaling pathway","1/41",0.742313917932751,0.902196915641344,0.790053277511642,0.960218598821841,1.48069493736321,-0.441222001392962,"sog"
"57","Lysosome","6/118",0.186199699377116,0.894519835798902,0.29276814814308,0.960218598821841,0.269457344877194,-0.452940424461523,"CG5731;Cp1;CtsB1;LManV;CG4847;Npc2a"
"58","Nucleotide excision repair","1/39",0.724674297356072,0.894519835798902,0.773747289097771,0.960218598821841,1.5445521041733,-0.497396701572405,"RfC4"
"59","RNA degradation","1/58",0.853260051199316,0.930770563227295,0.88904303911204,0.963272593979213,5.71497842030315,-0.906915133949925,"Ski6"
"60","Apoptosis","1/69",0.89809348562456,0.933544544267635,0.926692622055951,0.963272593979213,9.19391344677974,-0.988172039415406,"Egfr"
"61","Endocytosis","5/121",0.357679832358274,0.894519835798902,0.484687308389423,0.960218598821841,1.47247232504372,-1.51387385259611,"siz;Vps20;Chmp1;Egfr;Asap"
"62","Glutathione metabolism","2/77",0.718876691073364,0.894519835798902,0.788858413373588,0.960218598821841,4.71481051836385,-1.55619599205263,"CG3502;PHGPx"
"63","mTOR signaling pathway","3/96",0.607701755189887,0.894519835798902,0.704827679297324,0.960218598821841,3.48491059354793,-1.73573308404089,"CG3764;Vha36-1;eIF4E5"
"64","Toll and Imd signaling pathway","1/65",0.883642939772749,0.930770563227295,0.914753233003824,0.963272593979213,16.6255452136116,-2.05661672235491,"Ank2"
"65","Pyrimidine metabolism","1/38",0.715407431830278,0.894519835798902,0.76512952929098,0.960218598821841,7.89294646179687,-2.64337195289629,"CG3788"
"66","Autophagy","4/95",0.372699327018658,0.894519835798902,0.486596175098909,0.960218598821841,3.10400776717999,-3.0636037615797,"Atg3;CG5059;Cp1;CtsB1"
"67","Spliceosome","3/127",0.785721672674155,0.91282370795968,0.859321145864759,0.963272593979213,13.5072006175733,-3.25729729427065,"Prp31;SNRPG;crn"
"68","Drug metabolism","3/96",0.607701755189887,0.894519835798902,0.704827679297324,0.960218598821841,7.29597048554706,-3.63391169213815,"AOX1;CG3788;Nlg4"
"69","mRNA surveillance pathway","3/73",0.424863013710958,0.894519835798902,0.525245412582876,0.960218598821841,4.56919018691355,-3.91117417523779,"Rbp6;Rbp4;hrg"
"70","Ubiquitin mediated proteolysis","2/100",0.840560393823568,0.930770563227295,0.891922338969937,0.963272593979213,22.8837377295787,-3.97459571994181,"vih;CG33981"
"71","Wnt signaling pathway","4/91",0.343028713195532,0.894519835798902,0.45433220513946,0.960218598821841,4.5367540948896,-4.85405977278282,"dally;Apc;CanB;drl"
"72","Oxidative phosphorylation","7/144",0.189026188354707,0.894519835798902,0.306153858672083,0.960218598821841,3.10161746025355,-5.16689058151894,"ATPsynD;ATPsynCF6;ND-39;Vha36-1;ND-51;levy;ATPsynB"
"73","Other glycan degradation","1/22",0.516771212402318,0.894519835798902,0.573533088452752,0.960218598821841,8.69353923597104,-5.73908366922202,"LManV"
"74","Phototransduction","1/38",0.715407431830278,0.894519835798902,0.76512952929098,0.960218598821841,18.2689562489514,-6.11832942119992,"Ggamma30A"
"75","Pentose and glucuronate interconversions","1/45",0.774279717811743,0.91282370795968,0.819250182676111,0.963272593979213,27.8057768269354,-7.11333161264545,"CG3609"
"76","Phagosome","4/89",0.328206466290517,0.894519835798902,0.437962339722876,0.960218598821841,7.04148102519152,-7.84500131209156,"alphaTub67C;Cp1;Vha36-1;alphaTub84B"
"77","Pentose phosphate pathway","1/24",0.547704898740994,0.894519835798902,0.604109792142175,0.960218598821841,13.5502517402713,-8.15750416536068,"Rpi"
"78","Purine metabolism","3/99",0.628528046575584,0.894519835798902,0.724011133760904,0.960218598821841,28.3890594550122,-13.1831589045126,"CG34357;AOX1;Ady43A"
"79","Protein processing in endoplasmic reticulum","4/132",0.625655810544562,0.894519835798902,0.736080128039997,0.960218598821841,40.0872571750999,-18.7991149783604,"CG33303;CG1317;GCS2alpha;Droj2"
