"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"30","MAPK signaling pathway","20/93",0.000145516475793637,0.00385618660853138,0.0130665265998673,0.304220682734107,-2.29863915704628,20.3089855081853,"Mef2;hid;aos;Src42A;edl;peb;spi;alph;CYLD;pros;kek1;RhoL;Sos;sty;Ras85D;bsk;drk;tkv;hkb;wgn"
"31","Histidine metabolism","1/8",0.522319103320252,0.862282666777621,0.633830596567955,0.999999425622704,-29.2991038859852,19.0290814616672,"Aldh"
"32","Glyoxylate and dicarboxylate metabolism","3/33",0.566370086114527,0.870075784465795,0.74836378097986,0.999999425622704,-33.2026854851167,18.8759774469842,"Cat;ppl;CG18003"
"33","Notch signaling pathway","5/22",0.039329141638517,0.20844445068414,0.148572138924156,0.828876143471606,-4.63212338573031,14.9885762947369,"pen-2;Dl;Tace;Psn;CtBP"
"34","Sulfur relay system","2/8",0.152521922217265,0.414546762949488,0.285247373744097,0.909693224702735,-7.32892816449089,13.7816605478845,"Urm1;CG8078"
"35","Glycosphingolipid biosynthesis","1/10",0.602898685515325,0.877963972068285,0.707206628440023,0.999999425622704,-27.0733941205234,13.6993029451912,"Hexo2"
"36","beta-Alanine metabolism","4/19",0.0803102603948136,0.293547848339664,0.219186818221684,0.887582194145951,-5.42067541780922,13.6701730737864,"Aldh;su(r);pyd3;CRMP"
"37","Mismatch repair","2/20",0.537144999935407,0.862282666777621,0.691588543600424,0.999999425622704,-20.6678663266114,12.8448144233166,"Msh6;DNApol-delta"
"38","Pyrimidine metabolism","8/38",0.0160776298898652,0.101991901049968,0.105123294131363,0.655474657524966,-2.98220941024413,12.3174983200978,"CG16758;CG15547;su(r);CG8353;RnrS;pyd3;CRMP;CG17224"
"39","Caffeine metabolism","1/6",0.42539948141923,0.747271593148971,0.542127944685705,0.999999425622704,-12.1316602027907,10.369252619976,"ry"
"40","Ether lipid metabolism","3/24",0.356215244987443,0.686523926703072,0.55391401762539,0.999999425622704,-8.01872722056356,8.27709149437853,"CG33116;CG30503;Paf-AHalpha"
"41","Tyrosine metabolism","4/21",0.108040084913661,0.318118027801334,0.267009547364912,0.909693224702735,-3.55889114099059,7.91943306043955,"PPO3;Adh;PPO1;Tbh"
"42","Taurine and hypotaurine metabolism","2/9",0.185132588003664,0.478635471424107,0.326116439044377,0.909693224702735,-4.51586977132073,7.61684085791626,"CG1492;CG4829"
"43","Metabolism of xenobiotics by cytochrome P450","5/64",0.676375429173956,0.892730450013563,0.86799000901313,0.999999425622704,-13.3222595546332,5.20909658845533,"Adh;GstE5;GstD4;GstD5;GstS1"
"44","Amino sugar and nucleotide sugar metabolism","4/47",0.604635565669668,0.877963972068285,0.802136520553308,0.999999425622704,-9.99168065461531,5.0271080254049,"CG11257;Pgi;Hexo2;Oscillin"
"45","Non-homologous end-joining","1/6",0.42539948141923,0.747271593148971,0.542127944685705,0.999999425622704,-5.64256208360616,4.8228478782608,"Ku80"
"46","Glycosaminoglycan degradation","1/15",0.749808152953997,0.903178002421861,0.832697735697617,0.999999425622704,-15.777123972878,4.54283196426718,"Hexo2"
"47","Glycosaminoglycan biosynthesis","1/16",0.771891636509003,0.919331612021958,0.850429571215253,0.999999425622704,-15.777123972878,4.08487261772841,"Hs2st"
"48","N-Glycan biosynthesis","3/38",0.66335942889226,0.892730450013563,0.823254446062703,0.999999425622704,-9.01614452227703,3.70057112645222,"FucT6;Mgat2;CG10166"
"49","mTOR signaling pathway","20/96",0.000229033247807971,0.00485550485352898,0.0172200386453268,0.304220682734107,-0.428807358190468,3.59411035422092,"Mo25;Ilp3;Ilp4;CG5110;S6k;Ilp6;InR;CG16908;wg;wntD;sgg;mio;chico;Vha68-1;Sos;RagC-D;Ras85D;drk;fz3;fz2"
"50","Apoptosis","13/69",0.00671852501727714,0.0647421501664888,0.0858421460725879,0.655474657524966,-0.546989145570433,2.7365246886078,"hid;Traf4;Drice;Bruce;Diap1;skl;Dark;Lam;Ras85D;bsk;Atg6;grim;wgn"
"51","Endocytosis","20/121",0.00449378704252516,0.0476341426507667,0.101017899890837,0.655474657524966,-0.502527812868869,2.71619272564837,"htl;Rab7;babo;sktl;PIP5K59B;PIP4K;CG8243;Hsp68;InR;garz;Gprk1;CCDC53;step;Rbsn-5;btl;Hsp70Ab;Hsp70Bc;Hsc70-1;Cdc42;Hsp70Bb"
"52","Neuroactive ligand-receptor interaction","4/54",0.712958229791816,0.899685385213483,0.87545648912204,0.999999425622704,-5.61684152285704,1.90035972013567,"CCHa1-R;Dop2R;TkR86C;mGluR"
"53","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","1/24",0.891104510010587,0.954111899607295,0.939037152603085,0.999999425622704,-6.74010785476174,0.777091050954927,"PIG-Q"
"54","Thiamine metabolism","3/20",0.256524542932808,0.591121772845165,0.443627357294023,0.999999425622704,-0.484792913604456,0.659575756027724,"Alp4;Alp1;CG10581"
"55","Fructose and mannose metabolism","2/29",0.738719933198224,0.903178002421861,0.854308442285533,0.999999425622704,-1.37984149482088,0.417866245561004,"Pfrx;Tpi"
"56","Basal transcription factors","3/39",0.680741235143627,0.892730450013563,0.835719433742777,0.999999425622704,-0.686697747327774,0.264085428443315,"bip2;Taf10b;TfIIEbeta"
"57","Alanine, aspartate and glutamate metabolism","2/29",0.738719933198224,0.903178002421861,0.854308442285533,0.999999425622704,-0.817349502631305,0.247523189625512,"CG9674;CG6661"
"58","Ribosome","7/240",0.999939881193335,0.999939881193335,0.999999425622704,0.999999425622704,87.528228395742,-0.00526225082238854,"mRpL3;mRpL22;mRpL2;RpLP1;tko;RpL34b;mRpS2"
"59","Fatty acid degradation","3/32",0.545027723340572,0.862282666777621,0.730670249377688,0.999999425622704,0.341304371428491,-0.207143977116828,"Aldh;Adh;bgm"
"60","RNA degradation","2/58",0.968948570940975,0.99376529467636,0.990383158005346,0.999999425622704,13.161986870467,-0.415178329423772,"Rrp4;LSm1"
"61","Citrate cycle (TCA cycle)","1/43",0.981216232510144,0.99376529467636,0.992829895202069,0.999999425622704,22.2032271635982,-0.4210269900188,"SdhBL"
"62","ABC transporters","2/21",0.564079004947097,0.870075784465795,0.715203894674774,0.999999425622704,0.909323232799595,-0.520642980940471,"CG42816;Mdr49"
"63","Retinol metabolism","1/29",0.931414170802272,0.967940216716087,0.965248710562173,0.999999425622704,9.73105650279258,-0.691403572952474,"Adh"
"64","Pentose and glucuronate interconversions","1/45",0.98439015038696,0.99376529467636,0.99428040400545,0.999999425622704,56.3168270002636,-0.886030736659795,"CG7322"
"65","Fatty acid biosynthesis","1/10",0.602898685515325,0.877963972068285,0.707206628440023,0.999999425622704,2.41374420753487,-1.22136932606296,"bgm"
"66","Autophagy","18/95",0.00148267672438034,0.0174626369760351,0.0469739046576701,0.549697167920759,0.193545725754777,-1.26073870824103,"Rab7;Atg101;Ilp3;Lamp1;Ilp4;S6k;InR;Vps15;Dsp1;Atg17;chico;RagC-D;Atg8a;Ire1;Ras85D;bsk;Atg18a;Atg6"
"67","Ascorbate and aldarate metabolism","1/28",0.92476954193976,0.967940216716087,0.961111652289415,0.999999425622704,16.1956573271428,-1.26667396147862,"Aldh"
"68","Arginine biosynthesis","1/15",0.749808152953997,0.903178002421861,0.832697735697617,0.999999425622704,4.64383327069286,-1.33713560564629,"CG6465"
"69","Aminoacyl-tRNA biosynthesis","4/64",0.827392716349637,0.933017318436825,0.939098815853207,0.999999425622704,8.3569816493527,-1.58344601802466,"GluProRS;GatC;IleRS-m;PheRS-m"
"70","Nitrogen metabolism","1/18",0.810385734587905,0.928350237109035,0.880466589462146,0.999999425622704,7.7061953564605,-1.62018849657838,"CG9674"
"71","Biosynthesis of unsaturated fatty acids","1/25",0.900720631549087,0.954763869442033,0.945515111682774,0.999999425622704,16.4807459358667,-1.72322900886713,"Mfe2"
"72","RNA polymerase","4/29",0.250067942456564,0.589048931119906,0.4655641894691,0.999999425622704,1.4400208037577,-1.99590141911049,"CG7339;RpI1;Rpb12;Sin"
"73","Fanconi anemia pathway","2/25",0.660317592470292,0.892730450013563,0.794942108076371,0.999999425622704,5.0148077354608,-2.08131751394024,"mms4;Fancm"
"74","Nucleotide excision repair","3/39",0.680741235143627,0.892730450013563,0.835719433742777,0.999999425622704,5.84293458331979,-2.24703501475992,"Xpac;DNApol-delta;Mes4"
"75","Tryptophan metabolism","3/21",0.281271952619683,0.619726083480664,0.47231282393038,0.999999425622704,1.79658550335769,-2.27884883339357,"Aldh;Cat;CG1544"
"76","Other types of O-glycan biosynthesis","3/13",0.100476564142534,0.3055650768989,0.23432636975672,0.887582194145951,1.31887027202796,-3.03054069440314,"Eogt;shams;sxc"
"77","Cysteine and methionine metabolism","2/34",0.814495962746606,0.928350237109035,0.906383761441453,0.999999425622704,15.0501256289338,-3.08807218283424,"CG1673;CG13334"
"78","Pyruvate metabolism","4/46",0.587284738898664,0.877963972068285,0.789232953745091,0.999999425622704,6.9403466078509,-3.69396826421083,"Aldh;Men;CG13334;CG14022"
"79","Ribosome biogenesis in eukaryotes","13/178",0.799548718455904,0.928350237109035,0.973804930650402,0.999999425622704,16.7748608344147,-3.75266742074378,"CG11920;sbr;l(1)G0020;Nmd3;Ak6;l(3)72Dn;Ns3;CG5776;Rpp30;Bka;RIOK2;eIF6;CG13185"
"80","Glutathione metabolism","9/77",0.236541472127736,0.569849910125911,0.563507411517609,0.999999425622704,2.83139752833834,-4.0818325131026,"S-Lap1;CG1492;GstE5;GstD4;GstD5;GstS1;CG4829;RnrS;CG31233"
"81","Sulfur metabolism","1/8",0.522319103320252,0.862282666777621,0.633830596567955,0.999999425622704,6.35934233728197,-4.13024384123407,"sprt"
"82","Phosphonate and phosphinate metabolism","2/6",0.0918153725893208,0.3055650768989,0.203302623757964,0.887582194145951,1.78887988636559,-4.27180140901673,"CG33116;Pcyt1"
"83","Porphyrin and chlorophyll metabolism","3/40",0.697446250597759,0.892730450013563,0.84742141308681,0.999999425622704,15.1690832936593,-5.46587317913977,"Alas;GluProRS;CG3803"
"84","Lysosome","15/118",0.0957137736530654,0.3055650768989,0.432860723225937,0.999999425622704,2.47410834841787,-5.80523067217204,"CG31683;CG14767;Tsp42Ed;Lamp1;DNaseII;Npc2g;Npc2e;Npc1b;Npc1a;Vha100-5;Hexo2;Tsp29Fa;CG17119;CG13510;beta-Man"
"85","Pentose phosphate pathway","1/24",0.891104510010587,0.954111899607295,0.939037152603085,0.999999425622704,52.5653730300888,-6.06044915778776,"Pgi"
"86","Terpenoid backbone biosynthesis","3/27",0.4300336526612,0.747271593148971,0.627544197140388,0.999999425622704,7.50003154576305,-6.32921520636648,"CG10962;CG9150;Fpps"
"87","Protein export","1/23",0.880557557577278,0.954111899607295,0.931791327503544,0.999999425622704,53.4116916350889,-6.79396632065495,"Sec61beta"
"88","Drug metabolism","14/96",0.0418196712325885,0.21108976907878,0.266835744868825,0.909693224702735,2.18896724922399,-6.94863234570386,"CG15547;Adh;alpha-Est2;GstE5;GstD4;ry;GstD5;CG8353;pyd3;CRMP;su(r);GstS1;RnrS;CG17224"
"89","Propanoate metabolism","1/22",0.868989726886124,0.954111899607295,0.923686893067561,0.999999425622704,51.3061058938896,-7.20460735969786,"CG13334"
"90","Toll and Imd signaling pathway","5/65",0.68970761345244,0.892730450013563,0.876025905586023,0.999999425622704,19.4772682348143,-7.23556206936748,"Dif;pirk;Tl;bsk;PGRP-LC"
"91","Vitamin B6 metabolism","1/6",0.42539948141923,0.747271593148971,0.542127944685705,0.999999425622704,8.5433879277974,-7.30226087550702,"Pdxk"
"92","Valine, leucine and isoleucine degradation","2/32",0.786891684793487,0.926783539867885,0.888065752252879,0.999999425622704,31.1282687867681,-7.4603462832772,"Aldh;CG1673"
"93","mRNA surveillance pathway","7/73",0.467060944300526,0.798523549933157,0.755162664092336,0.999999425622704,10.8666958044054,-8.27276692126533,"CG4733;sbr;msi;RnpS1;Ref1;Pp1-13C;Upf1"
"94","Proteasome","3/52",0.848826017428528,0.947111135236042,0.940273385088837,0.999999425622704,51.3061058938896,-8.4091241215031,"Rpn7;Pomp;Rpn11"
"95","Oxidative phosphorylation","12/144",0.624831302277246,0.892730450013563,0.911796712243297,0.999999425622704,20.6180549183554,-9.6961265410724,"UQCR-C2;SdhBL;ATPsynF;COX7A;CG40472;ND-MNLL;Vha68-1;Vha100-5;ND-MLRQ;VhaM9.7-c;CG3803;ND-B16.6"
"96","alpha-Linolenic acid metabolism","1/13",0.699024786331375,0.892730450013563,0.790699745444977,0.999999425622704,30.1688803632142,-10.8025431661577,"CG30503"
"97","Spliceosome","16/127",0.0930131873971018,0.3055650768989,0.441169038157737,0.999999425622704,5.76008508741964,-13.6802827002697,"snRNP-U1-70K;Hsp68;c12.1;HnRNP-K;Sf3b6;ytr;snRNP-U1-C;Ref1;Spx;x16;SF2;Hsp70Ab;Hsp70Bc;B52;Hsc70-1;Hsp70Bb"
"98","RNA transport","13/147",0.538404403413438,0.862282666777621,0.878496335206407,0.999999425622704,24.7801430599826,-15.3425096536464,"sbr;eIF4G1;eEF1alpha2;RnpS1;lwr;CG42304;eIF3j;Nmd3;Upf1;Snup;Gp210;Rpp30;Ref1"
"99","Phagosome","13/89",0.0480853842016905,0.21238404979231,0.27558311306186,0.909693224702735,5.26108127166648,-15.9662084951869,"Rab7;Lamp1;btv;Act87E;VhaM9.7-c;Sec61beta;betaTub60D;Vha68-1;RhoL;Vha100-5;alphaTub85E;alphaTub84D;Act57B"
"100","One carbon pool by folate","2/12",0.286477151797666,0.619726083480664,0.443652588398673,0.999999425622704,13.4027545788947,-16.7547365278473,"Nmdmc;CG8665"
"101","Other glycan degradation","3/22",0.30621344247634,0.645774150050866,0.500308725280479,0.999999425622704,14.6655485246656,-17.3562791803123,"Hexo2;beta-Man;Fuca"
"102","Peroxisome","7/90",0.690673440625673,0.892730450013563,0.900299361125238,0.999999425622704,47.9870504571602,-17.7594390378002,"Mfe2;CG9577;ry;Cat;CG7970;Pex2;CG18003"
"103","Phosphatidylinositol signaling system","7/63",0.319312367758448,0.648500236148304,0.618761283461074,0.999999425622704,17.6167340347008,-20.1110071806983,"CG7956;Dgkepsilon;sktl;PIP5K59B;PIP4K;CG34384;Eip63F-1"
"104","Ubiquitin mediated proteolysis","13/100",0.100894129164731,0.3055650768989,0.414093652152091,0.999999425622704,9.09835355513371,-20.8687437723671,"ctrip;fzr2;lwr;SkpC;CG40045;Bruce;hyd;Diap1;Su(var)2-10;CG7656;Ubc2;CG31687;fzr"
"105","Purine metabolism","14/99",0.0520913883468533,0.220867486590658,0.301507963378433,0.909693224702735,9.70780862235159,-28.6842022277952,"Ac78C;Pde8;CG16758;CG15547;ry;CG4098;Adgf-A;Gyc88E;Ak6;Ac3;Gyc89Db;Pde1c;CG10581;RnrS"
"106","Protein processing in endoplasmic reticulum","19/132",0.022779703889004,0.134147145124135,0.238047932935974,0.887582194145951,11.4359604397824,-43.2494909047335,"CG10973;Csp;CG32581;ergic53;Sec61beta;Hsp68;SkpC;CG40045;S1P;CG7556;CG8974;Ire1;Der-1;bsk;Atf6;Hsp70Ab;Hsp70Bc;Hsc70-1;Hsp70Bb"
