"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"21","Proteasome","13/52",0.000398103183028517,0.0070331562335038,0.0463490731233188,0.901460168811559,-11.1596044283563,87.366303699008,"Rpn2;Rpt6;Rpt3R;Rpn8;Prosalpha1;Prosbeta2;Prosalpha2;Prosalpha3;Prosalpha4;Prosalpha5;Prosalpha7;Rpt3;Rpt1"
"22","Metabolism of xenobiotics by cytochrome P450","9/64",0.101927034501705,0.225653896936039,0.538653865312102,0.984436374535911,-34.6912974367515,79.217510732344,"GstE9;GstE14;GstD8;GstO1;GstT3;GstE1;Fdh;GstD11;GstE11"
"23","Homologous recombination","4/23",0.134839205239356,0.26820783305641,0.421158835878224,0.901460168811559,-37.7128549362901,75.5642021386553,"Top3alpha;mus81;mre11;Top3beta"
"24","Glycolysis / Gluconeogenesis","7/54",0.187292120193199,0.342292495525502,0.626655469144522,0.997458187996859,-39.8758336211882,66.7954403064922,"Gapdh1;CG7069;Mipp2;CG7430;Hex-A;Fdh;AcCoAS"
"25","Other glycan degradation","6/22",0.00953791444342528,0.0594717018237106,0.116338153909139,0.901460168811559,-13.4882095506087,62.7536309594422,"CG5613;CG33090;Gal;CG7985;CG1827;LManII"
"26","AGE-RAGE signaling pathway in diabetic complications","5/31",0.12787639263299,0.26354113058573,0.450730084405779,0.901460168811559,-30.0084031680349,61.718017647121,"norpA;Cdk4;Pkc98E;Plc21C;p38a"
"27","Fatty acid elongation","3/15",0.136634179104209,0.26820783305641,0.378314080550596,0.901460168811559,-29.8421052631579,59.3991632156036,"Mtpalpha;spidey;yip2"
"28","Fanconi anemia pathway","5/25",0.0610802834083348,0.18447467514826,0.298633731353816,0.901460168811559,-19.810973133157,55.3828860617583,"Top3alpha;mei-9;mus81;Pms2;Top3beta"
"29","Glycosphingolipid biosynthesis","2/10",0.214419542521705,0.355132367301574,0.439454418585685,0.901460168811559,-33.8511562091106,52.1247111891211,"CG7997;Gal"
"30","Fructose and mannose metabolism","6/29",0.0360532810907842,0.136487421272255,0.247932452988458,0.901460168811559,-15.3957445945776,51.1563243477585,"CG10863;CG7328;Gmer;CG9436;Hex-A;Gmd"
"31","Arachidonic acid metabolism","3/17",0.179995503486747,0.33748789053594,0.447069861001975,0.901460168811559,-20.7701796534969,35.6171902796402,"Ggt-1;GIIIspla2;iPLA2-VIA"
"32","Hippo signaling pathway","12/63",0.0074975608469483,0.0502612301722161,0.195437544215627,0.901460168811559,-6.82453509594564,33.3936617960686,"mats;tws;dco;egr;sdt;d;fj;baz;aPKC;ft;p53;ds"
"33","Starch and sucrose metabolism","6/33",0.0626517764654467,0.18447467514826,0.336598195914849,0.901460168811559,-9.55494833389574,26.4687666599574,"AGBE;Mal-B2;Hex-A;CG9485;GlyP;UGP"
"34","Peroxisome","16/90",0.00452303825041244,0.0399535045453099,0.213104369275202,0.901460168811559,-4.53684677545487,24.49249093808,"Acox57D-p;Jafrac1;Pex1;Sod3;Idh;CG3961;CG1662;CG9527;Pex13;Pex3;CG4586;Spat;CG17597;Acox57D-d;CG17544;Pex16"
"35","SNARE interactions in vesicular transport","4/20",0.0903801118074475,0.225653896936039,0.33381809535909,0.901460168811559,-10.0007712290721,24.0391642064382,"Sec22;Syx6;Syx18;Gos28"
"36","Glycosaminoglycan biosynthesis","2/16",0.412147300865784,0.563019195948869,0.663080465297738,0.997458187996859,-25.567224767504,22.6621352299712,"oxt;CG43313"
"37","Circadian rhythm","2/9",0.181479337363666,0.33748789053594,0.394850158084037,0.901460168811559,-12.1316602027907,20.704054782079,"dco;cyc"
"38","Lysine degradation","4/35",0.363978621348957,0.535857414763742,0.717019210730216,0.997458187996859,-20.0000580497336,20.2132615811128,"Mtpalpha;CG5214;Set2;CG7430"
"39","FoxO signaling pathway","8/65",0.202481409375222,0.355132367301574,0.680207992165525,0.997458187996859,-12.5612722678956,20.0616984079064,"foxo;Art2;Art1;dco;IKKbeta;alc;Lkb1;p38a"
"40","Valine, leucine and isoleucine degradation","6/32",0.0551542476272577,0.172032946675231,0.313949174582425,0.901460168811559,-5.9291940546225,17.1805602694543,"Mtpalpha;CG8778;CG4860;CG7430;CG8199;yip2"
"41","MAPK signaling pathway","19/93",0.000360482867376671,0.0070331562335038,0.0810540800922356,0.901460168811559,-2.16107846542173,17.1331729794614,"grk;kay;vap;msk;dpp;PTP-ER;bi;tsl;fs(1)N;egr;Btk29A;Tak1;Mekk1;fs(1)M3;Tab2;Duox;sina;cic;p38a"
"42","Ether lipid metabolism","4/24",0.151310700820061,0.291616987035027,0.449779201666401,0.901460168811559,-8.01872722056356,15.1427243354019,"bbc;wun2;GIIIspla2;iPLA2-VIA"
"43","Insect hormone biosynthesis","3/27",0.421824753105022,0.563019195948869,0.72624252851852,0.997458187996859,-16.9195716346803,14.6043876030491,"CG3301;CG15739;Jheh1"
"44","Hedgehog signaling pathway","4/38",0.424920147885938,0.563019195948869,0.770614757379086,0.997458187996859,-16.8419978791596,14.4142915061395,"dco;Su(fu);dpp;boi"
"45","Riboflavin metabolism","3/7",0.0176652401489367,0.0891674026565376,0.112210243329802,0.901460168811559,-3.51468296912251,14.1858101726054,"primo-1;Acph-1;CG4407"
"46","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","2/24",0.630902335551232,0.759950540550348,0.843628262173101,0.999997077846827,-14.2709546198587,6.57326171692577,"PIG-L;PIG-V"
"47","Arginine biosynthesis","2/15",0.38036067567376,0.544840967857008,0.63143975588474,0.997458187996859,-6.13786918199371,5.93308120165967,"arg;CG6726"
"48","Protein export","6/23",0.011972004619527,0.0667911836668351,0.132487236726915,0.901460168811559,-1.33353763609289,5.90114981487244,"Sec61gamma;SrpRbeta;Hsc70-3;twr;Srp19;Sec63"
"49","ABC transporters","4/21",0.104311707074207,0.225653896936039,0.363032824814133,0.901460168811559,-2.49456052634327,5.6386339653839,"MRP;Mdr50;CG7806;Mrp4"
"50","Ubiquitin mediated proteolysis","18/100",0.00234291663174045,0.0252084878115765,0.183103245930637,0.901460168811559,-0.857757237521024,5.19488550960657,"Herc4;mr;ida;CG5087;abo;CG3356;shtd;Diap2;CG9934;CG11070;Uba2;Ubc4;Uba3;Cul2;CG10254;sina;APC7;APC4"
"51","Nicotinate and nicotinamide metabolism","2/15",0.38036067567376,0.544840967857008,0.63143975588474,0.997458187996859,-5.06826197998446,4.89916109107505,"veil;Nadsyn"
"52","Glutathione metabolism","15/77",0.00237815922750722,0.0252084878115765,0.144043752094833,0.901460168811559,-0.726160341709834,4.3870458016746,"Ggt-1;GstE9;GstD8;CG14516;GstE1;SpdS;Idh;GstD11;GstE11;Gclc;GstE14;GstO1;GstT3;Gclm;CG10365"
"53","Pyruvate metabolism","8/46",0.0433031813677625,0.153004574166094,0.333355834726508,0.901460168811559,-1.28524937182424,4.03507789867664,"Mdh1;Mdh2;CG7069;Men-b;CG7430;tzn;PCB;AcCoAS"
"54","Fatty acid biosynthesis","2/10",0.214419542521705,0.355132367301574,0.439454418585685,0.901460168811559,-2.09324705134768,3.2232251484991,"CG3961;beg"
"55","Alanine, aspartate and glutamate metabolism","3/29",0.468990047397447,0.613740062026288,0.766495508295996,0.997458187996859,-4.15346992153458,3.14489831983417,"Spat;AsnS;CG8132"
"56","Non-homologous end-joining","1/6",0.421227137938557,0.563019195948869,0.597406306493113,0.997458187996859,-3.29312610153558,2.84718107721381,"mre11"
"57","N-Glycan biosynthesis","3/38",0.654729709364594,0.774505331523978,0.891979322538726,0.999997077846827,-2.15775489152212,0.913879940651161,"xit;CG33977;alpha-Man-IIa"
"58","Butanoate metabolism","2/16",0.412147300865784,0.563019195948869,0.663080465297738,0.997458187996859,-0.686697747327774,0.608671349885342,"Mtpalpha;CG4860"
"59","Neuroactive ligand-receptor interaction","3/54",0.860500950614073,0.912131007650917,0.976633369994554,0.999997077846827,-2.84480375710403,0.427404905598109,"Tspo;baz;5-HT2A"
"60","Vitamin B6 metabolism","2/6",0.0898112636063602,0.225653896936039,0.253535956774343,0.901460168811559,-0.100082286694112,0.241202802788443,"CG12237;CG11899"
"61","Arginine and proline metabolism","5/53",0.495206223338315,0.640144630169042,0.852138946657739,0.999997077846827,0.0231036481129007,-0.0162368047018932,"P5cr;CG5144;slgA;arg;SpdS"
"62","Spliceosome","3/127",0.999211794415514,0.999211794415514,0.999993504326719,0.999997077846827,21.4636976485419,-0.0169244772105886,"CG6841;tex;tra2"
"63","Ribosome biogenesis in eukaryotes","6/178",0.998655977677583,0.999211794415514,0.999997077846827,0.999997077846827,19.4297110682131,-0.0261315300099277,"Nop60B;nop5;CG7246;RIOK1;pcm;Nop56"
"64","Mucin type O-glycan biosynthesis","1/24",0.887905402590733,0.916998944363027,0.961541356678489,0.999997077846827,2.16969928353017,-0.257955700302293,"C1GalTA"
"65","Mismatch repair","1/20",0.838538036271534,0.897828604492754,0.935120220251653,0.999997077846827,2.0367364231394,-0.358659785729371,"Pms2"
"66","Lysosome","19/118",0.00644591572862546,0.0488047905167356,0.305957086611193,0.901460168811559,0.146976733569378,-0.741395996604003,"Gga;CG1827;VhaSFD;CG18858;g;cm;Acph-1;AP-1-2beta;rb;CG7997;Gal;CG7049;LManII;CG3376;CG6201;Vha100-2;AP-1mu;CG30059;CG18278"
"67","RNA degradation","3/58",0.891046144050866,0.916998944363027,0.984430477296623,0.999997077846827,13.161986870467,-1.51835448304762,"Ge-1;pcm;pAbp"
"68","Oxidative phosphorylation","8/144",0.940708812401376,0.958799366486018,0.998951276425693,0.999997077846827,29.6782811897874,-1.81398498510732,"Vha55;ND-13B;ND-19;VhaSFD;ND-B22;Vha68-2;Vha100-2;ND-30"
"69","Nitrogen metabolism","1/18",0.806223749994633,0.881028015458053,0.915751026453803,0.999997077846827,9.06435456627025,-1.95240731142288,"CAH2"
"70","Retinol metabolism","2/29",0.732142128646517,0.816916480384535,0.906380818906259,0.999997077846827,8.13990033555249,-2.53786316562978,"CG9265;Fdh"
"71","Apoptosis","12/69",0.0153057779760991,0.0811206232733254,0.277493455322507,0.901460168811559,0.80175121337036,-3.35093914094701,"Diap2;egr;kay;Det;Tak1;Dredd;crc;Tspo;Tab2;Marf;LamC;p53"
"72","Basal transcription factors","3/39",0.672212174530245,0.774505331523978,0.901315058324278,0.999997077846827,8.61233424773589,-3.42065770247377,"Cdk7;Tfb1;Taf7"
"73","Nucleotide excision repair","3/39",0.672212174530245,0.774505331523978,0.901315058324278,0.999997077846827,9.56819939858007,-3.80030942019722,"mei-9;Cdk7;Tfb1"
"74","DNA replication","2/35",0.821504772794465,0.888566386900135,0.950601753288998,0.999997077846827,19.3419865497324,-3.80297365297211,"rnh1;CG11164"
"75","TGF-beta signaling pathway","5/41",0.283981504864411,0.430029135937536,0.675496801821197,0.997458187996859,3.05590231753684,-3.84691091811389,"vis;wit;dpp;Dad;put"
"76","Tryptophan metabolism","4/21",0.104311707074207,0.225653896936039,0.363032824814133,0.901460168811559,1.79658550335769,-4.06095099075378,"Mtpalpha;CG5214;Ddc;CG7430"
"77","Tyrosine metabolism","4/21",0.104311707074207,0.225653896936039,0.363032824814133,0.901460168811559,2.04905853572185,-4.63163388282972,"GstZ1;Ddc;amd;Fdh"
"78","Endocytosis","12/121",0.363061738143956,0.535857414763742,0.902061021931349,0.999997077846827,6.19052821005711,-6.27213411552028,"CenB1A;Vps2;krz;ALiX;Vps37B;CHMP2B;Khc;baz;Past1;aPKC;CenG1A;ArfGAP1"
"79","Pentose phosphate pathway","1/24",0.887905402590733,0.916998944363027,0.961541356678489,0.999997077846827,54.8162454121937,-6.51710726946374,"Taldo"
"80","Porphyrin and chlorophyll metabolism","3/40",0.689034239367612,0.78289865348352,0.909917952073567,0.999997077846827,18.670865376141,-6.95423108111209,"fh;Ho;Ppox"
"81","mTOR signaling pathway","12/96",0.129284328211868,0.26354113058573,0.679360646051735,0.997458187996859,3.56999141858572,-7.30327854795438,"Atg1;raptor;Vha55;VhaSFD;Tor;Vha68-2;IKKbeta;Nprl2;Tsc1;Lkb1;CLIP-190;Lst8"
"82","mRNA surveillance pathway","6/73",0.619731133222641,0.755074714041379,0.932301985126216,0.999997077846827,16.6977195243053,-7.98935036504631,"tws;Pym;cbc;btz;pAbp;CG34334"
"83","RNA polymerase","4/29",0.242961000005381,0.386329404704659,0.583986010754505,0.997458187996859,6.29402351305331,-8.90512649815243,"CG33785;RpI135;RpI12;RpIII128"
"84","Selenocompound metabolism","2/11",0.247833957735064,0.386329404704659,0.482195232452217,0.946531382221018,7.00305894630234,-9.76924119489742,"MetRS;Trxr-1"
"85","Taurine and hypotaurine metabolism","1/9",0.559714628231002,0.689880820842864,0.727560195038154,0.997458187996859,18.5766461047512,-10.7805519226579,"Ggt-1"
"86","Terpenoid backbone biosynthesis","4/27",0.204731483732605,0.355132367301574,0.532440962013075,0.984436374535911,6.92968694152251,-10.9908715093048,"CG3301;Fnta;ste14;CG17565"
"87","Autophagy","13/95",0.0682181669128476,0.195435829534104,0.563590719821046,0.997458187996859,4.26819258375008,-11.460286478101,"Gcn2;Atg1;raptor;Atg4b;Tsc1;Lkb1;eIF2alpha;Lst8;Tak1;Tor;Ras64B;EDTP;CG17698"
"88","Other types of O-glycan biosynthesis","1/13",0.694268617240103,0.78289865348352,0.838227540720268,0.999997077846827,35.2811948736065,-12.8739787680277,"rumi"
"89","Pyrimidine metabolism","5/38",0.233039126174105,0.380033036530078,0.614663010190616,0.997458187996859,8.85962698375607,-12.9044800795314,"veil;CG5276;CG6330;Dhod;Ts"
"90","Pentose and glucuronate interconversions","3/45",0.76343129628972,0.842955389653233,0.943552850501052,0.999997077846827,49.564209853949,-13.3789734110012,"CG10863;CG9436;UGP"
"91","Thiamine metabolism","2/20",0.530114613187848,0.661084105857786,0.768216027620689,0.997458187996859,21.7586466517764,-13.8093871699413,"primo-1;phu"
"92","Drug metabolism","11/96",0.212839372115816,0.355132367301574,0.771618598261721,0.997458187996859,9.23310964415236,-14.2856289989337,"GstE9;GstE14;GstD8;GstO1;CG6330;GstT3;GstE1;CG8891;Fdh;GstD11;GstE11"
"93","Phosphonate and phosphinate metabolism","2/6",0.0898112636063602,0.225653896936039,0.253535956774343,0.901460168811559,6.35234898423701,-15.3094461557545,"bbc;Pect"
"94","beta-Alanine metabolism","2/19",0.502147676790586,0.641297033009664,0.744976881128754,0.997458187996859,24.296732964089,-16.7370723902732,"Mtpalpha;SpdS"
"95","One carbon pool by folate","1/12",0.66507953095604,0.774505331523978,0.815701606088869,0.999997077846827,49.6264156029346,-20.2400666107069,"Ts"
"96","Phototransduction","4/38",0.424920147885938,0.563019195948869,0.770614757379086,0.997458187996859,28.7322759791641,-24.5906337579463,"CG30054;norpA;inaE;Plc21C"
"97","Phosphatidylinositol signaling system","9/63",0.0944976840726319,0.225653896936039,0.521140147551304,0.984436374535911,11.2999768111029,-26.6586787502613,"norpA;CG9391;l(1)G0196;CG3530;Pi4KIIalpha;Ipp;CG6707;EDTP;Plc21C"
"98","Purine metabolism","15/99",0.0241288946902179,0.111202732050569,0.415731856449622,0.901460168811559,8.4194464959612,-31.3569252015656,"CG31793;Ac13E;AMPdeam;CG42637;veil;Pde11;CG8891;Gyc76C;ACXD;rut;CG6106;CG7069;CG5276;dnc;pn"
"99","RNA transport","18/147",0.0884330263021671,0.225653896936039,0.73073346171647,0.997458187996859,13.5880409753467,-32.9579262550938,"eIF1A;eIF3f2;Gem3;Pym;tex;btz;Phax;Nup54;eIF2alpha;pAbp;icln;Ranbp21;Nup107;CG2100;Nup154;CG18789;eIF5B;CG34334"
"100","Phenylalanine metabolism","1/8",0.517688484818425,0.653273564175631,0.68967294594685,0.997458187996859,51.1714276311513,-33.6903263102686,"Ddc"
"101","Pantothenate and CoA biosynthesis","2/10",0.214419542521705,0.355132367301574,0.439454418585685,0.901460168811559,24.8046136507955,-38.1946576571429,"CG32099;CG5828"
"102","Wnt signaling pathway","12/91",0.0963002540165336,0.225653896936039,0.612314095133182,0.997458187996859,16.4234460465654,-38.4355333028711,"norpA;Apc2;dco;esn;CG3226;Tak1;Pp2B-14D;dlp;sina;CanB2;CanA-14F;Plc21C"
"103","Propanoate metabolism","4/22",0.119151318694606,0.252600795632565,0.392197386728194,0.901460168811559,19.020457862167,-40.4633804099388,"Mtpalpha;CG7430;CG8199;AcCoAS"
"104","Protein processing in endoplasmic reticulum","20/132",0.0103309417161084,0.0608377678837493,0.390486832175443,0.901460168811559,11.4359604397824,-52.2922080719115,"shv;wbl;Gcn2;Xbp1;CG13887;DnaJ-H;eIF2alpha;CG9175;ERp60;Sec63;S2P;Sec61gamma;CG9934;Sec23;crc;Hsc70Cb;Der-2;Hrd3;Hsc70-3;Sec24CD"
"105","Phagosome","10/89",0.245701405954131,0.386329404704659,0.783212857531302,0.999997077846827,44.4298758492173,-62.3634743946421,"Sec22;Sec61gamma;Dlic;Syx18;Vha55;VhaSFD;Vha68-2;Sdic2;Sdic3;Vha100-2"
"106","Ribosome","24/240",0.268387524482622,0.412305472393593,0.958854603684698,0.999997077846827,56.6820101783646,-74.555171854228,"RpS23;RpS30;mRpL20;RpL36A;RpS18;RpS17;RpL9;RpS25;RpL7A;RpL7;mRpL28;mRpL14;mRpL36;mRpL24;mRpL12;mRpL4;mRpL1;mRpL10;RpS14a;RpS15Ab;RpL40;mRpL9;mRpL18;RpS15Aa"
