"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"32","mitochondrial gene expression (GO:0140053)","24/94",1.13342673000662e-06,0.000236659501225383,0.00653600383089835,0.909459538717249,-1.37621343647757,18.8407266551176,"mtTFB1;mtRNApol;mRpL20;GatB;mRpL28;mRpL39;mRpS30;mRpL14;mRpL36;mRpL24;mRpL45;mRpL12;mRpL4;mRpL1;mRpS18B;mRpL10;mRpL54;Suv3;mIF2;HisRS;mRRF1;mRpL9;mRpL18;mRpS22"
"33","axonal transport of mitochondrion (GO:0019896)","5/12",0.00234252162683479,0.0484275758102083,0.0450712838098431,0.966855178052992,-3.10820659972374,18.8249381610762,"tam;fh;Khc;Marf;Arp1"
"34","terminal region determination (GO:0007362)","9/27",0.000310966429520811,0.0124864981699895,0.0238729975901545,0.966855178052992,-2.30810127429109,18.6398233474053,"clos;tsg;fs(1)M3;ush;tsl;cic;tld;fs(1)N;tup"
"35","determination of bilateral symmetry (GO:0009855)","4/8",0.00301446961814429,0.0579784654945091,0.0468702926195723,0.966855178052992,-3.19393158610732,18.5386373265288,"tub;pll;Moe;Myo31DF"
"36","peptide metabolic process (GO:0006518)","16/72",0.00038393692198266,0.0140642156684175,0.0592579429086064,0.966855178052992,-2.35650006400978,18.533949081957,"GstZ1;Ggt-1;CG32473;GstE9;GstD8;SP1029;CG14516;GstE1;twr;GstD11;GstE11;Gclc;GstE14;GstO1;GstT3;CG11771"
"37","negative regulation of oskar mRNA translation (GO:0007319)","4/9",0.00505350042673228,0.077862871722831,0.0614423071445715,0.966855178052992,-3.49222806743136,18.4657639803021,"bru1;BicC;krimp;cup"
"38","Cajal body organization (GO:0030576)","3/6",0.0107881676823283,0.118984130893971,0.0839453780456046,0.966855178052992,-4.04810781994361,18.3351163269591,"Parg;msk;WDR79"
"39","establishment of imaginal disc-derived wing hair orientation (GO:0001737)","9/25",0.000159061286751703,0.00790761825565611,0.0165557285318982,0.966855178052992,-2.08984408403263,18.2782381700676,"dco;fj;in;LIMK1;par-1;dgo;ft;mwh;ds"
"40","positive regulation of mitotic metaphase/anaphase transition (GO:0045842)","4/10",0.00784613931554135,0.101127994186344,0.0781090487601096,0.966855178052992,-3.74757083090601,18.1672253168128,"Invadolysin;ida;APC7;APC4"
"41","regulation of mitotic metaphase/anaphase transition (GO:0030071)","6/15",0.00108626631590406,0.0263735356698567,0.033204521723048,0.966855178052992,-2.65071280231008,18.0911383640041,"tws;rod;Invadolysin;ida;APC7;APC4"
"42","regulation of sequestering of triglyceride (GO:0010889)","3/6",0.0107881676823283,0.118984130893971,0.0839453780456046,0.966855178052992,-3.99308964489182,18.0859222134274,"Lsd-2;Indy;adp"
"43","positive regulation of metaphase/anaphase transition of cell cycle (GO:1902101)","4/10",0.00784613931554135,0.101127994186344,0.0781090487601096,0.966855178052992,-3.72933965294289,18.0788454214642,"Invadolysin;ida;APC7;APC4"
"44","positive regulation of mitotic sister chromatid separation (GO:1901970)","4/10",0.00784613931554135,0.101127994186344,0.0781090487601096,0.966855178052992,-3.72019466549373,18.0345129578485,"Invadolysin;ida;APC7;APC4"
"45","dorsal/ventral axis specification (GO:0009950)","16/54",8.82859979105232e-06,0.00108435978610101,0.00790961359337804,0.909459538717249,-1.54926063103686,18.0295424847169,"tub;wbl;grk;zen;dpp;Khc;faf;Pkc98E;mus301;pll;sll;cnc;spz;krimp;gd;orb"
"46","positive regulation of protein localization to nucleus (GO:1900182)","3/7",0.0176652401489367,0.158304813008497,0.109558892672334,0.966855178052992,-4.45283959678573,17.9723570529702,"Nup107;Nup154;p53"
"47","zygotic determination of anterior/posterior axis, embryo (GO:0007354)","11/34",9.19960054457217e-05,0.00582083816274748,0.0155922799954987,0.966855178052992,-1.9250114488064,17.8906047993035,"clos;dpp;osk;tsg;fs(1)M3;ush;tsl;cic;tld;fs(1)N;tup"
"48","ubiquitin-dependent ERAD pathway (GO:0030433)","10/30",0.000144601491814462,0.0075481978727149,0.0177027883688097,0.966855178052992,-2.01866885289476,17.8481190659001,"CG9934;CG11070;CG15814;Rpt6;Der-2;Rpt3;Rpt1;Hsc70-3;Rpt3R;CG6923"
"49","C4-dicarboxylate transport (GO:0015740)","6/16",0.00161069765011994,0.0364049807260733,0.0411531597890532,0.966855178052992,-2.75549933179082,17.7208583306422,"Dic1;GC1;CG1907;Bmcp;Indy;aralar1"
"50","regulation of intracellular mRNA localization (GO:1904580)","8/23",0.000484865644704869,0.0153736534418846,0.0270070233434333,0.966855178052992,-2.24609189867635,17.1413619175113,"spn-F;exu;Khc;cnc;swa;par-1;aub;cup"
"51","regulation of cell maturation (GO:1903429)","8/23",0.000484865644704869,0.0153736534418846,0.0270070233434333,0.966855178052992,-2.24522885266134,17.1347754621203,"spn-F;exu;Khc;cnc;swa;par-1;aub;cup"
"52","regulation of oocyte development (GO:0060281)","8/23",0.000484865644704869,0.0153736534418846,0.0270070233434333,0.966855178052992,-2.24259530713481,17.1146771940917,"spn-F;exu;Khc;cnc;swa;par-1;aub;cup"
"53","regulation of pole plasm oskar mRNA localization (GO:0007317)","9/26",0.000224562475029476,0.00997630740130949,0.0199736815297768,0.966855178052992,-2.03067235474819,17.0604025987065,"spn-F;exu;Lasp;Khc;cnc;swa;par-1;aub;cup"
"54","male gamete generation (GO:0048232)","24/124",0.000157172229239667,0.00790761825565611,0.0783526281091154,0.966855178052992,-1.91285934436092,16.7531441722901,"vis;topi;exu;mei-P26;orb2;Tasp1;aPKC;pAbp;eya;wnd;uri;aly;bam;zpg;nos;TTLL3B;Lasp;tra2;Nup154;pcm;Lar;Kap-alpha1;bgcn;Pex16"
"55","negative regulation of transposition, RNA-mediated (GO:0010526)","3/6",0.0107881676823283,0.118984130893971,0.0839453780456046,0.966855178052992,-3.68243169060564,16.6788574851437,"BoYb;vret;fs(1)Yb"
"56","RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)","4/9",0.00505350042673228,0.077862871722831,0.0614423071445715,0.966855178052992,-3.14502899551991,16.6298884325712,"rnh1;Trax;Dcr-2;zuc"
"57","imaginal disc development (GO:0007444)","32/140",3.16045311993987e-07,0.000126315262025706,0.00771038520347146,0.909459538717249,-1.10627206879854,16.5579947039855,"eca;Ddc;Pp2B-14D;Dll;Irk1;ft;Nop60B;tws;wge;Set2;toy;Apc2;bnl;kay;d;grp;lace;dpp;C15;Dad;LIMK1;ida;mus304;al;dlt;B4;Bx;Invadolysin;esg;Nup154;Duox;CG14204"
"58","regulation of triglyceride catabolic process (GO:0010896)","4/10",0.00784613931554135,0.101127994186344,0.0781090487601096,0.966855178052992,-3.36656313245487,16.3202014665581,"foxo;Nprl2;Sik3;Lkb1"
"59","exocyst localization (GO:0051601)","3/6",0.0107881676823283,0.118984130893971,0.0839453780456046,0.966855178052992,-3.59124479211129,16.2658441797293,"Sec3;aPKC;Exo84"
"60","proteasomal protein catabolic process (GO:0010498)","20/94",0.000143277428085199,0.0075481978727149,0.0527816721818294,0.966855178052992,-1.83734822024333,16.2618688805036,"Rpn2;Rpt6;Usp5;Rpt3R;CG42797;Rpn8;Prosalpha1;CG4238;Prosbeta2;Prosalpha2;Prosalpha3;Prosalpha4;Prosalpha5;stx;Ubc4;Prosalpha7;Rpt3;sina;Rpt1;CG11275"
"61","lysosome organization (GO:0007040)","5/14",0.00510881869062636,0.077862871722831,0.0692753382258694,0.966855178052992,-3.06831480801793,16.190843928634,"rb;g;spin;cm;Mitf"
"62","cytokine-mediated signaling pathway (GO:0019221)","3/6",0.0107881676823283,0.118984130893971,0.0839453780456046,0.966855178052992,-3.56406598960951,16.1427430846838,"tub;grnd;Duox"
"63","post-Golgi vesicle-mediated transport (GO:0006892)","8/25",0.000913609289004502,0.0232636121395293,0.0383319206453439,0.966855178052992,-2.30571588053458,16.1356477155051,"Gga;fidipidine;CG11753;Snap24;Sec3;scat;g;strat"
"64","carbohydrate derivative biosynthetic process (GO:1901137)","6/17",0.00230724201160322,0.0484275758102083,0.0502043348404784,0.966855178052992,-2.63367941975897,15.9909176593825,"GlcAT-S;xit;C1GalTA;Gk1;beta4GalNAcTB;Gk2"
"65","positive regulation of clathrin-dependent endocytosis (GO:2000370)","4/11",0.0114887638421713,0.12054542162037,0.0967714350098406,0.966855178052992,-3.49901566005858,15.6279537826488,"norpA;Cad99C;BicD;CASK"
"66","monocarboxylic acid metabolic process (GO:0032787)","9/29",0.000566458923628529,0.0171415396019764,0.0332390517387472,0.966855178052992,-2.08901670704567,15.6177103150113,"whd;CG33090;CG14130;CG7069;Men-b;CG8132;PCB;mino;Gip"
"67","translation (GO:0006412)","42/225",1.81930261452549e-06,0.000255687707447744,0.0409889286765951,0.966855178052992,-1.15736267881242,15.2969288533229,"RpS23;eIF1A;ThrRS;RpS25;CG7009;mRpL28;MetRS;mRpL24;ValRS-m;mRpL45;mRpL4;mRpL1;mRpS18B;mIF2;HisRS;RpS15Ab;RpL40;pix;mRpL9;RpS15Aa;mRpS22;RpS30;mRpL20;GatB;RpL36A;ValRS;RpS18;RpS17;RpL9;RpL7A;RpL7;mRpL39;mRpS30;mRpL14;mRpL36;mRpL12;TyrRS;mRpL10;mRpL54;RpS14a;mRRF1;mRpL18"
"68","protein prenylation (GO:0018342)","4/8",0.00301446961814429,0.0579784654945091,0.0468702926195723,0.966855178052992,-2.59189676045417,15.0442276969455,"temp;Fnta;Rep;CG17565"
"69","establishment of apical/basal cell polarity (GO:0035089)","5/13",0.0035354500566945,0.0614381108293022,0.0564280850282227,0.966855178052992,-2.65975153966689,15.0140704934788,"fj;baz;aPKC;ft;ds"
"70","cellular protein metabolic process (GO:0044267)","27/132",2.27665659322666e-05,0.00227630655868385,0.0400923882678602,0.966855178052992,-1.4019884825301,14.9875618173446,"RpS23;eIF1A;twr;CG6512;mRpL24;mRpL4;mRpL1;mRpS18B;SCAP;RpL40;pix;mRpL9;mRpS22;g;mRpL20;cm;RpL7A;S2P;rb;mRpL39;mRpS30;mRpL14;mRpL12;mRpL10;RpS14a;hbs;mRRF1"
"71","cell morphogenesis involved in differentiation (GO:0000904)","7/22",0.00198501170809191,0.0430559072622698,0.0522350682216707,0.966855178052992,-2.35259910506813,14.6381785672869,"parvin;Ilk;colt;aPKC;ft;mew;ds"
"72","ubiquitin-dependent protein catabolic process (GO:0006511)","33/164",4.29595242673862e-06,0.00056062179168939,0.0301575980057737,0.966855178052992,-1.18129868528049,14.5982969254773,"Herc4;Rpn2;Rpt6;faf;Rpn8;Vps2;CG4238;CG10254;RpL40;ALiX;CG5087;Ufd4;Usp5;Rpt3R;CG42797;CG3356;POSH;Diap2;ari-2;Prosalpha1;Prosbeta2;Prosalpha2;Prosalpha3;Prosalpha4;Prosalpha5;Ubc4;Prosalpha7;Rpt3;Topors;sina;CG33144;Rpt1;CG11275"
"73","positive regulation of Rho protein signal transduction (GO:0035025)","6/18",0.00320828858636566,0.0582513614637521,0.0603806873681935,0.966855178052992,-2.50989833083138,14.4118804768889,"CG30440;Pura;RhoGAP1A;CG43658;RhoGEF64C;CG42674"
"74","plasma membrane bounded cell projection organization (GO:0120036)","7/23",0.00264132561079974,0.0535445424791248,0.0613391695860141,0.966855178052992,-2.42378320927782,14.3887268822417,"sky;Spn;in;M6;ovo;CG7352;stai"
"75","apical protein localization (GO:0045176)","6/18",0.00320828858636566,0.0582513614637521,0.0603806873681935,0.966855178052992,-2.49943017632716,14.3517721491231,"egr;sdt;Cad99C;Tor;baz;aPKC"
"76","glutathione metabolic process (GO:0006749)","13/47",0.000133011665693121,0.00748036619415061,0.0242086973380056,0.966855178052992,-1.60762862547264,14.3482039993149,"GstZ1;Ggt-1;GstE9;GstD8;GstE1;GstD11;GstE11;Gclc;GstE14;GstO1;GstT3;Gclm;CG10365"
"77","maintenance of epithelial cell apical/basal polarity (GO:0045199)","4/10",0.00784613931554135,0.101127994186344,0.0781090487601096,0.966855178052992,-2.92865179669115,14.1973239374675,"f-cup;CG3408;veli;Exo84"
"78","regulation of cellular macromolecule biosynthetic process (GO:2000112)","44/266",2.61215742131584e-05,0.0023713846503076,0.137829127215442,0.966855178052992,-1.34064496211746,14.1474897657434,"CG11788;CG17806;hng3;mtTFB1;CG11902;CG12219;Arp8;bi;CG11906;Mitf;ush;nom;CG8319;Art2;CG4730;Art1;Nup107;pita;Mnt;CG12391;crc;BigH1;CG2116;CG2678;crm;CG32152;ftz-f1;Rfx;ovo;Hr78;vas;Ada2b;mus301;foxo;Nap1;CG4424;CG3815;Taf7;cwo;CG4707;Topors;cic;Met;CG30431"
"79","ocellus pigment biosynthetic process (GO:0008055)","6/20",0.00575925050709379,0.0840931122993835,0.0841305289448624,0.966855178052992,-2.7315582463589,14.0865036525305,"rb;Rab32;g;mal;cm;ca"
"80","ommochrome metabolic process (GO:0046152)","6/20",0.00575925050709379,0.0840931122993835,0.0841305289448624,0.966855178052992,-2.73126553580406,14.0849941594398,"rb;Rab32;g;mal;cm;ca"
"81","regulation of vesicle targeting, to, from or within Golgi (GO:0048209)","3/6",0.0107881676823283,0.118984130893971,0.0839453780456046,0.966855178052992,-3.10766835847501,14.0755788611982,"Sec23;CG9175;Gos28"
"82","positive regulation of mitotic cell cycle phase transition (GO:1901992)","7/25",0.00443937556733379,0.0733415962417514,0.0822782658343063,0.966855178052992,-2.57088253767636,13.9270917043402,"bru1;Invadolysin;ida;Psf1;APC7;Sld5;APC4"
"83","maintenance of apical/basal cell polarity (GO:0035090)","5/13",0.0035354500566945,0.0614381108293022,0.0564280850282227,0.966855178052992,-2.45699897349648,13.8695495576633,"f-cup;CG3408;alc;veli;Exo84"
"84","membrane lipid metabolic process (GO:0006643)","5/14",0.00510881869062636,0.077862871722831,0.0692753382258694,0.966855178052992,-2.59041896725829,13.6690893317252,"CDase;cert;rumi;Sk2;Sply"
"85","clypeo-labral disc development (GO:0035213)","3/6",0.0107881676823283,0.118984130893971,0.0839453780456046,0.966855178052992,-3.01617299054329,13.6611684035169,"Mnn1;pb;Dll"
"86","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)","6/21",0.00747803187971752,0.101127994186344,0.0976814736124204,0.966855178052992,-2.78765776944669,13.647774874946,"foxo;magu;cv-2;tsg;Gyc76C;tld"
"87","establishment of epithelial cell apical/basal polarity (GO:0045198)","4/11",0.0114887638421713,0.12054542162037,0.0967714350098406,0.966855178052992,-3.05052233462216,13.6248095721912,"fj;aPKC;ft;ds"
"88","negative regulation of cell fate commitment (GO:0010454)","4/9",0.00505350042673228,0.077862871722831,0.0614423071445715,0.966855178052992,-2.57349217916284,13.6077879989458,"cdi;bun;ush;eya"
"89","cellular protein modification process (GO:0006464)","63/391",1.32632291778716e-06,0.000251760204758144,0.124910042051896,0.966855178052992,-1.00236191953794,13.5650642618017,"Alk;CG31373;Pp2B-14D;PTP-ER;CG7156;Ilk;aPKC;put;ds;Sur-8;LManII;Nek2;RIOK1;RpL40;brn;p38a;Gcn2;Atg1;xit;IKKbeta;png;cdi;PpD3;eya;CG5613;Btk29A;CG7115;Tor;PpV;Sik3;CanB2;CG17698;CG1827;fj;Lkb1;CG42327;Pkc98E;ft;CanA-14F;primo-1;tws;dco;CG7766;Tak1;alpha-Man-IIa;par-1;CG17565;CG15739;temp;wit;grp;C1GalTA;LIMK1;CG8475;wnd;Pitslre;pll;Cdk7;Cdk4;Mekk1;CG3530;MKP-4;CG10089"
"90","ERAD pathway (GO:0036503)","10/36",0.000754436867211027,0.021003522383155,0.0439924586715474,0.966855178052992,-1.85656886314879,13.3478741702994,"CG9934;CG11070;CG15814;Rpt6;Der-2;Rpt3;Rpt1;Hsc70-3;Rpt3R;CG6923"
"91","actin filament polymerization (GO:0030041)","3/8",0.0264557024703015,0.200454453705669,0.137725313488021,0.966855178052992,-3.67393180010623,13.344762039785,"CG11436;ALiX;SelR"
"92","regulation of gene silencing by RNA (GO:0060966)","5/15",0.00712009487772805,0.0991117206979744,0.0835931213528543,0.966855178052992,-2.68801559758766,13.2917915326811,"rb;g;vret;CycJ;ca"
"93","anesthesia-resistant memory (GO:0007615)","5/14",0.00510881869062636,0.077862871722831,0.0692753382258694,0.966855178052992,-2.49144317059187,13.146815126891,"rut;Ddc;dnc;CASK;MCU"
"94","TORC1 signaling (GO:0038202)","5/17",0.0126731681506533,0.1295882846141,0.116453205485642,0.966855178052992,-3.0032429026836,13.1189706625364,"raptor;Socs16D;Tor;Nprl2;Tsc1"
"95","proboscis development (GO:0048728)","3/7",0.0176652401489367,0.158304813008497,0.109558892672334,0.966855178052992,-3.23985161138049,13.0765478281326,"Mnn1;pb;Dll"
"96","regulation of response to DNA damage stimulus (GO:2001020)","3/10",0.0497185167069118,0.255695228778404,0.199980724432809,0.966855178052992,-4.3535214588182,13.0665628573235,"Parg;CG2921;p53"
"97","triglyceride metabolic process (GO:0006641)","6/20",0.00575925050709379,0.0840931122993835,0.0841305289448624,0.966855178052992,-2.4938109952446,12.8604534573114,"schlank;crc;dob;Gk1;mino;Gk2"
"98","regulation of cellular component organization (GO:0051128)","16/71",0.000324483112107261,0.0127834101524521,0.0542844749737413,0.966855178052992,-1.59310864162975,12.7978831144303,"Atg1;spn-F;exu;vap;Khc;Nost;ArfGAP1;aub;mgl;Tor;BicD;cnc;swa;par-1;pix;cup"
"99","microtubule cytoskeleton organization involved in mitosis (GO:1902850)","13/52",0.000398103183028517,0.0143317145890266,0.043911502281901,0.966855178052992,-1.63051583963461,12.764981316864,"pav;mars;Lkb1;dgt6;del;dgt5;Det;Invadolysin;Wdr62;wisp;baz;Mink;mei-38"
"100","morphogenesis of a polarized epithelium (GO:0001738)","14/47",2.9855687498569e-05,0.00259744481237551,0.0120842867135575,0.966855178052992,-1.22295082473441,12.7420899862383,"sdt;kay;d;fj;Rab23;in;LIMK1;aPKC;dgo;dlt;ft;ds;baz;mwh"
"101","regulation of hydrolase activity (GO:0051336)","13/53",0.000485948815691753,0.0153736534418846,0.0489034627063255,0.966855178052992,-1.66638820551143,12.7135542683027,"sky;RhoGAP18B;Pu;Tbc1d15-17;brun;CG4041;CG8155;ArfGAP1;CenB1A;CG5745;Als2;CenG1A;TBC1D16"
"102","peptidyl-diphthamide biosynthetic process from peptidyl-histidine (GO:0017183)","3/7",0.0176652401489367,0.158304813008497,0.109558892672334,0.966855178052992,-3.1368643818286,12.660875262083,"CG14701;Dph5;CG1578"
"103","miRNA metabolic process (GO:0010586)","3/6",0.0107881676823283,0.118984130893971,0.0839453780456046,0.966855178052992,-2.78971056692423,12.6354509410807,"Dis3l2;CG11342;Nbr"
"104","regulation of cell growth (GO:0001558)","13/54",0.000589662317425886,0.0173410551941584,0.054273224806465,0.966855178052992,-1.69884698441256,12.6325591196478,"Atg1;raptor;Tsc1;foxo;dco;Mnt;spidey;Cdk4;mRpL12;Tor;bun;cic;pix"
"105","medium-term memory (GO:0072375)","6/18",0.00320828858636566,0.0582513614637521,0.0603806873681935,0.966855178052992,-2.19915876131712,12.627608388945,"rut;dnc;CASK;CenG1A;wnd;MCU"
"106","proteasomal ubiquitin-independent protein catabolic process (GO:0010499)","8/26",0.00121985231740999,0.0292764556178398,0.0450322874499918,0.966855178052992,-1.87038416090642,12.5484549907915,"Prosalpha1;Prosbeta2;Prosalpha2;Prosalpha3;Prosalpha4;Prosalpha5;stx;Prosalpha7"
