"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"19","determination of genital disc primordium (GO:0035225)","7/11",9.84820115769382e-06,0.000251587185388992,0.00414158487418667,0.157018376984239,-3.06472040646278,35.3307764261299,"wg;S;abd-A;sim;Abd-B;spi;ptc"
"20","midgut development (GO:0007494)","15/31",1.1038621317039e-08,5.91508561793529e-07,0.000287519476538749,0.0287127404525287,-1.87006596805609,34.2630974880627,"opa;cnn;cv-c;tsh;srp;dve;spo;abd-A;LanB2;Antp;shn;GATAe;emc;Abd-B;if"
"21","negative regulation of transcription, DNA-templated (GO:0045892)","68/279",5.74173467615421e-15,1.14678100759189e-12,7.14651261577242e-05,0.0120776063206554,-1.03740848123065,34.0176770918245,"Kr;run;CG42741;Optix;Dsp1;asf1;dve;pad;Pc;Six4;Antp;tin;pan;net;drm;mip120;Oamb;tey;edl;odd;nvy;CG9932;Tgi;shn;Pcl;emc;hkb;CtBP;fkh;sug;Max;dsx;tsh;mid;zfh1;bowl;zfh2;d4;Nelf-E;pros;btd;abd-A;eve;NC2alpha;CG14655;Ssb-c31a;so;arm;Nelf-A;Dif;NC2beta;sna;kni;h;spt4;cry;ftz;Sox102F;Kdm4A;ph-p;mirr;slp1;knrl;NfI;CG1233;pho;HP1b;E2f2"
"22","motor neuron axon guidance (GO:0008045)","26/75",4.5262359752655e-10,3.97765617506332e-08,0.000191187018272104,0.0233354377302118,-1.53126513619287,32.946639796994,"NetA;Ptp4E;NetB;beat-IIIc;PlexB;beat-Vb;PlexA;zfh1;Glt;Ten-m;eve;conv;kermit;robo1;Ten-a;fz2;Cdc42;side;ko;Mmp2;beat-IIa;trol;CG6867;trn;Cdk5;unc-5"
"23","myotube differentiation (GO:0014902)","18/47",3.62280736325586e-08,1.73028429936372e-06,0.000709066420896549,0.0480490159015914,-1.91300610986227,32.7763591499807,"Mef2;lmd;Mp20;S6k;Vav;Tpi;InR;mbc;Hem;kirre;rst;Six4;sns;sing;sls;Pak3;blow;Crk"
"24","trunk segmentation (GO:0035290)","7/11",9.84820115769382e-06,0.000251587185388992,0.00414158487418667,0.157018376984239,-2.78817651932891,32.1427171735677,"hh;eve;Kr;kni;tsh;h;ftz"
"25","embryonic development via the syncytial blastoderm (GO:0001700)","47/166",2.74088858343026e-13,4.30123729842592e-11,5.03570149719438e-05,0.00921953015778004,-1.08675378803475,31.4347054712273,"hid;jumu;Traf4;lwr;tsh;rib;Vav;ems;zfh1;peb;l(2)gl;alph;wg;kirre;Ggamma1;scyl;ena;Ras85D;jar;drk;arm;tkv;Cdc42;Mo25;Inx3;Rala;kn;Col4a1;cv-c;sinu;Src42A;InR;spi;Npc1b;mirr;mbc;srp;Sema5c;spo;phm;shn;sns;emc;step;bsk;chrb;CtBP"
"26","visceral muscle development (GO:0007522)","9/16",2.04167979634309e-06,6.50082682980547e-05,0.00218878142520174,0.102313889173792,-2.37995866147686,31.1815940227923,"wg;htl;kirre;Msp300;jeb;sns;sls;HLH54F;mbc"
"27","gonad development (GO:0008406)","21/50",3.49199381705798e-10,3.32688336620295e-08,9.44978092422992e-05,0.0138407791270221,-1.42970106934807,31.13228130151,"hh;htl;foi;mid;lola;rib;InR;zfh1;ftz;hyd;robo2;Brca2;abd-A;LanB1;Six4;tin;nclb;Abd-B;robo1;ptc;fz2"
"28","positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)","4/6",0.000782166601083253,0.00853903778510252,0.0269300259339021,0.391822960111146,-4.34002036982595,31.0460874457537,"chico;step;InR;Lpin"
"29","myofibril assembly (GO:0030239)","18/44",1.05617415115872e-08,5.80103652523927e-07,0.000378644339835246,0.0319954467160783,-1.67331013425571,30.7320602034671,"Zasp52;Dg;Unc-89;hts;Mhc;Prm;Mlc2;kon;how;bt;wupA;tmod;tn;sls;up;Mical;if;Mlp84B"
"30","regulation of mRNA 3'-end processing (GO:0031440)","6/10",7.17621162837254e-05,0.00133611330063851,0.00967226111290252,0.244252386954561,-3.15315177486796,30.0878593466623,"Rbp1-like;elav;Rsf1;x16;SF2;B52"
"31","regulation of striated muscle tissue development (GO:0016202)","5/8",0.000236764875517859,0.0035385879694744,0.0160668685424544,0.306947045111064,-3.59890498512642,30.045253115251,"Mef2;kirre;rst;twi;Abd-B"
"32","negative regulation of nucleic acid-templated transcription (GO:1903507)","36/132",5.17262695785327e-10,4.37086977938601e-08,0.000663718240554303,0.0480490159015914,-1.37623469143318,29.4272973532327,"sug;Kr;dsx;tsh;run;bowl;Optix;Dsp1;d4;Pc;Six4;NC2alpha;tin;Ssb-c31a;pan;so;drm;NC2beta;sna;kni;h;tey;cry;edl;Sox102F;odd;Kdm4A;ph-p;knrl;nvy;pho;Tgi;Pcl;E2f2;emc;CtBP"
"33","digestive tract development (GO:0048565)","20/51",3.89745292276451e-09,2.67584502228551e-07,0.000285671891790895,0.0287127404525287,-1.50829986567818,29.2051237135113,"opa;cnn;fkh;cv-c;tsh;srp;dve;spo;abd-A;LanB2;Antp;tin;shn;GATAe;Lam;emc;Abd-B;bsk;if;drm"
"34","compound eye development (GO:0048749)","50/198",5.54148491231328e-12,7.16155432491311e-10,0.000316910344324111,0.0290105011033363,-1.12473014713098,29.1516091920428,"hh;jumu;Rab6;ihog;hyx;Kr;Vav;peb;Optix;dan;kirre;Doa;Ras85D;fzr;bchs;neur;Dl;Src42A;danr;vg;Su(var)2-10;ex;shn;sty;NetA;NetB;tsh;alph;wg;p120ctn;Ten-m;rst;Awh;caup;ena;Arf102F;so;arm;hth;tkv;Nhe2;kibra;sna;DNApol-alpha60;Sobp;mirr;hyd;sns;Lam;Hipk"
"35","open tracheal system development (GO:0007424)","42/155",2.40336148969574e-11,2.65259651653897e-09,0.00027570663486052,0.0287127404525287,-1.18661433955546,29.0145807919637,"hh;Ptp4E;hid;noc;Cad88C;Mhc;rib;Vav;ems;LanA;peb;wg;robo2;S;mbf1;Ras85D;conv;btl;arm;if;robo1;tkv;Cdc42;Hs2st;Mmp2;stg;kni;cv-c;Dl;sinu;h;Src42A;stumps;AdamTS-A;InR;spi;knrl;Sos;Zyx;sty;Abd-B;crim"
"36","myoblast fusion (GO:0007520)","18/47",3.62280736325586e-08,1.73028429936372e-06,0.000709066420896549,0.0480490159015914,-1.69027066872872,28.960136725815,"Mef2;lmd;Mp20;S6k;Vav;Tpi;InR;mbc;Hem;kirre;rst;Six4;sns;sing;sls;Pak3;blow;Crk"
"37","cell elongation involved in imaginal disc-derived wing morphogenesis (GO:0090254)","7/12",2.18277027903382e-05,0.000489341459493602,0.00586373453996695,0.189450364475109,-2.68701119300904,28.8378925156837,"wg;vg;RhoGEF2;sqh;pan;arm;tkv"
"38","periodic partitioning by pair rule gene (GO:0007366)","6/9",3.10317796233328e-05,0.00064930304602345,0.00674396491867716,0.201259051715123,-2.77721508863249,28.8288776989475,"prd;eve;h;run;ftz;odd"
"39","determination of imaginal disc primordium (GO:0007445)","7/12",2.18277027903382e-05,0.000489341459493602,0.00586373453996695,0.189450364475109,-2.65375032818196,28.4809259174955,"wg;S;abd-A;sim;Abd-B;spi;ptc"
"40","negative regulation of cellular macromolecule biosynthetic process (GO:2000113)","43/179",9.06424842539095e-10,7.1121977823514e-08,0.00186359948180398,0.0894984992034124,-1.36766997865468,28.476958238449,"msi;bru2;sug;Sxl;Kr;sqd;dsx;tsh;run;bowl;Pask;Optix;Rbfox1;Dsp1;d4;Pc;Six4;NC2alpha;tin;Ssb-c31a;pan;so;drm;NC2beta;sna;kni;h;tey;cry;edl;Not11;Sox102F;odd;Kdm4A;ph-p;knrl;nvy;pho;Tgi;Pcl;E2f2;emc;CtBP"
"41","larval visceral muscle development (GO:0007523)","6/10",7.17621162837254e-05,0.00133611330063851,0.00967226111290252,0.244252386954561,-2.96560256235335,28.2982359064925,"wg;htl;kirre;Msp300;sns;mbc"
"42","genital disc development (GO:0035215)","12/25",3.73202006125401e-07,1.4641514418884e-05,0.00121341691077894,0.0720507284589546,-1.9116976456971,28.2953159475152,"wg;hh;S;abd-A;aos;sim;dsx;Abd-B;btl;spi;ptc;tkv"
"43","regulation of muscle organ development (GO:0048634)","8/15",1.31725752580638e-05,0.000320487807681647,0.00489286674790733,0.17568787100792,-2.4645310510044,27.694855975738,"Mef2;kirre;rst;cv;abd-A;twi;Him;tkv"
"44","anterior head segmentation (GO:0035288)","6/9",3.10317796233328e-05,0.00064930304602345,0.00674396491867716,0.201259051715123,-2.64632572880682,27.4701808655792,"hh;kn;btd;Antp;ems;hth"
"45","wing disc anterior/posterior pattern formation (GO:0048100)","6/12",0.000270289926082045,0.0038560192701445,0.0180348300217615,0.326740648329279,-3.312309294605,27.2139840904788,"hh;smo;ci;shn;ptc;tkv"
"46","morphogenesis of embryonic epithelium (GO:0016331)","35/114",2.41474421168773e-11,2.65259651653897e-09,0.00012324835975485,0.0169235403988378,-1.11201452900619,27.1852442239409,"kuk;jumu;Traf4;lwr;rib;Vav;peb;l(2)gl;alph;wg;Ggamma1;RhoGEF2;tin;ena;Ras85D;jar;arm;Inx2;tkv;Cdc42;Inx3;Rala;Col4a1;cv-c;sinu;Src42A;spi;Npc1b;mbc;srp;spo;shn;emc;step;bsk"
"47","synaptic target inhibition (GO:0016201)","6/12",0.000270289926082045,0.0038560192701445,0.0180348300217615,0.326740648329279,-3.27968329858918,26.9459284055955,"CG6867;Sema2a;beat-IIIc;Tl;Glt;fz2"
"48","negative regulation of transcription from RNA polymerase II promoter (GO:0000122)","47/192",7.60035574740781e-11,7.9514197985976e-09,0.000838330429213875,0.0526231986566538,-1.15413177043481,26.8915483598035,"fkh;sug;Max;Kr;tsh;mid;zfh1;bowl;CG42741;zfh2;Dsp1;asf1;Nelf-E;dve;pros;pad;btd;abd-A;eve;Antp;NC2alpha;CG14655;net;arm;Nelf-A;drm;mip120;Dif;Oamb;NC2beta;sna;kni;h;spt4;ftz;odd;mirr;slp1;NfI;CG1233;CG9932;HP1b;shn;E2f2;emc;hkb;CtBP"
"49","negative regulation of MAP kinase activity (GO:0043407)","5/9",0.000493931245381316,0.00623659164426869,0.0224842141199531,0.373841815660174,-3.48648921979143,26.5430406914223,"Fak;sgg;sty;bsk;alph"
"50","actin filament organization (GO:0007015)","26/78",1.1999753275434e-09,8.78781931537616e-08,0.000316317105337562,0.0290105011033363,-1.28577591171721,26.4110777956592,"Ret;zye;tal-2A;Mhc;sick;pico;bt;RhoGEF2;ena;jar;up;Pak3;Cdc42;tal-1A;Msp300;hts;tal-3A;Dl;p130CAS;tal-AA;RhoL;Tm2;tmod;Tm1;RhoU;Mical"
"51","neuroendocrine cell differentiation (GO:0061101)","5/7",9.57768300378389e-05,0.00169694915800913,0.0109952148042529,0.256508072372935,-2.84986779572857,26.3712224647928,"fkh;tin;exex;Abd-B;da"
"52","neuron projection morphogenesis (GO:0048812)","45/180",9.05857324447714e-11,9.0462206445983e-09,0.000741501192822086,0.0480490159015914,-1.12714857756549,26.0650002070827,"hid;acj6;ckn;mid;S6k;exex;lola;Vav;ems;sick;jim;Optix;gcm;Nrt;p120ctn;path;pros;ham;sim;GckIII;Ire1;ena;fax;robo1;Cdc42;babo;kn;ci;betaTub60D;CG6701;Mob4;Hem;Cdk5;Dark;pho;shn;Tm1;Nak;BuGZ;CG4829;nub;bsk;Mical;Snoo;Dscam2"
"53","regulation of gene expression (GO:0010468)","87/458",4.78062016182944e-12,6.56438905971205e-10,0.00739192403074738,0.208205860199385,-0.99751362468561,26.0016398569777,"lmd;Rrp4;CG14711;tx;Mondo;Kr;lola;rib;Rsf1;Phf7;peb;Cf2;Dsp1;gcm;dan;dve;Pc;ham;Myc;Erk7;Ras85D;HmgZ;pan;x16;net;sxc;bab2;CG10147;prd;Pof;snRNP-U1-70K;mute;Nipped-A;edl;MED26;spi;Nipped-B;danr;MED23;CrebB;Kah;CG9932;CG9215;bsk;CG31388;SF2;noc;Max;twi;Smyd4-2;mid;Smyd4-3;ems;Tis11;Art3;pros;Awh;abd-A;sim;Ire1;nclb;FoxL1;rgr;tkv;B52;Mef2;Dif;kn;kibra;ci;sna;kni;vtd;ftz;Kdm4A;slp1;Rbp1-like;Brca2;Sox21a;sno;mbl;pho;GATAe;SmydA-8;CG18764;Hipk;JHDM2"
"54","respiratory system development (GO:0060541)","31/112",5.49209076497687e-09,3.35170094740394e-07,0.00125121828532012,0.0723401729696921,-1.36536426458409,25.9691693592582,"hh;Ptp4E;hid;wdp;SPARC;noc;Cad88C;rib;Vav;ems;peb;mbf1;Ras85D;conv;btl;tkv;Hs2st;Mmp2;stg;kni;cv-c;Dl;sinu;h;Src42A;stumps;InR;spi;knrl;sty;Abd-B"
"55","neuroepithelial cell differentiation (GO:0060563)","5/7",9.57768300378389e-05,0.00169694915800913,0.0109952148042529,0.256508072372935,-2.79453516912255,25.8592025711065,"fkh;tin;exex;Abd-B;da"
"56","eye-antennal disc morphogenesis (GO:0007455)","15/43",2.00812869165601e-06,6.48802755230626e-05,0.0039729270741697,0.157018376984239,-1.96811902727683,25.8183901412285,"bab2;opa;hid;babo;sqa;aos;Rca1;Dl;hyd;Diap1;smo;Ras85D;so;ptc;fzr"
"57","positive regulation of intracellular signal transduction (GO:1902533)","22/69",5.58017411675421e-08,2.4519285069018e-06,0.00143223533994307,0.078665526046373,-1.54531027703372,25.8089389605893,"htl;sqa;Ilp3;kibra;jeb;CG5110;InR;Lpin;Pvr;Fbxl7;mio;ex;chico;Nplp1;Schip1;CG3277;RagC-D;Ras85D;step;btl;drk;Eph"
"58","negative regulation of gene expression (GO:0010629)","56/245",2.24453931725359e-11,2.65259651653897e-09,0.00114248853487608,0.0697235364200762,-1.02908425637078,25.2330798235637,"msi;bru2;Sxl;Kr;run;Optix;Rbfox1;Dsp1;Pc;Six4;tin;Ras85D;pan;drm;tey;edl;spi;odd;nvy;Tgi;Pcl;emc;CtBP;TBPH;noc;sug;sqd;twi;dsx;tsh;Smyd4-2;mid;Smyd4-3;bowl;Tis11;d4;pros;Ire1;NC2alpha;Ssb-c31a;so;tkv;NC2beta;sna;kni;h;cry;Not11;Sox102F;Kdm4A;ph-p;knrl;pho;GATAe;E2f2;SmydA-8"
"59","regulation of cellular macromolecule biosynthetic process (GO:2000112)","54/266",4.96581147585224e-09,3.20879053307275e-07,0.0111802358840162,0.256508072372935,-1.31663412729849,25.1749518243762,"lmd;eIF4G1;msi;CG14711;tx;Mondo;lola;rib;peb;Cf2;Dsp1;gcm;dan;dve;Pc;ham;Myc;HmgZ;pan;net;bab2;CG10147;prd;mute;Nipped-A;edl;Nipped-B;danr;MED23;CrebB;Kah;CG9215;CG31388;bol;Max;Art3;pros;Awh;abd-A;sim;rgr;kn;kibra;ci;sna;kni;ftz;Brca2;Sox21a;sno;pho;CycE;CG18764;JHDM2"
"60","gastrulation (GO:0007369)","11/26",5.39734403050678e-06,0.000150100820696499,0.00414522797682561,0.157018376984239,-2.07457328965186,25.1637515836917,"mthl1;htl;sala;Ggamma1;stg;RhoGEF2;sna;twi;Ras85D;stumps;hkb"
"61","endoderm development (GO:0007492)","4/7",0.00169735296251901,0.0150938819358741,0.0382411393739417,0.474903580655125,-3.93666547705928,25.1107502973287,"srp;fkh;GATAe;hkb"
"62","anterior/posterior pattern specification, imaginal disc (GO:0007448)","9/20",2.16213097894804e-05,0.000489341459493602,0.0067788665575417,0.201259051715123,-2.29921193548639,24.697746424194,"wg;hh;abd-A;smo;ci;shn;Abd-B;ptc;tkv"
"63","negative regulation of mRNA processing (GO:0050686)","4/6",0.000782166601083253,0.00853903778510252,0.0269300259339021,0.391822960111146,-3.4276704182019,24.5196442575653,"elav;Sxl;snRNP-U1-70K;Rsf1"
"64","ventral cord development (GO:0007419)","26/83",5.38567125175298e-09,3.35170094740394e-07,0.000688279625824389,0.0480490159015914,-1.2861273888944,24.4872531361111,"Kr;CycT;run;ems;Pvr;pros;robo2;Pc;Antp;moody;sim;tin;if;htl;kn;Mmp2;neur;Dl;mute;18w;Notum;CycE;Pcl;nub;Dscam1;hkb"
"65","dorsal closure (GO:0007391)","32/107",3.6342831492431e-10,3.32688336620295e-08,0.000349003545992785,0.030670431621846,-1.12040073511066,24.3524018854432,"jumu;Traf4;lwr;rib;Vav;peb;alpha-Cat;l(2)gl;alph;wg;Ggamma1;ena;Ras85D;jar;arm;tkv;Cdc42;Inx3;Rala;Col4a1;cv-c;sinu;Src42A;spi;Npc1b;mbc;srp;spo;shn;emc;step;bsk"
"66","sensory neuron axon guidance (GO:0097374)","4/6",0.000782166601083253,0.00853903778510252,0.0269300259339021,0.391822960111146,-3.36960093800881,24.1042475528543,"Sema2a;PlexB;PlexA;mirr"
