"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"44","regulation of oocyte development (GO:0060281)","11/23",4.93109341909143e-05,0.00247360169775767,0.00839943528822378,0.573786423126787,-2.30031605373116,22.8130732592037,"spn-E;Rab11;spn-F;exu;Khc;Syx1A;mael;swa;aub;mago;cup"
"45","cuticle chitin biosynthetic process (GO:0006035)","5/7",0.000598238109721,0.014906900930137,0.0235919778254483,0.672992097676914,-3.05672449397338,22.6855471827342,"kkv;mmy;knk;exp;reb"
"46","glucosamine-containing compound biosynthetic process (GO:1901073)","5/7",0.000598238109721,0.014906900930137,0.0235919778254483,0.672992097676914,-2.99940685881653,22.2601631092539,"rtv;kkv;knk;exp;reb"
"47","positive regulation of antibacterial peptide biosynthetic process (GO:0006963)","10/21",0.000114650923667058,0.00472880979502244,0.0120242010292291,0.668902724532637,-2.43468478770845,22.0914009126384,"Dif;PGRP-SA;Rel;Tl;SPE;Parp;Tab2;PGRP-LC;spz;key"
"48","acylglycerol biosynthetic process (GO:0046463)","5/8",0.00142514083833018,0.0257467592776014,0.033715821598532,0.741473588479157,-3.36945301169357,22.0816585446306,"norpA;ACC;FASN1;Lpin;mino"
"49","inorganic anion transmembrane transport (GO:0098661)","14/37",0.000114516952394547,0.00472880979502244,0.0151162984705446,0.668902724532637,-2.40478782766303,21.8229389757346,"CG10413;Esp;Bmcp;Ncc69;Prestin;kcc;ClC-b;Ndae1;pHCl-1;pHCl-2;CG6125;CG6927;CG6928;CG9717"
"50","embryonic epithelial tube formation (GO:0001838)","4/6",0.00334659224681539,0.0484480175598572,0.0494603628744741,0.851341364122837,-3.81200346560393,21.7277057300178,"Mmp1;kkv;mmy;knk"
"51","regulation of cell death (GO:0010941)","15/37",2.52071711377695e-05,0.0016206728266813,0.00750739140793232,0.573786423126787,-2.02865248929128,21.4801475728087,"sas;Dronc;Mdh2;Debcl;NT1;ben;Cbl;spz5;Tie;BI-1;Pvf1;Men;Jra;Pak;Atg7"
"52","fatty acid beta-oxidation using acyl-CoA oxidase (GO:0033540)","5/8",0.00142514083833018,0.0257467592776014,0.033715821598532,0.741473588479157,-3.26424638780914,21.3921885513744,"CG4586;Acox57D-p;Acox57D-d;CG17544;CG5009"
"53","fatty acid catabolic process (GO:0009062)","16/38",7.59127199187307e-06,0.000638250791316713,0.00439438390921254,0.490787685774712,-1.807326182884,21.305685297318,"Mtpalpha;CG10932;Acox57D-p;yip2;CG7461;Lpin;CG3699;CG8778;CPT2;CG4586;CG9577;CG4860;Acox57D-d;Hydr2;CG17544;CG5009"
"54","positive regulation of antimicrobial peptide biosynthetic process (GO:0002807)","9/20",0.00043088984169897,0.0116287060981969,0.0218141441018273,0.671629845163301,-2.72669785558224,21.1309760906833,"Dif;psh;cad;Rel;Tl;Parp;PGRP-LC;spz;key"
"55","defense response to Gram-positive bacterium (GO:0050830)","21/56",2.84538032741693e-06,0.000388750087233338,0.00364749544210143,0.442968057579652,-1.64951238965948,21.0639661040822,"Dif;Listericin;psh;PGRP-SA;spirit;SPE;edin;PGRP-LC;modSP;PGRP-LA;GNBP1;PGRP-LF;PGRP-LD;Tep3;grass;Tl;DptA;DptB;spz;AttD;CG13551"
"56","'de novo' posttranslational protein folding (GO:0051084)","10/22",0.000185922998751606,0.00643738408976244,0.0152019703996147,0.668902724532637,-2.44389300664199,20.9934758304575,"Hsp70Bbb;CG12020;Hsp68;HIP-R;Hsp70Ba;Hsc70-2;HIP;Hsp70Ab;Hsp70Bc;Hsp70Bb"
"57","regulation of pole plasm oskar mRNA localization (GO:0007317)","12/26",3.48696377821461e-05,0.0020601358970749,0.0074553930419703,0.573786423126787,-2.0434630247747,20.9738880528909,"spn-E;Rab11;spn-F;exu;Lasp;Khc;Syx1A;mael;swa;aub;mago;cup"
"58","positive regulation of defense response to bacterium (GO:1900426)","4/7",0.00701106442993602,0.0802418159363359,0.0687756742082513,0.945557382510926,-4.22733484151156,20.9687042068431,"Listericin;GILT2;PGRP-LC;GILT1"
"59","defense response to bacterium (GO:0042742)","57/216",6.93998520868564e-08,1.96949331638367e-05,0.00471479478557591,0.490787685774712,-1.26233437761606,20.8075386228226,"Listericin;slif;Cyp6a20;Hsp27;SPE;ben;faf;PGRP-LC;PGRP-LA;Npc2a;CG9925;PGRP-LF;cathD;PGRP-LD;LysX;subdued;Tl;Rac2;CG13465;HBS1;mtd;GlyP;DPCoAC;edin;aub;CG6426;Tep3;Tep2;Hat1;GstO2;Ets21C;Der-2;spz;Wwox;Fit1;SamDC;psh;GNBP1;wun;St3;grass;DptA;DptB;Gbp1;key;Dif;CG17919;PGRP-SA;Cyp6a13;spirit;modSP;Rel;NUCB1;Tab2;Duox;AttD;CG13551"
"60","carbohydrate catabolic process (GO:0016052)","12/32",0.000386457759838033,0.0109713852338434,0.0247478757296989,0.672992097676914,-2.64677568919844,20.7996549520657,"Mal-A8;PyK;Pfk;Mal-A5;Gapdh1;Pgk;CG7069;Mal-A1;Mal-B2;Mal-B1;Gapdh2;Tpi"
"61","synaptic vesicle budding (GO:0070142)","3/6",0.0317558426624323,0.188636608858905,0.1399308789627,0.999999977141165,-6.01147111359513,20.7376429527655,"shi;Synj;g"
"62","regulation of peptidase activity (GO:0052547)","5/9",0.00286576819127038,0.0438081766861332,0.0461561638631043,0.840715822790038,-3.43811623094314,20.129891478044,"CG6347;Cp1;26-29-p;CG4847;bur"
"63","hydrogen peroxide catabolic process (GO:0042744)","6/12",0.00211944223564063,0.0356392363623879,0.0412721715002877,0.812801503600261,-3.22237854951286,19.8389032580706,"Prx2540-1;CG12896;Prx2540-2;CG9314;Jafrac1;Prx5"
"64","chitin catabolic process (GO:0006032)","9/18",0.000159003025020621,0.00599276918439789,0.0134681524988982,0.668902724532637,-2.2594690708331,19.7626435489174,"Cht2;Cht6;Cht7;Idgf4;Idgf3;Idgf2;CG8460;Idgf6;Cht10"
"65","pteridine-containing compound biosynthetic process (GO:0042559)","5/10",0.00512462230023568,0.06463210520925,0.0609724097645274,0.94345351916037,-3.74532587890423,19.7517192980092,"pr;se;Dhpr;Sptr;CG13551"
"66","cellular protein catabolic process (GO:0044257)","8/17",0.00062713113123821,0.0150649302515025,0.0249370356412763,0.672992097676914,-2.6722498671651,19.7061188978579,"CG6347;CG4572;Cp1;CG11459;CG12163;26-29-p;CG4847;Swim"
"67","chaperone mediated protein folding requiring cofactor (GO:0051085)","10/22",0.000185922998751606,0.00643738408976244,0.0152019703996147,0.668902724532637,-2.27228778491224,19.5193564377621,"Hsp70Bbb;CG12020;Hsp68;HIP-R;Hsp70Ba;Hsc70-2;HIP;Hsp70Ab;Hsp70Bc;Hsp70Bb"
"68","polytene chromosome puffing (GO:0035079)","6/11",0.00118931198473602,0.0232128214163654,0.0313734723129336,0.741473588479157,-2.89688525460947,19.5087269991201,"Hsp70Bbb;Parp;Hsp70Ba;Hsp70Ab;Hsp70Bc;Hsp70Bb"
"69","aminoglycan catabolic process (GO:0006026)","9/19",0.000267547271933892,0.00818825841216352,0.0172768931455243,0.671629845163301,-2.35438900068192,19.3677084409952,"Cht2;Cht6;Cht7;Idgf4;Idgf3;Idgf2;CG8460;Idgf6;Cht10"
"70","piRNA metabolic process (GO:0034587)","8/15",0.000210996692404864,0.00698846620601563,0.0148620323113296,0.668902724532637,-2.21916870540111,18.782307381348,"Gasz;shu;tapas;mael;tej;del;mino;Panx"
"71","regulation of neuronal synaptic plasticity (GO:0048168)","7/13",0.000498927133640734,0.0131404182426343,0.0215199801300693,0.671629845163301,-2.44006275757667,18.5519203632746,"Arc1;shi;CG31935;Mctp;NT1;spz5;Dys"
"72","positive regulation of calcium-mediated signaling (GO:0050850)","4/7",0.00701106442993602,0.0802418159363359,0.0687756742082513,0.945557382510926,-3.64816844619374,18.0958849755138,"olf186-F;Ir64a;Nox;TrpA1"
"73","positive regulation of Wnt protein secretion (GO:0061357)","5/9",0.00286576819127038,0.0438081766861332,0.0461561638631043,0.840715822790038,-3.08504080589415,18.0626635216899,"Hrs;sona;Vps35;wls;mop"
"74","triglyceride biosynthetic process (GO:0019432)","4/7",0.00701106442993602,0.0802418159363359,0.0687756742082513,0.945557382510926,-3.61993678046903,17.9558484110963,"ACC;FASN1;Lpin;mino"
"75","fatty acid oxidation (GO:0019395)","13/33",0.000123869763406402,0.00492326005102534,0.0147715307309716,0.668902724532637,-1.97339272949851,17.7531932276362,"Mtpalpha;CG10932;Acox57D-p;yip2;CG3699;CG8778;CPT2;CG4586;CG9577;CG4860;Acox57D-d;CG17544;CG5009"
"76","regulation of endocytic recycling (GO:2001135)","4/6",0.00334659224681539,0.0484480175598572,0.0494603628744741,0.851341364122837,-3.09784690115864,17.6571470808878,"gish;wash;AP-1mu;RhoGAP68F"
"77","regulation of apoptotic signaling pathway (GO:2001233)","6/12",0.00211944223564063,0.0356392363623879,0.0412721715002877,0.812801503600261,-2.82700080179326,17.4047196986658,"CG6347;Cp1;hpo;Ras85D;26-29-p;CG4847"
"78","glucosamine-containing compound catabolic process (GO:1901072)","9/20",0.00043088984169897,0.0116287060981969,0.0218141441018273,0.671629845163301,-2.22592425684889,17.2501519208853,"Cht2;Cht6;Cht7;Idgf4;Idgf3;Idgf2;CG8460;Idgf6;Cht10"
"79","response to sucrose (GO:0009744)","8/18",0.0010016336162007,0.0202784378378589,0.0314342173718549,0.741473588479157,-2.48423124696547,17.1564065412574,"ACC;FASN1;Desat1;PyK;Pfk;Mondo;for;GlyS"
"80","regulation of calcium-mediated signaling (GO:0050848)","5/10",0.00512462230023568,0.06463210520925,0.0609724097645274,0.94345351916037,-3.23680334075912,17.0699247746734,"sgg;Ir64a;Nox;TrpA1;Lst"
"81","response to disaccharide (GO:0034285)","8/17",0.00062713113123821,0.0150649302515025,0.0249370356412763,0.672992097676914,-2.31414780772049,17.0653472216412,"ACC;FASN1;Desat1;PyK;Pfk;Mondo;for;GlyS"
"82","stress-activated MAPK cascade (GO:0051403)","12/31",0.000273441383388809,0.00818825841216352,0.0207350235639276,0.671629845163301,-2.04126072713694,16.7473670290586,"hppy;kay;Mekk1;cno;Src64B;Gadd45;lic;Jra;Rac2;Pak;p38c;puc"
"83","double-strand break repair via nonhomologous end joining (GO:0006303)","4/8",0.0125969880215488,0.117925566078824,0.0913675224001367,0.999999977141165,-3.82159019888975,16.7167726040173,"Blm;Irbp;Snm1;EndoGI"
"84","response to X-ray (GO:0010165)","5/11",0.00840404756335825,0.0883233075649093,0.0781596569487261,0.999999977141165,-3.48857450024513,16.6720434860903,"Blm;Irbp;Stat92E;EndoGI;Drice"
"85","negative regulation of programmed cell death (GO:0043069)","28/89",4.02332690626257e-06,0.000427721423156171,0.00672440696828868,0.573786423126787,-1.33357360134506,16.56752015792,"alpha4GT1;Blm;Pink1;Clk;mof;csw;Drep1;CG4238;nos;tor;Ras85D;Atg7;Pdk1;qless;Cad96Ca;CG10702;Sox15;Debcl;Idgf2;CG41520;Tie;RYBP;Cul1;Prx5;bun;Duox;Buffy;puc"
"86","imaginal disc eversion (GO:0007561)","4/8",0.0125969880215488,0.117925566078824,0.0913675224001367,0.999999977141165,-3.77258893385136,16.502426490927,"Mmp1;ImpE3;ImpE2;puc"
"87","dicarboxylic acid metabolic process (GO:0043648)","7/16",0.00233671037920759,0.0372850283864802,0.0455336016163604,0.840715822790038,-2.66487075800194,16.1464816615115,"Dhfr;Sdhaf3;Got1;Mdh1;Got2;Men-b;Men"
"88","regulation of Wnt protein secretion (GO:0061356)","5/9",0.00286576819127038,0.0438081766861332,0.0461561638631043,0.840715822790038,-2.75525811884259,16.1318126557596,"Hrs;sona;Vps35;wls;mop"
"89","regulation of response to DNA damage stimulus (GO:2001020)","4/10",0.0305535249410222,0.188636608858905,0.145324235200675,0.999999977141165,-4.5783607057676,15.9705821859529,"Parg;mof;lok;CG2921"
"90","peptidoglycan recognition protein signaling pathway (GO:0061057)","9/20",0.00043088984169897,0.0116287060981969,0.0218141441018273,0.671629845163301,-2.05952200391479,15.9605913555342,"Listericin;PGRP-LF;Rel;ben;Tab2;PGRP-LC;Gbp1;key;Npc2a"
"91","O-glycan processing, core 1 (GO:0016267)","6/12",0.00211944223564063,0.0356392363623879,0.0412721715002877,0.812801503600261,-2.58058004281815,15.8876050819407,"CG18558;CG34056;CG34452;CG34057;CG2975;CG3119"
"92","pyruvate metabolic process (GO:0006090)","13/34",0.000176981416628728,0.00643738408976244,0.0177016049698278,0.671629845163301,-1.83775943280433,15.8772598082207,"PyK;Gapdh1;CG10932;Men-b;Gapdh2;Tpi;Aldh;Pfk;Pgk;Mpc1;CG7069;Pdk;Men"
"93","adherens junction organization (GO:0034332)","11/28",0.000422204663493017,0.0116287060981969,0.0242926762757949,0.672992097676914,-2.03479193734695,15.8103748159675,"RhoGAP5A;Rab11;Magi;obe;CG10702;shi;Src64B;Rac2;aPKC;alpha-Cat;awd"
"94","cellular response to X-ray (GO:0071481)","3/6",0.0317558426624323,0.188636608858905,0.1399308789627,0.999999977141165,-4.56740554495207,15.756080936244,"Irbp;Stat92E;EndoGI"
"95","regulation of apoptotic process (GO:0042981)","41/152",2.50152229557259e-06,0.000364555182541446,0.0112269109488829,0.665928884898197,-1.21409256133609,15.6601077797929,"alpha4GT1;Blm;Pink1;Clk;mof;csw;lok;Drep2;Drep1;Phlpp;CG4238;nos;Sep1;CG8336;tor;sigmar;Ras85D;daw;Atg7;Pdk1;hppy;qless;Cad96Ca;mav;CG10702;Sox15;hpo;Debcl;CG7387;Idgf2;CG41520;Tie;RYBP;Lerp;Cul1;Tspo;Prx5;bun;Duox;Buffy;puc"
"96","positive regulation of peptidase activity (GO:0010952)","4/9",0.0203819638851371,0.155786619066118,0.116990500531212,0.999999977141165,-4.01923876551101,15.6473181020444,"CG6347;Cp1;26-29-p;CG4847"
"97","negative phototaxis (GO:0046957)","3/6",0.0317558426624323,0.188636608858905,0.1399308789627,0.999999977141165,-4.47734083014075,15.4453866214737,"tor;TrpA1;tim"
"98","maternal determination of anterior/posterior axis, embryo (GO:0008358)","11/30",0.000839764019550498,0.0183572414673739,0.0345975782364474,0.741473588479157,-2.17917270901777,15.4337502065717,"bcd;spn-F;nos;gus;osk;lic;mael;vas;aPKC;trk;orb"
"99","triglyceride metabolic process (GO:0006641)","8/20",0.00227193109518073,0.0370629953288439,0.0476876695150617,0.847522321625406,-2.51081534700755,15.2836471363255,"Hsl;ACC;FASN1;pdgy;crc;dob;Lpin;mino"
"100","monocarboxylic acid metabolic process (GO:0032787)","11/29",0.000601428303920134,0.014906900930137,0.0291202859307244,0.740696469350603,-2.04793499032084,15.1879020800773,"Aldh;whd;PyK;scu;Mpc1;CG7069;Pdk;CG10932;Men-b;Men;mino"
