"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"11","regulation of transcription, DNA-templated (GO:0006355)","184/623",6.24719516427332e-21,6.8250607169686e-18,1.36614448588053e-05,0.00331669522405439,-1.04538010241364,48.6333344930939,"hh;Fer3;lmd;aop;CG16779;bin;Ets65A;rib;peb;Oli;nab;jim;Rbfox1;bap;gcm;Adf1;dve;dmpd;Pc;her;Myc;scf;ac;kto;HLH3B;tey;mute;danr;l(1)sc;bsf;CG9215;pnt;rn;CG34376;Fer2;Fer1;fkh;Prp3;D;CG13204;sug;bi;HLH4C;Art8;Hr4;ouib;Art7;N;sc;Nup107;sd;ara;lov;pros;btd;MED30;fd59A;CG4374;Sp1;FoxL1;so;CG13287;sr;toy;salr;erm;MrgBP;kn;dpn;Hr51;ci;unpg;sna;kni;Ubx;pdm2;ftz;ct;ase;CG7137;SoxN;esg;z;nub;salm;Lrpprc2;HP1c;HmgD;Su(z)12;tx;Nup75;EAChm;Kr;dac;run;woc;CG9650;CTCF;l(3)neo38;Hel89B;achi;CG42741;MED17;Optix;Dsp1;dan;HHEX;E(z);Six4;ham;tin;sage;Kr-h1;HmgZ;tio;Bgb;net;drm;Bap55;CG5846;bab1;bab2;crol;eg;prd;en;trh;edl;croc;Hand;vnd;Dr;MED28;nvy;fd96Cb;MED25;Kah;fd96Ca;ey;TfAP-2;dsf;lbl;emc;hkb;CG33213;CG10654;Dll;CG8388;fd102C;disco;Arp5;dimm;zfh2;dmrt11E;abd-A;cas;Gsc;sim;Ssb-c31a;hth;ind;tkv;NC2beta;Lim1;Elp1;ttk;Elp3;Sidpn;ph-p;mirr;slp1;knrl;srp;Pdp1;CG6765;Hmx;Sox21b;Sox21a;ewg;CG6808;E2f2;Ptx1;ph-d;Bro"
"12","regulation of gene expression (GO:0010468)","146/458",3.83383857560577e-20,1.67538745753972e-17,4.6931533327819e-06,0.00167512515220779,-1.01480400755311,45.3696904512864,"Fer3;lmd;aop;Dfd;Rrp4;Ets65A;rib;peb;Oli;SMC1;nab;gcm;dve;Pc;Myc;brk;Srpk79D;ac;corto;scw;mute;Rrp46;Egfr;danr;Rrp40;CG9215;pnt;Rbp1;Doc1;bsk;Fer2;Fer1;Ski6;D;CG13204;bi;repo;twi;mid;Art8;Hr4;ouib;Art7;N;sc;Nup107;pros;Sp1;Mettl3;FoxL1;toy;Mef2;ss;salr;erm;kn;dpn;Hr51;ci;unpg;sna;kni;Ubx;pdm2;ftz;ct;SoxN;mbl;GATAe;z;salm;HmgD;Su(z)12;tx;EAChm;Kr;dac;bel;woc;CG9650;Rsf1;Dsp1;dan;SC35;ham;hiw;Erk7;sage;Kr-h1;HmgZ;fne;net;bab1;bab2;eg;prd;Dis3;mle;Ibf2;en;snRNP-U1-70K;edl;spi;Hand;vnd;Dr;CG7239;Kah;lbl;CG10654;noc;Dll;CG8388;disco;Smyd4-2;Smyd4-3;Arp5;dimm;ems;abd-A;oc;cas;sim;nclb;Achl;ind;tkv;HGTX;Lim1;gt;Sidpn;slp1;Rbp1-like;Sox21b;Sf3b5;Sox21a;SmydA-9;CG6808;rho;SmydA-5;srw;CG18766;SmydA-8;SmydA-1;SmydA-2;SmydA-4"
"13","mesoderm development (GO:0007498)","45/83",1.16301564033538e-16,3.63027024876114e-14,6.98322067025697e-07,0.00050861123881705,-1.20967868937077,44.3835286531989,"hh;Alk;SPARC;tx;Zasp66;smog;twi;Galphaf;Mlc1;Npc2g;Prm;wb;LanA;zfh1;CG43897;N;wg;bap;how;CG44245;bt;abd-A;Six4;tin;up;CG3987;NimB2;Mef2;htl;meso18E;Pde8;scw;sna;Dl;stumps;CG43324;ftz;sli;miple1;miple2;bib;Abd-B;sls;ths;CG4945"
"14","neuropeptide signaling pathway (GO:0007218)","33/57",1.08291103267377e-13,2.36616060639219e-11,7.49296787624934e-06,0.0020465168512006,-1.48474614609482,44.3255422463082,"AstA;MsR1;sNPF;NPF;Pdfr;Ms;CrzR;TkR99D;Crz;CCAP;Proc;Pdf;Tk;SIFa;FMRFaR;Hug;CCKLR-17D1;Akh;Lk;Dh31;CG13579;CCHa2-R;TkR86C;Nplp4;SIFaR;Nplp1;Mip;CCAP-R;ETH;AstC-R2;rk;AstA-R2;AstC"
"15","specification of segmental identity, head (GO:0007380)","10/12",2.87917108153128e-07,1.12339085949033e-05,0.00194613572008172,0.0966433306449673,-2.8994603199319,43.667592427765,"pb;kn;Dfd;Antp;jing;tio;gt;croc;hth;slp1"
"16","negative regulation of macromolecule metabolic process (GO:0010605)","36/73",5.42472025400681e-12,8.46643839643205e-10,4.21399234788799e-05,0.00613858246735167,-1.67833544259731,43.5361133267577,"noc;Dll;Kr;twi;dac;Smyd4-2;mid;Smyd4-3;N;SMC1;pros;Pc;hiw;Achl;brk;ind;tkv;erm;HGTX;dpn;scw;sna;en;spi;vnd;Egfr;Dr;SmydA-9;rho;SmydA-5;GATAe;srw;SmydA-8;SmydA-1;SmydA-2;SmydA-4"
"17","genital disc development (GO:0035215)","18/25",2.45147447554055e-10,2.14258869162244e-08,0.000126255883409181,0.0125395047840482,-1.95867225161079,43.343774110712,"hh;aos;Dll;dac;en;spi;Egfr;wg;abd-A;sim;pnt;lbl;esg;rho;Abd-B;btl;ptc;tkv"
"18","circulatory system development (GO:0072359)","30/55",1.15942507081759e-11,1.40741321096469e-09,4.47341799431524e-05,0.00613858246735167,-1.695927862923,42.704331512193,"hh;twi;mid;LanA;zfh1;bap;abd-A;Antp;wupA;tin;tkv;Mef2;prc;htl;grn;stumps;Ubx;svp;H15;betaTub60D;slp1;srp;Sur;pnt;lbl;Tm2;GATAe;Doc1;Abd-B;Act57B"
"19","muscle cell fate commitment (GO:0042693)","12/16",1.32016166184015e-07,5.65598672768769e-06,0.00131769177326593,0.0738245262714372,-2.65319111395848,42.0274531792458,"how;ara;kn;abd-A;jeb;Antp;caup;Ubx;slou;N;Egfr;CG9849"
"20","regulation of striated muscle tissue development (GO:0016202)","7/8",1.20253216374887e-05,0.000282530406214116,0.00791814115732099,0.212272417351466,-3.6992226303166,41.9066287518955,"Mef2;kirre;rst;nau;twi;hbs;Abd-B"
"21","determination of imaginal disc primordium (GO:0007445)","10/12",2.87917108153128e-07,1.12339085949033e-05,0.00194613572008172,0.0966433306449673,-2.76674526650482,41.6688249943072,"wg;abd-A;sim;pnt;rho;Doc1;Abd-B;spi;Egfr;ptc"
"22","determination of genital disc primordium (GO:0035225)","9/11",1.60432633439724e-06,5.31129248584542e-05,0.00355861041636983,0.13982445037418,-3.10319088632086,41.4052758975285,"wg;abd-A;sim;pnt;rho;Abd-B;spi;Egfr;ptc"
"23","axon guidance (GO:0007411)","90/242",1.52453585768095e-17,5.55185141505479e-15,3.13856484986399e-06,0.00143537557875313,-1.05544227666459,40.8691066347694,"Alk;acj6;jeb;Nrk;Kr;dac;jing;run;RhoGAP100F;peb;Oli;Glt;tutl;gcm;Nrt;E(z);Sema2b;CadN2;Dbx;if;drl;wgn;beat-VI;comm;sens;tap;otk;beat-Ia;en;NiPp1;beat-IIa;beat-IIb;ap;nvy;CG6867;sli;trn;Sema1a;dpr11;unc-5;beat-Ib;bsk;DIP-gamma;Unc-115a;Cdk5alpha;NetA;NetB;D;mid;beat-Va;beat-Vb;LanA;zfh1;beat-Vc;N;Ptp99A;Drl-2;Wnt5;pros;robo3;sim;sad;nerfin-1;sm;robo1;Wnt4;ptc;Ten-a;seq;fz2;Toll-7;gogo;erm;grn;Trim9;side;Hr51;Ptp52F;Lim3;gt;betaTub60D;mirr;Cdk8;dally;Tig;SoxN;CadN;stan;gukh;Dscam1"
"24","digestive tract development (GO:0048565)","29/51",6.28619342275168e-12,9.15688841914162e-10,3.37847614905831e-05,0.00613858246735167,-1.52846128990429,39.4230906390065,"Alk;fkh;Scr;wb;lab;bap;dve;abd-A;Antp;sad;tin;if;drm;IA-2;opa;grn;scw;Ubx;Egfr;shd;srp;sli;LanB2;byn;GATAe;emc;Abd-B;bsk;dib"
"25","anterograde trans-synaptic signaling (GO:0098916)","41/89",3.17693662470768e-12,5.33969732691253e-10,4.32401832725473e-05,0.00613858246735167,-1.44924568374132,38.3689297768669,"stnB;Shal;Dop1R1;Nmdar1;Grip;5-HT1A;GluClalpha;5-HT1B;Galphas;Eaat1;Rdl;GluRIIC;nAChRbeta1;Srpk79D;brp;CDase;Ace;Csas;GluRIIA;Syt1;CG9961;nAChRalpha5;nAChRalpha7;Lcch3;nAChRalpha6;Frq2;NtR;nAChRbeta3;nAChRbeta2;Ca-beta;Shab;nAChRalpha1;gsb;X11Lbeta;nAChRalpha2;5-HT2B;Nrx-1;mAChR-B;CG12344;VAChT;mAChR-A"
"26","gonad development (GO:0008406)","29/50",3.16678231858065e-12,5.33969732691253e-10,2.57144305159865e-05,0.00561860306774305,-1.43904724229902,38.1035319133213,"hh;aop;mid;SmB;rib;wb;zfh1;Nup107;robo3;abd-A;Six4;tin;nclb;robo1;Wnt4;ptc;fz2;htl;salr;scw;en;ftz;Egfr;ct;sli;LanB1;tj;Abd-B;salm"
"27","muscle organ development (GO:0007517)","26/43",1.11927878399402e-11,1.40741321096469e-09,3.95203527682228e-05,0.00613858246735167,-1.50708215841181,38.0022091783755,"Alk;lmd;jeb;Kr;Mhc;slou;kon;SmD3;bap;how;Grip;wupA;up;sr;Mef2;htl;nau;HLH54F;Dr;ap;ewg;mbl;lbl;salm;sls;Drgx"
"28","chemical synaptic transmission (GO:0007268)","64/154",1.46980318170646e-15,4.01439994003578e-13,5.36653366840023e-06,0.00167512515220779,-1.09266829414877,37.3186081822891,"stnB;VGAT;Dop1R1;GluRIIB;GluRIIC;GluRIID;GluRIIE;Srpk79D;brp;Rbp;CDase;GluRIIA;stj;nAChRalpha5;nAChRalpha7;Lcch3;cpx;nAChRalpha6;SERCA;NtR;P32;Nlg4;Upf2;Ca-beta;nAChRalpha1;Neto;RIC-3;X11Lbeta;nAChRalpha2;Nrx-1;mAChR-B;CG11155;VAChT;mAChR-A;TBPH;nwk;Shal;Nmdar1;Grip;5-HT1A;GluClalpha;5-HT1B;Galphas;Eaat1;Rdl;Ten-a;tkv;nAChRbeta1;Ace;Csas;Syt1;gbb;VGlut;CG9961;svp;Frq2;nAChRbeta3;nAChRbeta2;Shab;Snap25;gsb;Rim;5-HT2B;CG12344"
"29","anterior head segmentation (GO:0035288)","8/9",2.02587499864882e-06,6.60677145081742e-05,0.00426178468930953,0.152655730264612,-2.81912488869962,36.9573426850915,"hh;kn;btd;oc;Antp;en;ems;hth"
"30","cytoskeletal matrix organization at active zone (GO:0048789)","7/8",1.20253216374887e-05,0.000282530406214116,0.00791814115732099,0.212272417351466,-3.22793731020021,36.5676748904877,"Rab3-GEF;Srpk79D;brp;Rbp;Rab3;RhoGAP100F;Elp3"
"31","regulation of muscle organ development (GO:0048634)","11/15",6.63306669856571e-07,2.37594274366657e-05,0.00236352764712346,0.106972259684624,-2.55474025663007,36.3438074579608,"Mef2;kirre;rst;nau;abd-A;gbb;twi;hbs;Ubx;Him;tkv"
"32","glial cell differentiation (GO:0010001)","16/26",7.73718834675018e-08,3.4501543954386e-06,0.00103295723258563,0.061000312248638,-2.11350741510935,34.6079281005467,"htl;repo;rau;stumps;svp;vnd;N;Dr;gcm;pros;cas;sty;salm;ths;hkb;fzr"
"33","oenocyte differentiation (GO:0001742)","9/12",5.55355401297773e-06,0.000151681443979454,0.00528760129267294,0.172438937678961,-2.81817251497471,34.1029098435812,"how;abd-A;pnt;rho;salm;ato;spi;hth;Egfr"
"34","regulation of muscle tissue development (GO:1901861)","6/7",7.02932497057731e-05,0.00129067857653037,0.0148119259658592,0.30532130410757,-3.54734512619247,33.9226753671997,"Mef2;kirre;rst;nau;twi;hbs"
"35","dendrite guidance (GO:0070983)","14/25",2.52730546465622e-06,7.77769357785047e-05,0.00398387120916617,0.147538281220815,-2.60225694490788,33.5388161383016,"NetA;NetB;Toll-6;comm;acj6;D;ct;Wnt5;pros;Sema2b;sqz;robo1;Bap55;drl"
"36","neuroblast fate determination (GO:0007400)","17/27",1.82939734759353e-08,9.74934927924846e-07,0.000600168910128781,0.0425512008012121,-1.84647158399117,32.8980194678816,"ac;insc;Kr;en;run;vnd;N;Dr;inv;sc;l(1)sc;ase;pros;abd-A;mira;ind;hkb"
"37","eye-antennal disc development (GO:0035214)","26/54",9.12720684246463e-09,5.24814393441716e-07,0.00062317548084155,0.0425512008012121,-1.77253152578306,32.8131144549052,"Ser;sqa;noc;aos;Dll;disco;N;dan;oc;rux;so;ato;upd1;ptc;fzr;toy;ss;bab1;bab2;opa;Egfr;danr;ct;ey;pnt;rdo"
"38","negative regulation of transcription, DNA-templated (GO:0045892)","92/279",3.71346415785439e-14,9.01546576101316e-12,0.000106539386752088,0.0116394280026657,-1.04047787330791,32.1759730329467,"Su(z)12;Fer3;aop;Dfd;Kr;jing;run;CTCF;CG42741;Optix;Dsp1;HHEX;E(z);dve;Pc;Six4;Antp;tin;brk;tio;net;drm;mip120;crol;sens;CG12605;scrt;en;tey;CG43689;edl;vnd;nvy;klu;TfAP-2;emc;rn;hkb;fkh;D;sug;bi;mid;slou;zfh1;N;zfh2;sd;CG1663;pros;btd;abd-A;oc;cas;Gsc;CG14655;Su(z)2;Ssb-c31a;so;Nelf-A;seq;ind;CG13287;ss;salr;erm;HGTX;dpn;NC2beta;Lim1;sna;kni;Blimp-1;ttk;Ubx;CG43347;ftz;gt;ph-p;mirr;slp1;knrl;NfI;CG1233;ct;Hmx;CG2120;esg;E2f2;salm;ph-d;Vsx1"
"39","generation of neurons (GO:0048699)","28/54",2.73844483520628e-10,2.30134690958682e-08,0.000153325242859515,0.0145521378238464,-1.45389564287478,32.0125441458763,"Wnt10;aop;dac;N;SmD3;wg;gcm;wntD;Wnt6;sc;Wnt5;pros;cas;Wnt4;erm;HGTX;ac;dpn;pdm2;Sidpn;sli;l(1)sc;Hem;ey;pnt;emc;Hey;Fer2"
"40","ventral cord development (GO:0007419)","38/83",2.47422175208724e-11,2.84535501490033e-09,8.99563421397161e-05,0.0115620357397223,-1.30714071823398,31.9236574192847,"Kr;dimm;run;ems;N;sc;dap;pros;robo3;Pc;oc;cas;Antp;sim;tin;wor;if;seq;ind;Timp;htl;ac;kn;gbb;Dl;mute;svp;vnd;Dr;ap;18w;l(1)sc;Notum;gsb;mira;nub;Dscam1;hkb"
"41","Malpighian tubule tip cell differentiation (GO:0061382)","7/10",0.000136256103758734,0.00215738830951329,0.0174390003503004,0.337205449251385,-3.58316977499251,31.8937021771897,"wg;sc;l(1)sc;ac;ase;insc;N"
"42","posterior head segmentation (GO:0035289)","10/15",8.45491760194774e-06,0.00021734111717948,0.00599073343926641,0.188029043610675,-2.71724849952836,31.7395338904744,"hh;gcm;pb;kn;btd;Dfd;en;jing;ftz;gt"
"43","midgut development (GO:0007494)","18/31",4.22106683717181e-08,2.04956245316009e-06,0.000847738569507298,0.0530022663191056,-1.86425785883004,31.6562036548525,"opa;Scr;Ubx;lab;shd;bap;srp;dve;abd-A;LanB2;byn;Antp;sad;GATAe;emc;Abd-B;dib;if"
"44","tRNA methylation (GO:0030488)","10/17",4.09375315530023e-05,0.000784636021432544,0.0111295222404896,0.26520711161474,-3.1153581588026,31.4759067422225,"CG12975;CG4045;Nsun2;CG6388;CG32281;CG34195;CG14544;Mt2;THADA;CG18048"
"45","R8 cell differentiation (GO:0045465)","10/16",1.94928706416905e-05,0.000443665857834309,0.00825773705943917,0.212272417351466,-2.85021496339035,30.9118974142187,"sca;sens;CadN;CadN2;Dl;emc;salm;ato;N;seq"
"46","stem cell fate determination (GO:0048867)","20/32",1.19180814717013e-09,8.13781500489603e-08,0.000218172653354694,0.0183348941376926,-1.49615911969028,30.7427697291543,"ac;insc;Kr;mid;en;run;vnd;N;Dr;inv;sc;l(1)sc;ase;pros;abd-A;cas;mira;nub;ind;hkb"
"47","regulation of neurogenesis (GO:0050767)","23/45",1.54181945282162e-08,8.4221887610381e-07,0.000674085944546579,0.0446326602677053,-1.70792394192683,30.7216534848151,"erm;ac;aop;dpn;aos;Dl;spi;N;Sidpn;sc;l(1)sc;E(z);pros;btd;CG7512;cas;klu;Myc;pnt;lbl;Hs3st-B;hth;Hey"
"48","heart development (GO:0007507)","39/87",3.03055062488456e-11,3.31087655768638e-09,0.000103845186338215,0.0116394280026657,-1.2662729834492,30.6687412615296,"hh;jumu;twi;mid;LanA;zfh1;pon;bap;abd-A;Antp;wupA;tin;spdo;robo1;tkv;Mef2;prc;htl;grn;stumps;Ubx;svp;CG43324;H15;Hand;betaTub60D;slp1;srp;sli;Sur;pnt;lbl;Tm2;GATAe;Doc1;Doc2;Abd-B;Doc3;Act57B"
"49","muscle cell fate determination (GO:0007521)","4/6",0.0059356065450057,0.046775213206127,0.0771895135684849,0.66878413562305,-5.89425319119094,30.2185750838823,"how;slou;N;CG9849"
"50","mesodermal cell fate commitment (GO:0001710)","11/17",4.48160800469296e-06,0.000130564179870055,0.0047073560898311,0.16071207900439,-2.44515092615971,30.1133262756915,"bap;srp;htl;abd-A;bin;sna;twi;lbl;tin;Ubx;slou"
"51","gland development (GO:0048732)","23/47",4.44273005098994e-08,2.11029677422022e-06,0.00106185919640804,0.0610569037934623,-1.7304395318077,29.2953232215235,"Ser;htl;fkh;sog;rib;trh;zfh1;gt;asrij;N;Egfr;SmD3;wg;srp;tll;Antp;rho;tin;sage;Abd-B;so;if;hkb"
"52","ncRNA catabolic process (GO:0034661)","7/10",0.000136256103758734,0.00215738830951329,0.0174390003503004,0.337205449251385,-3.26700930725984,29.0795659706272,"Ski6;Rrp4;Rrp40;Dis3;Rrp42;Rrp45;Rrp46"
"53","regulation of cell fate specification (GO:0042659)","12/19",2.34343861070658e-06,7.53001965352042e-05,0.00369194117242194,0.13982445037418,-2.22154494998746,28.7998670619501,"wg;pros;sv;aos;lbl;mid;ttk;Ubx;salm;H15;hth;Dr"
"54","negative regulation of gene expression (GO:0010629)","81/245",1.06173924914568e-12,2.10900023580301e-10,0.000253574434702787,0.0197878621366282,-1.04051943343975,28.6882786193561,"bru3;Su(z)12;Fer3;msi;aop;bru2;Kr;dac;run;CTCF;SMC1;Optix;Rbfox1;Dsp1;E(z);Pc;Six4;hiw;tin;brk;drm;crol;Dis3;scw;en;tey;edl;spi;vnd;Egfr;Dr;nvy;mRpL13;emc;rn;TBPH;noc;sug;Dll;twi;Smyd4-2;mid;Smyd4-3;CG13928;N;sd;pros;oc;cas;Gsc;Achl;Ssb-c31a;so;ind;tkv;CG13287;erm;HGTX;dpn;NC2beta;Lim1;sna;kni;ttk;Not10;ph-p;knrl;Hmx;SmydA-9;esg;rho;SmydA-5;GATAe;srw;E2f2;salm;SmydA-8;ph-d;SmydA-1;SmydA-2;SmydA-4"
"55","branched duct epithelial cell fate determination, open tracheal system (GO:0046845)","7/10",0.000136256103758734,0.00215738830951329,0.0174390003503004,0.337205449251385,-3.22155098605015,28.6749426205824,"kni;rho;salm;spi;Egfr;tkv;knrl"
"56","anterior head development (GO:0097065)","6/7",7.02932497057731e-05,0.00129067857653037,0.0148119259658592,0.30532130410757,-2.9830795812029,28.5266971855891,"hh;kn;btd;oc;en;ems"
"57","regulation of calcium ion-dependent exocytosis (GO:0017158)","8/11",2.79180303586735e-05,0.000587953596795887,0.00959609399802949,0.238266652110164,-2.71918403336077,28.5140104731487,"Syt4;Fife;Syt1;Rim;Syt14;Sytbeta;Syt7;Sytalpha"
"58","stem cell development (GO:0048864)","17/22",1.22011271523693e-10,1.15910707947508e-08,0.000105931595336687,0.0116394280026657,-1.23920303948584,28.2871733864602,"dpn;D;mid;ems;svp;pdm2;vnd;N;nab;wg;Rbp6;abd-A;cas;tll;klu;Antp;sqz"
"59","Malpighian tubule morphogenesis (GO:0007443)","23/46",2.64485047528485e-08,1.34395309034823e-06,0.000849006554310616,0.0530022663191056,-1.60871039114932,28.068885419617,"ac;fkh;SPARC;Kr;sna;twi;rib;trh;svp;spi;N;Egfr;wg;ct;barr;l(1)sc;ase;vkg;byn;pnt;rho;pbl;fand"
"60","regulation of cellular macromolecule biosynthetic process (GO:2000112)","79/266",7.29436665928953e-10,5.31273038351588e-08,0.00365516848310477,0.13982445037418,-1.32536533995993,27.8840281510757,"HmgD;Su(z)12;Fer3;lmd;msi;tx;EAChm;dac;Ets65A;rib;woc;CG9650;peb;Oli;nab;Dsp1;gcm;dan;dve;Pc;ham;Myc;sage;sud1;Kr-h1;HmgZ;net;bab1;bab2;eg;ac;prd;mute;edl;Hand;Dr;danr;Kah;CG9215;lbl;bol;Fer2;Fer1;CG11788;CG10654;D;CG13204;bi;CG8388;Arp5;Art8;dimm;Hr4;ouib;Art7;sc;Nup107;pros;abd-A;cas;Sp1;sim;peng;salr;kn;ci;unpg;sna;kni;Ubx;pdm2;ftz;Sidpn;ct;Sox21b;Sox21a;SoxN;CG6808;salm"
"61","Malpighian tubule development (GO:0072002)","32/61",9.71207849658016e-12,1.32630571968923e-09,4.49507182963967e-05,0.00613858246735167,-1.09375769543473,27.7351256997849,"fkh;SPARC;insc;Kr;twi;sog;rib;N;wg;sc;barr;vkg;brk;tio;hth;tkv;fand;ac;sna;Ubx;trh;Egfr;ct;l(1)sc;rols;ase;byn;hbs;Doc1;Doc2;pbl;Doc3"
"62","eye-antennal disc morphogenesis (GO:0007455)","20/43",9.46451773087566e-07,3.26116409895252e-05,0.00346110588340232,0.13982445037418,-1.9766428975524,27.4171158812414,"ss;bab1;bab2;opa;sqa;aos;Dl;N;Egfr;Diap1;Poxn;oc;rux;ey;pnt;so;ato;upd1;ptc;fzr"
"63","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)","16/29",6.28698945062611e-07,2.28951199160301e-05,0.00239892024006709,0.106972259684624,-1.91038293711823,27.2795296342668,"beat-VI;beat-IIIb;beat-Ia;beat-Va;beat-Vb;beat-IIa;beat-Vc;beat-IIb;N;kirre;beat-Ib;hbs;sns;beat-IIIa;if;ItgaPS4"
