"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"33","Glutathione metabolism","35/77",2.4443098890315e-12,2.73762707571528e-10,3.6634393247873e-06,0.000410305204376178,-1.66786683672259,44.5941864014694,"GstD9;GstD6;GstD4;GstD5;GstD2;GstD3;GstD1;Idh;Dip-B;RnrL;S-Lap1;CG4752;S-Lap2;Gclc;se;GstT4;GstT2;GstT3;GstT1;Mgstl;CG33178;CG11951;GstE9;GstE7;GstE8;GstE6;GstE3;Pgd;GstO3;GstO1;GstO2;GstS1;gfzf;CG10365;PHGPx"
"34","Terpenoid backbone biosynthesis","8/27",0.0175678499886185,0.065586639957509,0.124388751785938,0.535829874381096,-10.1806511856936,41.1469826686621,"CG3301;qless;CG10932;Hmgcr;CG40485;ste14;CG40486;CG9360"
"35","Valine, leucine and isoleucine degradation","9/32",0.0171193869163176,0.065586639957509,0.130026720538299,0.535829874381096,-8.52971776279026,34.6949999183227,"Aldh;Mtpalpha;CG17691;CG8778;scu;CG4860;CG10932;yip2;Gabat"
"36","Ether lipid metabolism","6/24",0.0797911323086495,0.194274061273234,0.263087031565721,0.685249942682809,-13.6045279160026,34.3969116275768,"wun;CG11438;CG11437;CG11426;GIIIspla2;Paf-AHalpha"
"37","Fructose and mannose metabolism","7/29",0.0714851655792677,0.183514653888272,0.261262921849388,0.685249942682809,-11.7709420687785,31.0548683052764,"CG10863;CG7328;CG12766;Pfk;CG9436;CG10638;Tpi"
"38","Fanconi anemia pathway","6/25",0.0940356540953279,0.219416526222432,0.289613846263853,0.68588518411321,-11.7425943508562,27.7604473630293,"CG9062;Blm;mus81;Ercc1;Usp1;Pms2"
"39","Nicotinate and nicotinamide metabolism","4/15",0.118134571673343,0.259432784851262,0.293950793191376,0.68588518411321,-11.6727960048934,24.9322852841837,"CG16758;CG32549;Nmnat;CG33156"
"40","Alanine, aspartate and glutamate metabolism","5/29",0.31763056385197,0.523156222815009,0.562420617449814,0.940165808274315,-15.829891387696,18.1547692889063,"P5CDh1;Gs1;Got1;Got2;Gabat"
"41","Mucin type O-glycan biosynthesis","5/24",0.190166837225286,0.370149304766331,0.415482242269918,0.83184399824874,-10.8366724433537,17.9872886992576,"CG34056;CG34452;CG34057;CG2975;CG3119"
"42","Drug metabolism","32/96",1.9594522691618e-07,7.3152884715374e-06,0.00101486681661013,0.0295999080487522,-0.980896828493776,15.1503739601789,"Fmo-1;GstD9;CG15547;Adh;GstD6;GstD4;GstD5;GstD2;GstD3;GstD1;Fdh;RnrL;GstT4;AOX3;GstT2;GstT3;GstT1;Mgstl;CG33178;GstE9;GstE7;GstE8;GstE6;CG6330;GstE3;Aldh-III;awd;GstO1;GstS1;CG15117;gfzf;bur"
"43","Apoptosis","24/69",2.73464932808811e-06,3.83538827868313e-05,0.00269940774028545,0.0377917083639962,-1.14642930509967,14.685194606183,"kay;Dronc;hpo;Traf6;Debcl;Parp;Strica;Drice;LamC;br;Eip74EF;crc;skl;PEK;Jra;Tspo;Eip93F;Ras85D;fzo;Tab2;eIF5;Buffy;betaNACtes1;puc"
"44","Hippo signaling pathway","13/63",0.0568097993334917,0.151492798222645,0.305208747704048,0.69761999475211,-4.95934178092861,14.2236225626388,"mats;hpo;Rassf;aPKC;Pp2A-29B;tws;Mad;par-6;scrib;Pak;lft;upd3;Act79B"
"45","Lysosome","35/118",1.27130889016498e-06,2.84773191396955e-05,0.00315718082228611,0.0392893613440049,-0.95534876820096,12.9693023955762,"CG1827;Cp1;Lip4;LManI;Acph-1;Npc2b;Npc2a;cathD;Tsp39D;CG6656;CG7049;Sap-r;AP-1mu;CG18278;CG13516;CG31683;Gga;Tsp42Ea;Tsp42Ee;Tsp42Ed;Lamp1;CG11459;g;CG5731;CG8646;Lerp;CG3376;CG6201;CG12163;CG15117;CG13511;Ppt1;CG4847;CG13397;Chc"
"46","Pyruvate metabolism","12/46",0.0119511552378121,0.0557720577764565,0.125851186839708,0.535829874381096,-2.51908876877551,11.1518229238812,"Aldh;ACC;PyK;Mdh1;Mdh2;CG7069;CG10932;Men-b;Men;tzn;CG1236;AcCoAS"
"47","Tryptophan metabolism","6/21",0.0448901650976967,0.128502973954919,0.188206369687258,0.595146433510149,-3.33651593480714,10.3549991478832,"Aldh;Mtpalpha;Ddc;CG9314;CG10932;KFase"
"48","Peroxisome","22/90",0.00206568266541123,0.0144597786578786,0.0807558329926718,0.406184048645694,-1.49198316776704,9.22387935996638,"CG7970;Acox57D-p;Jafrac1;CG4020;Sod3;Idh;Sod1;CG1441;CG8306;Pex3;CG4586;CG30427;CG9314;AOX3;CG9577;Prx5;CG10672;Acox57D-d;CG17544;CG5009;CG11077;ScpX"
"49","Arachidonic acid metabolism","3/17",0.379463185739497,0.582190093189366,0.572103427324278,0.942287997945869,-7.67811238952036,7.44007320068562,"GstS1;GIIIspla2;PHGPx"
"50","Cysteine and methionine metabolism","6/34",0.270832816531628,0.473957428930349,0.534435943642266,0.927109496538577,-5.69386882159282,7.43763642771137,"SamDC;Gclc;Got1;Mdh1;Mdh2;Got2"
"51","Endocytosis","34/121",6.74125708934423e-06,7.55020794006554e-05,0.00721848030732587,0.0673724828683748,-0.502527812868869,5.98373140485226,"Rab5;Traf6;Khc;Hrs;Stam;aPKC;Hsp68;Vps35;Cbl;Vps2;EndoB;par-6;Snx1;Src64B;Arpc3B;spartin;Hsp70Ba;Hsc70-2;Snx6;Hsp70Bc;Hsp70Bb;Rab11;Vps60;ALiX;Chmp1;wash;Mvb12;CG2224;Gprk1;Lerp;shi;CHMP2B;Hsp70Ab;Chc"
"52","Glycosphingolipid biosynthesis","1/10",0.749222484230128,0.903897864372004,0.822489167104229,1,-13.517869943349,3.90286991884041,"CG5731"
"53","Hedgehog signaling pathway","4/38",0.741168876365016,0.903897864372004,0.878823555388059,1,-11.6994031068971,3.50428449754097,"Pka-C2;sgg;gish;Cul1"
"54","Non-homologous end-joining","1/6",0.56387415689684,0.760890428583688,0.666944654578829,0.957664119395242,-2.64050499540487,1.51280915518502,"Irbp"
"55","Glycosaminoglycan biosynthesis","1/16",0.890678132944866,0.999999999495678,0.931026803793176,1,-8.99936188429082,1.0418755573176,"CG43313"
"56","Homologous recombination","2/23",0.81683554922555,0.95115327751798,0.897004071119421,1,-4.59762597446706,0.930180149506251,"Blm;mus81"
"57","Mismatch repair","2/20",0.750558048094611,0.903897864372004,0.850756076109792,1,-1.96995817975779,0.565256421629517,"tos;Pms2"
"58","Neuroactive ligand-receptor interaction","3/54",0.976998705663318,0.999999999495678,0.992917036405167,1,-2.32504667602534,0.0541037239617489,"PK1-R;Tspo;5-HT2A"
"59","Ribosome biogenesis in eukaryotes","2/178",0.999999999495678,0.999999999495678,1.00000000001888,1,20.7571361851123,-1.04682879445991e-08,"CG12877;prage"
"60","Ribosome","5/240",0.99999999943882,0.999999999495678,1.00000000002009,1,91.6966362629552,-5.14583277410716e-08,"RpL22-like;RpS10a;RpL36;RpS19b;RpL41"
"61","Oxidative phosphorylation","3/144",0.999999473951601,0.999999999495678,0.999999978910551,1,31.4903264440738,-1.65654401585071e-05,"ATPsynbetaL;CG40472;ND-51L2"
"62","Aminoacyl-tRNA biosynthesis","2/64",0.998513633641212,0.999999999495678,0.999642302946544,1,20.86743322024,-0.0310397246529535,"CysRS;HisRS"
"63","N-Glycan biosynthesis","2/38",0.965466498945199,0.999999999495678,0.985718927844585,1,3.6454978729628,-0.128116924681504,"CG31849;CG7840"
"64","Steroid biosynthesis","2/6",0.175689093903119,0.364392194762025,0.327706463535697,0.734062478319962,0.0784023608207768,-0.136344791225895,"Lip4;CG8112"
"65","DNA replication","1/35",0.992127748196653,0.999999999495678,0.996581873761514,1,25.7797779309303,-0.203747937230435,"CG11164"
"66","RNA transport","10/147",0.994175201250637,0.999999999495678,0.999640513095657,1,42.1900796360827,-0.246467233002854,"Gem2;eIF3f2;Pym;Nup153;CG18789;eIF5;icln;eIF4E3;CG34334;mago"
"67","Spliceosome","9/127",0.987605788220835,0.999999999495678,0.9988599059339,1,21.4636976485419,-0.26768795298783,"Hsp68;Hsp70Ba;Hsc70-2;Cdc5;pea;Hsp70Ab;Hsp70Bc;Hsp70Bb;mago"
"68","RNA polymerase","1/29",0.981926239426283,0.999999999495678,0.99115584732403,1,15.3085999731737,-0.279214872204886,"RpII140"
"69","Nucleotide excision repair","2/39",0.969261317305462,0.999999999495678,0.987546367019772,1,12.147228886068,-0.37924895065265,"Ercc1;Xpc"
"70","Ascorbate and aldarate metabolism","1/28",0.979241523615314,0.999999999495678,0.989639137742902,1,18.5060221384327,-0.388200131871993,"Aldh"
"71","Porphyrin and chlorophyll metabolism","2/40",0.972652408530487,0.999999999495678,0.989145414073176,1,21.5359598072624,-0.597159807358893,"Ho;CG15117"
"72","Notch signaling pathway","4/22",0.314313997100708,0.523156222815009,0.534671599319513,0.927109496538577,0.630353170051222,-0.729547311117996,"nej;CG6843;aph-1;Nct"
"73","ABC transporters","3/21",0.521474310125115,0.739305351063454,0.698996655147192,0.978595317206068,2.69230996377919,-1.7529502754129,"l(2)03659;Mrp4;CG7627"
"74","Basal transcription factors","5/39",0.578694371382308,0.771592495176411,0.7870946741864,1,3.60516317347084,-1.97195502508666,"TfIIFbeta;Trf;TfIIFalpha;Trf2;Taf12L"
"75","mTOR signaling pathway","11/96",0.709983329409531,0.903897864372004,0.925218532584864,1,6.37765864483283,-2.18443602692673,"fz4;Atg1;Pi3K21B;sgg;Stlk;Ras85D;Skp2;Sin1;eIF4E3;fz3;Pdk1"
"76","Retinol metabolism","5/29",0.31763056385197,0.523156222815009,0.562420617449814,0.940165808274315,2.00258369048359,-2.29669578849509,"CG15629;Adh;CG9265;Fdh;CG10672"
"77","Protein export","1/23",0.958515889528145,0.999999999495678,0.977155179672725,1,54.8154154625551,-2.32248196473293,"CG11110"
"78","Nitrogen metabolism","3/18",0.416290692968136,0.630061589357179,0.606732173773726,0.957098640319117,2.81682220114541,-2.46858264576906,"Gs1;CAH2;CAHbeta"
"79","Caffeine metabolism","1/6",0.56387415689684,0.760890428583688,0.666944654578829,0.957664119395242,4.32047332693727,-2.47530363134996,"AOX3"
"80","Fatty acid biosynthesis","2/10",0.377118667994496,0.582190093189366,0.538054618526853,0.927109496538577,2.91452101407738,-2.84222740408023,"ACC;FASN1"
"81","Base excision repair","2/20",0.750558048094611,0.903897864372004,0.850756076109792,1,10.0429545546688,-2.88170815629086,"CG5285;Parp"
"82","MAPK signaling pathway","20/93",0.0141648601005853,0.061017858894829,0.198446571348457,0.595146433510149,0.727696058693885,-3.09779558872338,"Dok;kay;eff;msk;Traf6;csw;lic;trk;lz;fs(1)N;Mekk1;Src64B;tor;Jra;Rac2;Ras85D;Tab2;Duox;p38c;puc"
"83","Citrate cycle (TCA cycle)","4/43",0.823766677850393,0.95115327751798,0.926286454161597,1,17.1960560893331,-3.33376409256496,"Mdh1;Mdh2;Irp-1B;Idh"
"84","ECM-receptor interaction","1/12",0.809845046918038,0.95115327751798,0.870443935677748,1,17.395732400912,-3.66897479572517,"Hml"
"85","Phenylalanine metabolism","4/8",0.0126143114519976,0.0565121153049494,0.0834127957040264,0.406184048645694,0.844469300797462,-3.69279946475946,"Ddc;Got1;Got2;Aldh-III"
"86","TGF-beta signaling pathway","6/41",0.439125852033597,0.655761272370171,0.697355698409067,0.978595317206068,4.63110969771048,-3.81126077316884,"Mad;vis;nej;wit;Cul1;Pp2A-29B"
"87","SNARE interactions in vesicular transport","4/20",0.253362466158866,0.450422162060207,0.468662941750969,0.86049589305096,3.22443001844137,-4.42693006398748,"Syx7;Syx5;Syx1A;Ykt6"
"88","RNA degradation","8/58",0.479003210123691,0.69444669987701,0.762991329782498,1,6.91610881549087,-5.09058792223131,"PAN2;Hsp60C;Patr-1;me31B;Pfk;Tob;Eno;Trf4-2"
"89","mRNA surveillance pathway","8/73",0.742039070042154,0.903897864372004,0.919157725834007,1,17.1642014218973,-5.12099754625822,"flw;tws;Pym;HBS1;Pp1-13C;Pp2A-29B;CG34334;mago"
"90","Selenocompound metabolism","1/11",0.781626602415593,0.931299781601558,0.848346853346033,1,23.3771176336999,-5.75961083102333,"Trxr-1"
"91","Taurine and hypotaurine metabolism","1/9",0.71201210260163,0.903897864372004,0.792232283856129,1,18.5766461047512,-6.30975048332885,"CG7550"
"92","Riboflavin metabolism","2/7",0.225818824453354,0.414618169488125,0.384030008088349,0.811535111431983,4.49657569807667,-6.69100474565778,"CG6656;Acph-1"
"93","Synthesis and degradation of ketone bodies","2/7",0.225818824453354,0.414618169488125,0.384030008088349,0.811535111431983,5.78899773304144,-8.61415750677795,"CG10932;CG13377"
"94","Sulfur metabolism","2/8",0.276753418902887,0.476867429494206,0.438203534791747,0.83184399824874,6.92968694152251,-8.90207232741648,"CG30022;CG14997"
"95","Autophagy","22/95",0.00421673503442376,0.0248565433608137,0.116655964083686,0.535829874381096,1.64877674646738,-9.01665572977864,"Gcn2;Atg1;Pi3K21B;Pka-C2;Cp1;Lamp1;Traf6;CG11459;Atg4b;Tap42;EndoB;cathD;PEK;Ire1;Ras85D;Atg18b;EDTP;Atg13;Atg7;CG17698;Atg5;Pdk1"
"96","Phototransduction","4/38",0.741168876365016,0.903897864372004,0.878823555388059,1,32.9176038712492,-9.85970377191379,"norpA;Gprk1;inaE;Act79B"
"97","Pyrimidine metabolism","6/38",0.366365073024505,0.582190093189366,0.632412515114974,0.957664119395242,10.0679776362051,-10.1095077966912,"RnrL;CG16758;CG15547;CG32549;CG6330;awd"
"98","Vitamin B6 metabolism","1/6",0.56387415689684,0.760890428583688,0.666944654578829,0.957664119395242,19.0065360821819,-10.8893040700612,"CG11899"
"99","Pantothenate and CoA biosynthesis","1/10",0.749222484230128,0.903897864372004,0.822489167104229,1,45.0624650897393,-13.01040328133,"CG32099"
"100","beta-Alanine metabolism","4/19",0.223855817344673,0.414618169488125,0.434393689393434,0.83184399824874,11.0889959054676,-16.5974890743718,"Aldh;Mtpalpha;Aldh-III;Gabat"
"101","Other glycan degradation","3/22",0.554183833238712,0.760890428583688,0.725840014651611,1,40.2598740476422,-23.7637456813616,"CG7985;CG1827;LManI"
"102","Other types of O-glycan biosynthesis","3/13",0.230641286446042,0.416642323902527,0.416846949424692,0.83184399824874,17.1679550860979,-25.1835299280835,"rt;tw;rumi"
"103","One carbon pool by folate","2/12",0.471223713610465,0.694434946373318,0.62497115204455,0.957664119395242,37.2573606191161,-28.0332697853715,"Dhfr;CG7560"
"104","Pentose and glucuronate interconversions","7/45",0.361006264398785,0.582190093189366,0.647030811069414,0.957664119395242,29.3063584150053,-29.8590753938198,"CG10863;CG12766;CG9436;CG10638;CG15117;CG2767;UGP"
"105","Pentose phosphate pathway","4/24",0.376316169738793,0.582190093189366,0.596328002707292,0.954124804331667,31.5572307971101,-30.8416899007486,"CG13369;Pfk;Pgd;Gld"
"106","Ubiquitin mediated proteolysis","18/100",0.0892923877205873,0.212781860100123,0.450059971135105,0.840111946118863,13.6934816132821,-33.0812474560406,"eff;Traf6;lmgA;ben;Cbl;RhoBTB;Ubc10;CG4502;CG11070;Ubc4;Cul1;Uba3;CG2924;STUB1;UbcE2H;CG10254;APC7;Skp2"
"107","Phosphatidylinositol signaling system","11/63",0.183849685354686,0.367699370709372,0.517587988102716,0.927109496538577,20.4241816896332,-34.5911453653015,"norpA;CG9391;Pi3K68D;Pi3K21B;Synj;l(1)G0196;CG3530;Pi4KIIalpha;IP3K2;EDTP;Ipk2"
"108","Propanoate metabolism","6/22",0.0552107475318864,0.150819603013934,0.212227482907508,0.595146433510149,12.7037006385691,-36.7975093268839,"Mtpalpha;ACC;CG17691;CG10932;Gabat;AcCoAS"
"109","Phagosome","12/89",0.483632523128632,0.69444669987701,0.81655838112685,1,54.222074493605,-39.388536714779,"alphaTub67C;Dlic;Syx7;Rab5;Cp1;Lamp1;Sdic1;CG11459;CG7794;Hrs;Rac2;Act79B"
"110","Wnt signaling pathway","15/91",0.19168446139685,0.370149304766331,0.587186806754908,0.953114816761589,25.6686508978688,-42.4021647808534,"norpA;fz4;Pka-C2;Pp2B-14D;dlp;nej;sgg;por;DAAM;CycD;Cul1;Jra;Rac2;CanB2;fz3"
"111","Purine metabolism","20/99",0.0269315467006355,0.0914040372870052,0.272406851927757,0.68588518411321,14.8612571279131,-53.7153739585913,"CG31793;Ac13E;AMPdeam;PyK;CG16758;CG15547;CG42637;Pde11;Gyc76C;Pde9;awd;Ady43A;rut;RnrL;Lap1;Adk3;CG7069;AOX3;CG32549;bur"
"112","Protein processing in endoplasmic reticulum","21/132",0.182489992862079,0.367699370709372,0.648562588165992,0.957664119395242,41.7244741314038,-70.9758315082045,"Gcn2;CG32581;eff;CG13887;DnaJ-H;Hsp68;Hsp83;S2P;CG8974;crc;PEK;Cul1;Ire1;STUB1;Der-2;CG32039;Hsp70Ba;Hsc70-2;Hsp70Ab;Hsp70Bc;Hsp70Bb"
